"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"SRSF4",1519,7.76884,1639,8.99741,1942,10.442,9.06941666667,139.290021,81.202144,45.52792,88.6733616666667,749,628,560,0.112289942960987
"SRSF5",4362,16.8944,4797,19.9419,5535,22.5378,19.7913666667,173.826101,150.04621,164.770654,162.880988333333,1995,1818,1805,0.126868692202481
"SRSF6",3465,74.2375,3825,87.9613,4155,93.5899,85.2629,48.498939,36.779261,31.97089,39.08303,1687,1528,1258,2.15210526749101
"SRSF7",1754,38.8073,1828,43.411,2075,48.2658,43.4947,47.618028,41.461122,41.781258,43.620136,918,749,692,0.997188802831081
"SRSF9",1537,33.2441,1737,40.3256,1742,39.612,37.7272333333,33.517823,25.124488,20.841781,26.4946973333333,249,257,194,1.40853462992476
"SRXN1",2691,69.5848,2698,74.883,2109,57.3345,67.2674333333,9.845043,8.804198,7.124869,8.59137,520,442,356,7.1175893885128
"SS18",1607,3.74497,1881,4.70502,2356,5.77225,4.74074666667,102.586568,103.094088,82.778036,96.1528973333333,727,667,478,0.0590898143466931
"SS18L1",591,2.66472,680,3.29089,711,3.37032,3.10864333333,3.785603,2.697547,1.968709,2.81728633333333,246,216,170,1.07632568650994
"SS18L2",244,3.21104,268,3.78557,263,3.63873,3.54511333333,4.064839,4.250551,2.731766,3.68238533333333,57,77,47,0.970683318387722
"SSB",1967,17.069,2169,20.2024,2281,20.8098,19.3604,42.267879,48.9817,39.034211,43.42793,764,835,654,0.45827928512537
"SSBP1",1125,3.96331,1401,5.29766,1482,5.48898,4.91665,83.298047,84.139458,72.968506,80.135337,733,725,563,0.0729232196324026
"SSBP2",1628,0.83952,2140,1.18449,1857,1.00676,1.01025666667,34.251991,26.38508,39.001772,33.2129476666667,413,384,296,0.0587571900046652
"SSBP3",1936,1.79857,2005,1.99929,1963,1.91726,1.90504,30.717805,24.21712,19.555838,24.8302543333333,592,549,455,0.112466565853791
"SSBP4",670,7.45579,682,8.14598,685,8.01396,7.87191,47.005386,38.124067,33.294755,39.474736,392,306,270,0.219196241329406
"SSC4D",56,0.480414,52,0.478819,55,0.496053,0.485095333333,2.628971,2.818047,1.632549,2.35985566666667,106,97,57,0.442011645936676
"SSC5D",134,0.762629,166,1.01405,131,0.783823,0.853500666667,0.390456,0.167762,0.185402,0.247873333333333,26,17,20,1.48532757064045
"SSH1",2752,6.05506,2429,5.73638,3426,7.92493,6.57212333333,7.731229,3.853815,3.172257,4.91910033333333,1226,895,765,1.27926929886417
"SSH2",2831,1.62507,2507,1.54464,4402,2.65657,1.94209333333,19.842233,16.312291,12.746911,16.3004783333333,1406,952,805,0.170058496455637
"SSH3",222,4.24789,241,4.94968,257,5.17001,4.78919333333,32.838455,38.079474,23.719404,31.5457776666667,219,164,146,0.177878476053724
"SSMEM1",1,0.0166364,6,0.10714,2,0.0349807,0.0529190333333,0,0.052865,0,0.0176216666666667,0,1,0,1.03468613908571
"SSNA1",469,47.8865,409,44.8234,333,35.7456,42.8185,28.659509,28.21221,25.525742,27.4658203333333,386,359,294,1.53933733463106
"SSPN",1079,1.06317,1729,1.82859,2017,2.08942,1.66039333333,5.236269,2.652916,2.150157,3.34644733333333,241,208,165,0.612084566843173
"SSR1",2869,6.33315,3158,7.48241,3751,8.70511,7.50689,14.180194,7.828844,5.107707,9.038915,483,461,329,0.847391376458512
"SSR2",1354,19.8708,1330,20.9503,1523,23.4983,21.4398,69.09684,51.772159,44.768656,55.2125516666667,978,935,811,0.399195541470261
"SSR3",2449,28.4372,2641,32.916,3429,41.8605,34.4045666667,114.635365,111.653369,69.775217,98.6879836666667,2838,3091,2451,0.355153804545637
"SSR4",948,33.2293,943,35.4785,1066,39.2833,35.9970333333,69.426033,66.362479,61.085141,65.624551,629,561,489,0.555306306428992
"SSRP1",1317,23.2238,1448,27.4067,1525,28.272,26.3008333333,29.729338,21.152398,19.817007,23.5662476666667,946,703,662,1.11131474793132
"SST",389,45.8246,719,90.9115,172,21.3018,52.6793,0,0,0,0,0,0,0,53.6793
"SSTR1",35,1.18406,32,1.16197,90,3.20099,1.84900666667,0.139432,0.111805,0.044861,0.0986993333333333,13,10,4,2.59307217200763
"SSTR2",75,1.12719,105,1.69381,183,2.89151,1.90417,0.135799,0.068259,0.054066,0.0860413333333333,22,11,8,2.67408791071181
"SSTR3",11,0.233186,17,0.386812,7,0.156008,0.258668666667,0,0,0,0,0,0,0,1.258668666667
"SSTR4",1,0.122424,2,0.262807,0,0,0.128410333333,0,0.012375,0.037037,0.0164706666666667,0,1,3,1.11012582097762
"SSTR5",0,0,1,0.137675,0,0,0.0458916666667,0,0,0,0,0,0,0,1.0458916666667
"SSU72",1557,8.19519,1552,8.76804,1524,8.43322,8.46548333333,29.981567,28.55469,29.649896,29.3953843333333,770,707,690,0.311411865351859
"SSUH2",60,0.0834277,91,0.135813,56,0.0818626,0.100367766667,0.339031,0.058662,0.053434,0.150375666666667,7,1,1,0.956529070069285
"SSX2IP",1046,3.87998,1074,4.27604,1257,4.90197,4.35266333333,3.294471,2.393646,2.038734,2.575617,183,160,153,1.49699012319552
"ST13",4928,26.8157,5256,30.6983,4498,25.7321,27.7487,79.761118,55.879792,51.849469,62.496793,1447,1195,1075,0.452758299147486
"ST14",301,1.03961,110,0.40779,371,1.34715,0.931516666667,0.043383,0.131278,0,0.0582203333333333,3,6,0,1.82525000307151
"ST18",34,0.0169649,51,0.0273139,105,0.0550808,0.0331198666667,0.148623,0,0,0.049541,1,0,0,0.98435398585353
"ST3GAL1",1117,1.66653,961,1.53895,1451,2.27596,1.82714666667,20.101474,17.721926,16.014554,17.9459846666667,2707,2340,1973,0.149221416379801
"ST3GAL2",547,1.51057,520,1.54134,520,1.50972,1.52054333333,15.505337,9.596124,8.01353,11.0383303333333,1002,830,656,0.209376488560941
"ST3GAL3",745,0.57757,735,0.611612,802,0.653674,0.614285333333,16.149205,10.998752,8.61507,11.921009,367,267,210,0.124934928327424
"ST3GAL4",1225,2.52649,1115,2.46829,1105,2.39597,2.46358333333,25.077636,19.691393,19.311614,21.3602143333333,519,463,425,0.154899379840321
"ST3GAL5",1050,2.69439,1191,3.28037,1075,2.90013,2.95829666667,3.790215,3.509819,3.469038,3.58969066666667,176,129,117,0.862432123240404
"ST3GAL6",2602,5.10945,3466,7.30526,3348,6.91178,6.44216333333,50.759858,43.959442,31.847221,42.1888403333333,953,1026,724,0.172316813229785
"ST6GAL1",3945,4.65504,4011,5.08007,4694,5.82314,5.18608333333,28.619791,18.389797,14.352684,20.4540906666667,1834,1305,1176,0.288340504822297
"ST6GAL2",6,0.0122583,22,0.0482438,11,0.0236271,0.0280430666667,1.171002,0.61344,0.309518,0.697986666666667,60,57,28,0.605448256366383
"ST6GALNAC1",84,0.771298,75,0.739171,102,0.984649,0.831706,0,0,0,0,0,0,0,1.831706
"ST6GALNAC2",2144,17.3566,2219,19.2813,2567,21.8476,19.4951666667,1.317964,1.327275,1.110437,1.251892,40,26,24,9.10130977271557
"ST6GALNAC3",571,0.178176,795,0.266269,673,0.220783,0.221742666667,0.985521,0.986459,0.499706,0.823895333333333,54,54,25,0.669853496710338
"ST6GALNAC4",197,3.75882,167,3.42012,223,4.4733,3.88408,32.407708,27.371566,24.296144,28.0251393333333,475,374,328,0.168270682318172
"ST6GALNAC5",686,0.599017,942,0.88289,704,0.646288,0.709398333333,0.009758,0.025683,0.182112,0.0725176666666667,1,1,1,1.59381834580472
"ST6GALNAC6",2061,17.9239,2030,18.9492,1906,17.4267,18.0999333333,14.120389,9.610066,10.453615,11.39469,531,425,393,1.54097709045567
"ST7",56,0.0353353,88,0.0595997,81,0.0537334,0.0495561333333,19.282282,14.005732,8.583634,13.957216,404,374,265,0.0701705540211026
"ST7L",651,1.16871,755,1.45483,782,1.47594,1.36649333333,12.235193,6.341958,13.374194,10.6504483333333,132,116,89,0.203124658006437
"ST8SIA1",1872,0.876142,1622,0.814817,1300,0.639661,0.776873333333,1.139443,0.86792,0.798142,0.935168333333333,12,7,10,0.918200914476691
"ST8SIA2",67,0.156381,53,0.132778,109,0.26747,0.185543,2.346972,1.385268,1.445197,1.72581233333333,217,135,170,0.434931996418927
"ST8SIA3",1457,13.2744,1141,11.1579,1022,9.78913,11.4071433333,0,0.013944,0,0.004648,0,3,0,12.3497417337217
"ST8SIA4",311,0.563896,355,0.690888,861,1.64127,0.965351333333,0.070172,0.064922,0.170528,0.101874,7,7,11,1.7836443489301
"ST8SIA5",194,0.370655,283,0.580357,216,0.433871,0.461627666667,7.337268,4.89762,4.810329,5.681739,367,274,222,0.218749589989522
"ST8SIA6",260,0.326364,323,0.435183,273,0.360272,0.373939666667,0.103383,0.016097,0.015646,0.045042,4,2,2,1.31472196013844
"STAB1",5867,35.1519,2785,17.9101,10957,69.018,40.6933333333,0.2311,0.208926,0.1053,0.181775333333333,6,7,2,35.2802534942908
"STAB2",68,0.0662008,64,0.0668767,73,0.0747163,0.0692646,0.021479,0.00561,0,0.00902966666666667,4,1,0,1.05969589926163
"STAC",5998,6.24967,6433,7.19457,3487,3.8198,5.75468,0.377694,0.295987,0.01551,0.229730333333333,6,2,1,5.49281400719019
"STAC2",213,2.41551,213,2.59268,141,1.68107,2.22975333333,0.023574,0.044156,0.090562,0.052764,1,2,4,3.06787972739379
"STAC3",95,2.14535,70,1.69673,142,3.37132,2.40446666667,3.015436,1.755194,1.817521,2.19605033333333,44,37,33,1.06521059169907
"STAG1",1447,0.607422,1709,0.770024,1889,0.833666,0.737037333333,3.879082,2.376271,1.541859,2.59907066666667,326,285,185,0.48263496169187
"STAG2",1764,0.666379,2725,1.10492,2331,0.925771,0.899023333333,18.291922,9.02904,13.011329,13.444097,327,274,179,0.131474008609399
"STAG3",3184,12.6632,3223,13.7585,2061,8.61757,11.6797566667,1.229841,1.567157,1.19124,1.32941266666667,55,37,23,5.44332777448335
"STAM",1012,2.43272,1100,2.83821,1101,2.78251,2.68448,9.880838,11.693962,9.136266,10.237022,310,271,221,0.327887584450756
"STAM2",1076,3.18804,1289,4.09925,1237,3.85318,3.71349,3.680558,2.654513,1.822307,2.719126,210,173,158,1.2673649669304
"STAMBP",1130,4.41199,1338,5.60728,1455,5.97251,5.33059333333,11.50609,12.324916,10.816635,11.5492136666667,283,263,239,0.504461355227808
"STAMBPL1",1135,2.07801,1203,2.36405,2249,4.32891,2.92365666667,1.287519,1.413755,1.180294,1.293856,54,58,46,1.71050696585575
"STAP1",7,0.0251567,11,0.0424316,15,0.0566742,0.0414208333333,0,0.028786,0.059463,0.0294163333333333,0,1,2,1.011661462531
"STAP2",32,0.298249,26,0.260101,20,0.195973,0.251441,6.260391,4.216656,4.86967,5.11557233333333,60,49,43,0.204631869560096
"STAR",453,9.54283,219,4.9518,862,19.0908,11.1951433333,0.545468,0.286102,0.103772,0.311780666666667,10,12,5,9.29663292285651
"STARD10",402,1.80292,383,1.84369,242,1.14105,1.59588666667,34.419536,39.902064,25.828751,33.3834503333333,240,243,172,0.0754981434819354
"STARD13",3351,2.36538,4467,3.3844,4502,3.34095,3.03024333333,1.468931,1.04313,0.734916,1.08232566666667,140,104,87,1.93545293987636
"STARD3",1078,6.94621,1192,8.24415,959,6.49659,7.22898333333,14.729134,11.680891,11.067189,12.4924046666667,297,247,219,0.609897459839751
"STARD3NL",1484,4.94287,1397,4.99438,1326,4.6433,4.86018333333,19.089596,15.951949,17.809587,17.617044,484,413,443,0.314775177698995
"STARD4",3058,32.2641,3314,37.5297,2058,22.8279,30.8739,33.535847,23.337323,15.929974,24.2677146666667,1242,1188,900,1.2614476782124
"STARD5",561,6.47718,438,5.42797,484,5.87498,5.92671,0.16734,0.635567,0.328744,0.377217,8,10,13,5.02949789321509
"STARD6",20,0.103966,12,0.0669549,32,0.174884,0.1152683,0,0,0,0,0,0,0,1.1152683
"STARD7",3349,24.4114,3485,27.2659,3460,26.515,26.0641,145.610076,87.593514,42.893337,92.032309,2346,2092,1727,0.290910763055446
"STARD8",412,0.92068,289,0.693186,729,1.71268,1.10884866667,0.613912,0.873708,0.653152,0.713590666666667,53,56,45,1.23066068676261
"STAT1",4661,14.3857,5212,17.2662,6623,21.4904,17.7141,13.514162,9.852415,6.417081,9.927886,671,529,353,1.71250871394522
"STAT2",2921,27.4781,3324,33.5627,4128,40.8257,33.9555,9.894277,6.391672,5.854632,7.38019366666667,457,251,297,4.17120431703627
"STAT3",6769,15.7158,5483,13.6638,7339,17.9138,15.7644666667,39.389937,31.421908,18.282846,29.6982303333333,2412,1876,1587,0.546105312412634
"STAT4",69,0.0987882,85,0.130622,166,0.249863,0.159757733333,41.621833,42.408446,29.072479,37.7009193333333,1461,1391,1012,0.0299671882040821
"STAT5A",1079,7.72637,1195,9.18465,1350,10.1631,9.02470666667,0.286038,0.31759,0.074354,0.225994,21,20,5,8.17679912517516
"STAT5B",1816,4.09148,2184,5.28151,2240,5.3058,4.89293,9.106845,4.033202,3.452985,5.53101066666667,424,287,278,0.90229985843947
"STAT6",3455,16.4321,3239,16.5347,3394,16.9706,16.6458,27.186543,24.950296,30.230696,27.455845,510,399,316,0.620111615030234
"STAU1",2607,6.07019,2597,6.49044,2745,6.71958,6.42673666667,20.092866,18.885902,16.62416,18.5343093333333,1332,1188,1025,0.380189365282397
"STAU2",2853,1.52263,3215,1.84167,2624,1.47229,1.61219666667,68.876687,47.778882,26.359235,47.6716013333333,622,508,397,0.0536698319987472
"STBD1",1900,59.5494,1830,61.5623,1698,55.9499,59.0205333333,4.578241,3.536548,3.108788,3.74119233333333,311,232,206,12.6593753455899
"STC1",103,1.39727,70,1.01925,207,2.95223,1.78958333333,0.73434,0.219166,0.404835,0.452780333333333,57,17,31,1.9201687063931
"STC2",74,0.874027,88,1.11562,41,0.509114,0.832920333333,5.167797,2.823606,2.938539,3.643314,224,188,199,0.394743998216145
"STEAP1",118,1.98713,93,1.681,145,2.56715,2.07842666667,0.107328,0.08739,0.079024,0.0912473333333333,2,2,1,2.82101643929485
"STEAP1B",40069,22.7148,42280,25.7262,49797,29.6785,26.0398333333,0.199554,0.11243,0.12443,0.145471333333333,3,2,3,23.6058577342253
"STEAP2",340,0.841947,382,1.01534,530,1.37981,1.07903233333,0.025904,0.182777,0.178667,0.129116,2,10,11,1.84129206682927
"STEAP3",3719,15.535,3422,15.3429,2971,13.0475,14.6418,0.869931,0.635005,0.512547,0.672494333333333,68,53,40,9.35237847342981
"STEAP4",1811,8.78833,2065,10.7559,17791,90.7667,36.77031,0.039302,0.070815,0,0.0367056666666667,4,7,0,36.4330120056577
"STIL",131,0.357537,81,0.237288,116,0.332848,0.309224333333,0.896844,1.064748,0.544796,0.835462666666667,78,66,41,0.713293905187756
"STIM1",1069,0.782429,1062,0.834319,1217,0.936475,0.851074333333,14.666542,8.483341,8.586675,10.5788526666667,531,388,316,0.159866818122826
"STIM2",964,1.00375,1122,1.25395,1043,1.14175,1.13315,6.865052,5.230247,4.814999,5.636766,110,94,82,0.321414074264484
"STIMATE",848,2.41554,875,2.67526,850,2.54551,2.54543666667,3.463604,1.551692,1.449624,2.15497333333333,95,58,57,1.12376121509849
"STING1",528,12.46,472,11.9554,1287,31.93,18.7818,33.652407,33.143923,30.17343,32.3232533333333,1176,1196,968,0.593633514774868
"STIP1",3280,29.7329,2905,28.2651,2443,23.2823,27.0934333333,59.888113,45.001907,34.656648,46.515556,1422,1165,923,0.591247071449611
"STK10",1103,1.3185,1172,1.50374,1381,1.73554,1.51926,5.218739,3.070609,3.526738,3.93869533333333,178,139,124,0.510106380322036
"STK11",828,2.84309,991,3.65237,855,3.08649,3.19398333333,24.344393,18.030848,16.657675,19.6776386666667,809,683,573,0.202826995912783
"STK11IP",1113,10.4566,848,8.55127,695,6.86463,8.62416666667,13.414818,12.422055,6.443164,10.7600123333333,205,169,136,0.818380660995622
"STK16",629,22.5037,674,25.8824,535,20.1231,22.8364,16.197186,13.891254,10.744297,13.6109123333333,237,222,209,1.63141078778631
"STK17B",477,1.94151,472,2.06207,1220,5.22058,3.07472,1.198546,1.25591,0.799892,1.08478266666667,98,98,72,1.9545058893429
"STK19",681,10.1415,803,12.8355,1023,16.0166,12.9978666667,14.322039,9.735556,10.552025,11.53654,213,189,185,1.11656538938974
"STK24",2756,3.62673,3033,4.284,2739,3.78937,3.90003333333,28.107449,18.777759,13.736558,20.2072553333333,944,852,692,0.231054573367077
"STK25",1712,17.5303,1806,19.8493,1489,16.0295,17.8030333333,84.821106,62.289783,64.58612,70.5656696666667,1107,891,755,0.262738173496865
"STK26",76,0.252216,78,0.277839,102,0.355874,0.295309666667,12.671143,8.661176,7.941205,9.75784133333333,428,376,301,0.12040609510139
"STK3",584,0.178489,834,0.273593,1199,0.385262,0.279114666667,12.55614,6.330005,6.132911,8.33968533333333,240,196,149,0.136954792481267
"STK31",34,0.0485628,49,0.075121,99,0.148661,0.0907816,0.054556,0.164062,0.073575,0.0973976666666667,4,1,5,0.993971131097114
"STK32A",1052,1.20204,1159,1.42143,1159,1.39227,1.33858,1.085599,0.152031,2.214505,1.15071166666667,17,10,9,1.08735170606319
"STK32B",199,0.0773392,193,0.0805089,258,0.105415,0.0877543666667,0.202255,0.025844,0.045952,0.0913503333333333,3,1,3,0.996705029946113
"STK32C",488,0.685557,441,0.664971,314,0.463758,0.604762,4.541159,3.528643,2.747236,3.60567933333333,71,49,43,0.348431118160057
"STK33",226,0.195048,248,0.229734,274,0.248612,0.224464666667,11.46119,12.90479,9.452512,11.2728306666667,312,279,201,0.099770354527312
"STK35",541,1.25661,467,1.16429,694,1.69473,1.37187666667,2.484771,2.161562,1.793064,2.14646566666667,359,293,243,0.753822516418157
"STK36",467,2.66198,496,3.03466,487,2.91847,2.87170333333,13.030684,6.42359,4.98007,8.14478133333333,272,218,129,0.423378448560315
"STK38",1614,5.26171,1534,5.36771,2686,9.20592,6.61178,7.713008,6.720755,5.838538,6.75743366666667,587,502,431,0.981223988122189
"STK38L",1641,3.49645,1877,4.29263,1704,3.81704,3.86870666667,19.425542,9.529829,6.271776,11.7423823333333,537,441,352,0.382087630029256
"STK39",3101,1.84532,3364,2.14865,2755,1.72357,1.90584666667,54.168872,47.766904,47.015202,49.650326,2977,2349,2266,0.0573707396605897
"STK4",1010,1.554,1036,1.71092,1414,2.28727,1.85073,1.356994,0.728862,0.795621,0.960492333333333,138,93,77,1.45408882836743
"STK40",933,3.52245,762,3.08787,799,3.17138,3.26056666667,9.190779,7.262971,6.879485,7.777745,748,573,518,0.485382825164094
"STKLD1",75,0.440699,70,0.441489,111,0.685713,0.522633666667,0.342034,1.820183,1.133962,1.09872633333333,4,5,13,0.725503674530378
"STMN1",6212,47.5749,7112,58.4626,5419,43.6318,49.8897666667,210.565419,202.527338,178.920337,197.337698,2331,2620,1961,0.25658141230771
"STMN2",57969,182.926,56154,190.195,48706,161.584,178.235,0.320287,0.418023,0.136203,0.291504333333333,10,12,4,138.780022160204
"STMN3",5963,57.9447,5173,53.9551,3093,31.5986,47.8328,0.394235,0.649119,0.175053,0.406135666666667,15,18,8,34.7283702117885
"STMN4",861,6.51207,693,5.62587,776,6.17044,6.10279333333,0,0,0,0,0,0,0,7.10279333333
"STMND1",3,0.0180009,0,0,5,0.0315415,0.0165141333333,1.351395,1.410518,1.133909,1.29860733333333,37,40,33,0.442230440402885
"STMP1",578,3.2654,705,4.27502,904,5.36927,4.30323,9.463385,8.669181,8.270634,8.80106666666667,329,338,301,0.541087024541546
"STN1",696,2.99366,1038,4.79216,956,4.32304,4.03628666667,13.038647,11.728618,9.684502,11.4839223333333,406,320,301,0.403421819857258
"STOM",4102,22.8819,3846,23.0275,5950,34.8941,26.9345,14.064317,11.914098,9.659737,11.879384,541,548,428,2.16893137125192
"STOML1",1066,11.864,1144,13.666,641,7.50015,11.01005,3.125424,2.786131,2.661557,2.857704,120,100,88,3.11326374444488
"STOML2",682,34.8376,770,42.2178,644,34.5851,37.2135,42.056351,36.767145,23.388383,34.0706263333333,744,643,539,1.08961555567314
"STOML3",0,0,3,0.0225602,5,0.036829,0.0197964,0,0,0,0,0,0,0,1.0197964
"STON1",1522,3.8462,2000,5.42486,2244,5.96182,5.07762666667,2.910447,1.573455,0.941635,1.80851233333333,168,144,95,2.16400212829283
"STON2",744,0.739299,801,0.854319,677,0.707251,0.766956333333,0,0,0,0,0,0,0,1.766956333333
"STOX1",49,0.126068,142,0.392136,64,0.173112,0.230438666667,0.162821,0.105569,0.079618,0.116002666666667,10,7,3,1.10254097361804
"STOX2",1641,1.26943,1885,1.56513,1387,1.12801,1.32085666667,3.323159,0.741207,0.802577,1.62231433333333,237,163,135,0.885041368675228
"STPG1",475,1.38451,395,1.23578,405,1.24107,1.28712,1.411324,1.188158,0.986819,1.19543366666667,55,44,46,1.04176228811893
"STPG2",239,0.0435207,229,0.0447583,246,0.0470946,0.0451245333333,0.057855,0,0,0.019285,2,0,0,1.02535064612282
"STPG4",429,0.682748,481,0.821653,596,0.997212,0.833871,0,0,0,0,0,0,0,1.833871
"STRA6",65,0.346181,100,0.571651,121,0.677507,0.531779666667,6.157307,4.7012,6.229816,5.69610766666667,196,164,151,0.228756725984593
"STRA8",6,0.0395336,8,0.0565778,19,0.131616,0.0759091333333,0,0,0,0,0,0,0,1.0759091333333
"STRADA",2327,6.81505,2463,7.74244,2682,8.2579,7.60513,11.108602,12.179789,9.904088,11.0641596666667,299,354,230,0.713280513335381
"STRADB",1516,2.84812,1746,3.52082,1914,3.78041,3.38311666667,25.910296,28.854117,17.563391,24.109268,381,420,319,0.174561706325728
"STRAP",3623,30.0083,3675,32.6716,3277,28.5356,30.4051666667,82.461387,85.263353,63.690224,77.1383213333333,1538,1589,1192,0.401917601131044
"STRBP",1063,1.16732,1089,1.28358,966,1.11525,1.18871666667,17.559396,17.351681,17.97135,17.6274756666667,268,233,194,0.117499370598382
"STRC",149,1.35306,120,1.16964,124,1.18383,1.23551,0.382947,0.278212,0.011331,0.224163333333333,12,14,1,1.82615337277978
"STRIP1",1448,5.87401,1482,6.4529,1417,6.0433,6.12340333333,10.150663,5.980215,5.68135,7.27074266666667,443,340,282,0.86127735082839
"STRIP2",83,0.268678,65,0.225844,122,0.415195,0.303239,21.410964,11.230396,9.899742,14.1803673333333,1311,986,836,0.085850294092576
"STRN",1129,1.53087,1496,2.17728,1477,2.10553,1.93789333333,9.457306,3.417695,2.547317,5.14077266666667,1084,883,673,0.478424050653669
"STRN3",899,1.1844,1035,1.46359,1105,1.53052,1.39283666667,17.899639,5.997548,4.307942,9.40170966666667,332,287,189,0.230042631774091
"STRN4",1048,6.6615,1034,7.05459,987,6.59578,6.77062333333,22.818714,19.565589,15.907169,19.4304906666667,1007,895,708,0.380344430298394
"STT3A",1558,8.12384,1596,8.93238,1881,10.3115,9.12257333333,39.407667,43.814655,32.487959,38.5700936666667,581,565,431,0.255813731920911
"STT3B",3386,5.63476,3833,6.84648,4156,7.27113,6.58412333333,42.226084,35.062076,28.375834,35.2213313333333,806,780,510,0.209382787825653
"STUB1",1984,130.942,2313,163.852,1632,113.239,136.011,119.178447,126.574631,107.44201,117.731696,740,696,590,1.1539547114698
