"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"CLDND2",30,2.74972,17,1.67247,21,2.0236,2.14859666667,1.269295,2.50523,1.92921,1.901245,7,13,10,1.08525707641719
"CLEC10A",48,1.45305,31,1.00726,90,2.86431,1.77487333333,0,0,0,0,0,0,0,2.77487333333
"CLEC11A",88,6.52803,75,5.97175,93,7.25305,6.58427666667,2.790143,2.964964,4.757866,3.50432433333333,44,64,129,1.68377676770389
"CLEC12A",134,0.527494,143,0.604212,67,0.277285,0.469663666667,0,0,0,0,0,0,0,1.469663666667
"CLEC12B",7,0.149681,12,0.275417,8,0.179844,0.201647333333,0,0,0,0,0,0,0,1.201647333333
"CLEC14A",320,26.6971,489,43.7888,216,18.9455,29.8104666667,0.098561,0.071251,0,0.056604,3,3,0,29.1598997038626
"CLEC16A",1184,0.87047,1235,0.974562,1175,0.908193,0.917741666667,16.213758,13.33266,10.966883,13.5044336666667,812,1181,945,0.132217617780848
"CLEC18A",130,1.65194,117,1.5958,73,0.975241,1.40766033333,0.960152,0.602784,0.334154,0.632363333333333,49,45,26,1.47495369698944
"CLEC18B",166,2.11927,120,1.64437,85,1.14087,1.63483666667,5.855228,2.875785,6.066752,4.93258833333333,100,59,119,0.444129361187205
"CLEC18C",123,1.53048,98,1.30885,69,0.902632,1.24732066667,0.849089,0.39215,0.549268,0.596835666666667,38,29,47,1.40735876181999
"CLEC1A",350,1.45327,274,1.22115,460,2.00804,1.56082,0,0.133909,0,0.0446363333333333,0,1,0,2.45139855688216
"CLEC1B",12,0.0754558,31,0.209225,11,0.0727181,0.119132966667,0,0,0,0,0,0,0,1.119132966667
"CLEC2D",747,3.77332,1136,6.15916,1367,7.25955,5.73067666667,6.249875,5.064785,2.855449,4.72336966666667,140,200,186,1.17599894095081
"CLEC2L",885,7.25828,636,5.59871,489,4.21636,5.69111666667,10.030705,10.085625,17.05155,12.3892933333333,64,124,147,0.499736356511969
"CLEC3A",3,0.0118448,8,0.0339029,12,0.0498111,0.0318529333333,0.24988,0.26612,0.348177,0.288059,4,6,8,0.801091357875144
"CLEC3B",493,2.49469,739,4.01379,920,4.89435,3.80094333333,0.392591,1.136809,0.764902,0.764767333333333,3,14,10,2.72043982379358
"CLEC4A",146,1.70313,138,1.72788,214,2.6245,2.01850333333,2.321899,2.61121,2.019067,2.317392,15,16,14,0.909902517800127
"CLEC4C",7,0.0551076,3,0.0253499,8,0.0662128,0.0488901,0.054769,0,0,0.0182563333333333,1,0,0,1.0300845333968
"CLEC4D",9,0.121959,11,0.159994,47,0.669586,0.317179666667,0.529687,0.150099,0.486757,0.388847666666667,14,6,12,0.94839750843829
"CLEC4E",104,2.3903,96,2.36827,211,5.09848,3.28568333333,0.031566,0,0.065544,0.03237,1,0,3,4.15130557196548
"CLEC4F",13,0.189938,11,0.172505,13,0.199687,0.187376666667,0.13173,0.057384,0.159426,0.11618,4,3,8,1.06378600823075
"CLEC4G",2,0.0705855,2,0.0757628,11,0.408147,0.184831766667,0.210373,0.189433,0.140311,0.180039,4,5,4,1.00406153242986
"CLEC5A",170,1.51131,189,1.80347,325,3.03758,2.11745333333,0,0,0,0,0,0,0,3.11745333333
"CLEC6A",17,0.132768,18,0.150889,25,0.205268,0.162975,0,0.031063,0.059626,0.0302296666666667,0,1,2,1.12885023371811
"CLEC7A",709,9.18719,560,7.7887,2065,28.1316,15.03583,0.509842,0.125357,0.148987,0.261395333333333,13,2,4,12.7127709895867
"CLEC9A",23,0.113653,68,0.360663,80,0.415604,0.29664,0,0,0,0,0,0,0,1.29664
"CLGN",624,2.78029,673,3.21855,625,2.92768,2.97550666667,8.791585,8.63648,7.893422,8.44049566666667,355,495,471,0.421112069433713
"CLHC1",419,1.21964,446,1.39345,365,1.11698,1.24335666667,6.59969,9.147361,17.702061,11.149704,165,168,174,0.184642907075761
"CLIC1",3006,57.1867,2724,55.6229,3018,60.362,57.7238666667,75.479062,87.581734,87.513195,83.5246636666667,1171,1843,1959,0.694754218701002
"CLIC3",16,1.42539,25,2.39053,20,1.87319,1.89637,0.126385,0.093384,0,0.0732563333333333,1,1,0,2.69867496705509
"CLIC4",9874,17.4346,13058,24.7478,19842,36.8334,26.3386,12.40742,10.391975,9.910046,10.903147,772,961,872,2.29675395926808
"CLIC5",397,0.347608,267,0.250929,501,0.461186,0.353241,0.289053,0.285913,0.265652,0.280206,28,38,33,1.0570494123602
"CLIC6",42,0.150236,56,0.215007,62,0.23316,0.199467666667,0.460375,0.110818,0.547151,0.372781333333333,24,8,47,0.87374998300312
"CLINT1",1219,2.90003,1414,3.61068,1712,4.28195,3.59755333333,23.138545,18.264479,19.22854,20.2105213333333,657,747,723,0.216758148518713
"CLIP1",2693,3.11152,2442,3.02846,3084,3.74618,3.29538666667,51.035994,44.232986,45.555067,46.941349,2194,2747,2673,0.0895967000567714
"CLIP2",4048,6.07185,3619,5.82652,2771,4.36973,5.4227,50.908681,47.985017,46.889325,48.594341,2871,3905,3885,0.129504694900573
"CLIP3",8218,76.8399,7119,71.4464,4962,48.7771,65.6878,131.563224,163.182057,127.481322,140.742201,4300,6144,6174,0.470486556082193
"CLIP4",1568,2.97946,2211,4.50941,1896,3.78763,3.75883333333,7.144448,5.154933,3.675149,5.32484333333333,284,341,341,0.752403353336815
"CLK1",3196,47.5748,3962,63.3032,3512,54.9621,55.2800333333,53.219939,55.009128,53.115872,53.7816463333333,1060,1531,1234,1.02735198922006
"CLK2",718,8.02829,703,8.43712,877,10.3095,8.92497,16.839129,13.259033,14.240884,14.779682,373,432,482,0.628971483709241
"CLK3",1392,5.18344,1292,5.16395,1254,4.90924,5.08554333333,29.710734,25.701931,23.45655,26.2897383333333,448,605,541,0.222997496677964
"CLK4",944,5.89997,1295,8.68736,1201,7.89149,7.49294,7.536915,9.311926,7.634494,8.16111166666667,250,384,290,0.927064346448493
"CLMN",1721,2.17916,2507,3.40725,2069,2.75428,2.78023,2.193732,0.436166,0.369904,0.999934,132,68,99,1.8901773758534
"CLMP",286,0.39851,318,0.475598,945,1.38434,0.752816,3.203147,2.990028,5.238657,3.81061066666667,170,246,292,0.364364551915516
"CLN3",537,4.37053,486,4.24557,470,4.02157,4.21255666667,17.151136,19.502219,19.515474,18.722943,273,346,341,0.264288989055538
"CLN5",2553,15.6581,3050,20.0784,3596,23.1872,19.6412333333,4.960746,6.604546,4.900976,5.488756,222,388,302,3.18107713301286
"CLN6",399,1.38799,400,1.49353,512,1.8725,1.58467333333,4.555804,4.67749,4.491676,4.57499,80,151,142,0.463619366730703
"CLNK",16,0.0140905,19,0.0179597,34,0.0314791,0.0211764333333,0.147095,0.022936,0.123028,0.0976863333333333,3,2,5,0.930298940893528
"CLNS1A",1424,2.02485,1687,2.57477,1778,2.65799,2.41920333333,288.53769,215.513236,271.360349,258.470425,838,1014,1206,0.0131776225877381
"CLOCK",1050,1.54137,1435,2.26105,1356,2.09274,1.96505333333,2.710647,2.102707,1.846662,2.22000533333333,326,428,374,0.920822491390283
"CLP1",118,1.60125,130,1.89348,194,2.76769,2.08747333333,6.198125,5.835062,3.551788,5.19499166666667,121,158,140,0.498382160857897
"CLPB",1043,1.22137,979,1.23051,944,1.16218,1.20468666667,15.470197,10.641827,10.119033,12.077019,728,1018,965,0.168592449599561
"CLPP",273,5.47439,332,7.14581,280,5.90295,6.17438333333,48.850156,68.934238,70.936289,62.9068943333333,308,541,584,0.112263057189244
"CLPS",2,0.147862,0,0,0,0,0.0492873333333,0,0,0,0,0,0,0,1.0492873333333
"CLPTM1",2444,11.0164,2396,11.5922,1950,9.24088,10.6164933333,72.819102,86.499768,67.620847,75.6465723333333,1479,2159,2173,0.15155920192726
"CLPTM1L",1328,8.48327,1334,9.14663,1382,9.28135,8.97041666667,74.375744,78.400312,84.333428,79.0364946666667,823,1064,1116,0.124573380033627
"CLPX",770,3.62349,892,4.50548,1204,5.95663,4.6952,27.159082,21.788057,17.711368,22.2195023333333,578,813,749,0.245276574762075
"CLRN1",5,0.0186497,23,0.0920809,13,0.050978,0.0539028666667,0,0,0,0,0,0,0,1.0539028666667
"CLRN2",1,0.0146314,1,0.0157046,2,0.0307648,0.0203669333333,0,0,0,0,0,0,0,1.0203669333333
"CLRN3",2,0.0231374,0,0,1,0.0121625,0.0117666333333,0,0,0,0,0,0,0,1.0117666333333
"CLSPN",69,0.242243,50,0.188413,105,0.387551,0.272735666667,0.325815,0.285272,0.256971,0.289352666666667,44,47,45,0.987112137408746
"CLSTN1",8962,16.3941,9347,18.3525,6432,12.3699,15.7055,61.89641,63.745942,56.056393,60.5662483333333,4293,6005,5595,0.27134185454265
"CLSTN2",1695,0.461085,1424,0.415778,1607,0.459585,0.445482666667,34.501831,31.934914,32.916943,33.117896,8216,10377,11328,0.042367286267213
"CLSTN3",3294,19.6751,3112,19.9514,2635,16.5468,18.7244333333,450.535901,446.804655,330.612175,409.317577,6203,7711,7255,0.0480711391345051
"CLTA",3056,4.6862,3014,4.9608,3002,4.83968,4.82889333333,120.663662,134.840087,120.129885,125.211211333333,1448,2147,2229,0.0461836414669649
"CLTB",2153,15.5972,2101,16.3369,1491,11.3558,14.4299666667,90.886392,87.565533,98.258205,92.23671,992,1342,1658,0.165492397433371
"CLTC",21201,47.9344,22501,54.6051,21075,50.0953,50.8782666667,226.838415,244.763865,219.10034,230.234206666667,9276,12533,12348,0.224353772802674
"CLTRN",50,0.183142,53,0.208369,50,0.192542,0.194684333333,0.473873,0.533134,0.354295,0.453767333333333,9,16,11,0.821785099953867
"CLU",34516,339.064,37682,397.316,30747,317.543,351.307666667,385.341468,322.827471,335.744799,347.971246,1644,1820,2192,1.00956073231031
"CLUAP1",483,2.21626,622,3.0634,568,2.74006,2.67324,23.539071,25.162839,23.513399,24.0717696666667,387,515,527,0.146509003905043
"CLUH",1349,10.1241,1329,10.7056,1048,8.26884,9.69951333333,90.456232,78.618636,54.990908,74.688592,524,819,708,0.141362298473329
"CLVS1",1070,0.420547,1317,0.555593,1507,0.622704,0.532948,9.760583,11.659447,12.973398,11.464476,321,522,514,0.122985354538771
"CLVS2",1022,2.32808,1512,3.69691,955,2.28711,2.7707,2.870964,3.464923,2.38038,2.90542233333333,517,845,596,0.965503773514209
"CLYBL",350,0.210505,412,0.26597,427,0.269998,0.248824333333,6.340525,3.974832,5.187531,5.16762933333333,56,56,63,0.202480445214769
"CMA1",0,0,1,0.064371,0,0,0.021457,0,0,0,0,0,0,0,1.021457
"CMAS",2218,19.9148,2347,22.6187,2011,18.983,20.5055,66.636422,59.129829,55.445842,60.404031,902,1038,1140,0.35022944991999
"CMBL",299,1.63092,344,2.014,290,1.66302,1.76931333333,5.522687,7.165024,5.978336,6.22201566666667,141,179,204,0.383454351409373
"CMC1",1335,2.79112,1567,3.51647,1818,3.99604,3.43454333333,11.330841,12.105153,15.338144,12.9247126666667,85,123,151,0.318465697604341
"CMC2",696,2.25908,715,2.49097,843,2.87666,2.54223666667,70.839539,77.454275,80.944094,76.412636,489,541,582,0.0457578613738202
"CMC4",243,4.46157,269,5.3012,278,5.36617,5.04298,3.271555,2.496548,6.376177,4.04809333333333,36,37,101,1.19708167043927
"CMIP",419,0.274572,373,0.262356,408,0.281087,0.272671666667,121.430425,122.085774,113.976347,119.164182,3204,4204,4329,0.0105911066466295
"CMKLR1",499,1.70018,496,1.81391,983,3.52115,2.34508,0.057398,0,0.008236,0.021878,5,0,1,3.2734631727075
"CMPK1",4454,17.2748,4525,18.8375,4721,19.2502,18.4541666667,37.516828,39.097926,31.546046,36.0536,1132,1716,1328,0.525027707610057
"CMPK2",239,1.60182,329,2.36675,586,4.12907,2.69921333333,4.936797,8.580735,6.414222,6.643918,133,249,192,0.483942048217943
"CMSS1",823,0.395106,1075,0.553939,1445,0.729322,0.559455666667,29.541765,34.381491,33.921663,32.614973,266,386,423,0.0463916977314544
"CMTM1",266,3.64613,290,4.26667,244,3.51624,3.80968,2.85895,3.228396,2.915174,3.00084,33,43,49,1.20216754481559
"CMTM2",4,0.0791568,4,0.0849628,7,0.145635,0.103251533333,0,0.064531,0.150829,0.0717866666666667,0,1,3,1.02935739699412
"CMTM3",493,8.59633,588,11.0048,722,13.2355,10.9455433333,9.983433,6.782762,6.097989,7.62139466666667,134,168,135,1.38556971292425
"CMTM4",861,1.83528,883,2.02023,725,1.62471,1.82674,8.454132,6.364226,4.848887,6.55574833333333,637,700,577,0.374117807435354
"CMTM5",524,30.5141,565,35.3149,374,22.897,29.5753333333,0,0,0,0,0,0,0,30.5753333333
"CMTM6",1300,10.5431,1483,12.9094,2789,23.78,15.7441666667,5.543601,4.194615,3.661569,4.466595,260,289,251,3.06299747222906
"CMTM7",1123,2.14717,1230,2.52425,2323,4.66954,3.11365333333,0.650998,0.188063,1.228429,0.689163333333333,7,5,17,2.43532004996359
"CMTM8",111,0.147304,148,0.210812,198,0.276246,0.211454,0.527142,1.922653,2.356212,1.60200233333333,7,35,46,0.465585285793364
"CMTR1",1201,4.22934,1337,5.05361,1380,5.10913,4.79736,23.081545,21.947294,15.613529,20.2141226666667,912,1287,1063,0.273278329304152
"CMTR2",389,8.16115,454,10.2235,587,12.9473,10.4439833333,6.195089,4.663254,3.370314,4.74288566666667,269,361,292,1.99272351872232
"CMYA5",992,1.56969,1426,2.42193,1022,1.70016,1.89726,0.273831,0.129639,0.294961,0.232810333333333,22,16,18,2.35012631031916
"CNBD1",49,0.0114319,73,0.0182804,74,0.0181506,0.0159543,0,0,0,0,0,0,0,1.0159543
"CNBD2",55,0.126199,52,0.128067,59,0.142326,0.132197333333,1.827902,2.079536,2.36439,2.09060933333333,18,22,28,0.366334664534221
"CNBP",5268,63.7381,6364,82.6464,6079,77.3257,74.5700666667,56.386613,57.869654,54.205092,56.1537863333333,1316,1808,1807,1.32222327714141
"CNDP1",377,1.24944,826,2.93828,303,1.05573,1.74781666667,0.129486,0.133211,0.372502,0.211733,8,12,9,2.26767502962286
"CNDP2",2531,15.9978,2971,20.1563,3535,23.4907,19.8816,88.263335,75.692326,59.761808,74.5724896666667,1131,1462,1415,0.276312188365159
"CNEP1R1",413,5.69057,385,5.69386,568,8.22796,6.53746333333,11.796335,11.923313,12.257721,11.9924563333333,199,299,285,0.580141517504427
"CNFN",25,1.33195,10,0.57186,12,0.672154,0.858654666667,1.228349,0.735765,0.830591,0.931568333333333,6,5,6,0.962251572772212
"CNGA1",157,0.33989,124,0.288138,112,0.254915,0.294314333333,0,0.147562,0.512516,0.220026,0,2,5,1.06089077883012
"CNGA3",7,0.0233167,6,0.0214517,7,0.0245135,0.0230939666667,2.925136,0.449629,0.681968,1.35224433333333,146,35,41,0.434943748048863
"CNGA4",33,0.593419,46,0.887863,38,0.718405,0.733229,0.418516,0.249038,0.329626,0.332393333333333,10,10,11,1.30083884138318
"CNGB1",10,0.0196758,8,0.0168951,27,0.0558513,0.0308074,9.894388,5.735645,8.443606,8.02454633333333,214,229,326,0.11422262814393
"CNGB3",3151,2.90184,3410,3.3707,3426,3.31704,3.19652666667,0.126581,0,0.31981,0.148797,2,0,2,3.65297495264176
"CNIH1",2530,24.7877,2559,26.9107,2513,25.8848,25.8610666667,62.550359,59.13058,59.793702,60.491547,1250,1919,1730,0.4368253520553
"CNIH2",187,4.5838,167,4.3938,181,4.66445,4.54735,131.843801,138.516992,144.690558,138.350450333333,1677,2385,2697,0.0398086262852431
"CNIH3",308,0.175901,423,0.259298,460,0.276194,0.237131,9.046472,9.367389,9.802235,9.40536533333333,118,181,196,0.118893566959815
"CNIH4",1289,9.96315,1550,12.8593,1486,12.0754,11.6326166667,15.625629,12.176772,12.122179,13.3081933333333,513,616,653,0.88289390368176
"CNKSR1",64,0.9016,64,0.96773,28,0.414696,0.761342,4.594998,6.594973,4.644981,5.27831733333333,67,121,106,0.280543640355441
"CNKSR2",986,0.611055,1246,0.828823,871,0.567492,0.669123333333,12.74198,5.222886,7.304857,8.423241,431,477,576,0.177128371579693
"CNKSR3",842,1.19425,811,1.23465,801,1.19441,1.20777,2.300438,1.478173,1.945363,1.90799133333333,152,99,138,0.759207902270227
"CNMD",16,0.076461,14,0.0718106,14,0.0703374,0.0728696666667,0.386304,0.36203,0.204325,0.317553,5,10,6,0.814289570640953
"CNN1",49,0.740699,73,1.18443,72,1.14424,1.023123,18.520973,8.060167,16.671975,14.417705,163,77,167,0.131220762104347
"CNN2",349,4.88424,255,3.83047,814,11.9766,6.89710333333,39.340234,35.134861,43.777508,39.4175343333333,644,706,845,0.195388052823823
"CNN3",6389,36.8671,6941,42.9901,8928,54.1625,44.6732333333,60.516879,43.359379,35.370373,46.4155436666667,996,930,890,0.96325444783223
"CNNM1",281,0.755528,365,1.05336,238,0.672759,0.827215666667,2.974985,3.093808,3.205727,3.09150666666667,219,359,435,0.446587483665431
"CNNM2",1549,1.57396,1747,1.90535,1633,1.74448,1.74126333333,5.644769,4.698442,3.932841,4.758684,433,681,595,0.476022531073072
"CNNM3",1178,10.7532,1065,10.4348,983,9.43378,10.20726,13.26231,18.451412,13.135774,14.949832,297,427,348,0.702656930806544
"CNNM4",555,1.90214,481,1.76944,576,2.07544,1.91567333333,3.965264,5.000269,5.497231,4.82092133333333,301,409,426,0.500895505430297
"CNOT1",2495,3.96484,2835,4.83557,3550,5.93091,4.91044,81.598232,70.909943,62.450078,71.652751,1509,1820,1721,0.0813519091658346
"CNOT10",598,1.17738,646,1.36517,645,1.3351,1.29255,38.855159,43.453165,28.533575,36.9472996666667,257,409,363,0.0604140484339602
"CNOT11",863,8.64926,799,8.59519,989,10.4208,9.22175,26.263168,23.133894,22.244348,23.88047,421,625,604,0.410834280863665
"CNOT2",1046,1.63156,1360,2.27694,1526,2.50245,2.13698333333,44.859934,40.063781,39.760442,41.5613856666667,533,686,669,0.073704915481331
"CNOT3",643,6.26395,600,6.27378,566,5.79685,6.11152666667,34.582946,44.816094,42.774286,40.724442,395,628,478,0.170440306108108
"CNOT4",1290,1.5193,1379,1.74324,1427,1.76691,1.67648333333,12.906171,11.733587,13.373403,12.6710536666667,434,647,621,0.195777399357002
"CNOT6",776,1.61427,892,1.99168,1071,2.3423,1.98275,9.636023,8.091559,7.050754,8.25944533333333,543,830,644,0.32213052646494
"CNOT6L",910,1.49654,1180,2.08291,1244,2.15083,1.91009333333,2.877776,2.30151,1.878494,2.35259333333333,345,446,376,0.868012623062942
"CNOT7",2203,17.5632,2463,21.0763,2231,18.6993,19.1129333333,50.425293,51.232502,46.24685,49.3015483333333,1494,2226,2058,0.399847201521862
"CNOT8",1102,10.0056,1028,10.0184,1766,16.8574,12.2938,19.916585,24.701503,16.898726,20.5056046666667,625,1039,871,0.61815513704691
"CNOT9",692,4.24167,691,4.5462,1002,6.45708,5.08165,22.788863,18.658307,14.213921,18.553697,591,771,645,0.311023025466744
"CNP",6930,110.281,7531,128.635,5752,96.2331,111.716366667,36.530247,57.450568,41.166209,45.049008,1326,2019,1987,2.44774798768738
"CNPPD1",1046,29.426,1065,32.158,928,27.4464,29.6768,19.331817,22.879628,18.467487,20.2263106666667,590,928,806,1.44522524341332
"CNPY1",10,0.0215027,19,0.0438519,13,0.0293884,0.031581,0.079786,0.031145,0.082783,0.0645713333333333,2,1,3,0.969010687869985
"CNPY2",815,22.6792,929,27.7476,993,29.0507,26.4925,67.412591,60.014305,55.548601,60.9918323333333,474,594,552,0.443485842653777
"CNPY3",855,14.7845,816,15.1451,930,16.9068,15.6121333333,15.105685,14.498558,14.739672,14.781305,311,402,434,1.05264636437227
"CNPY4",323,9.60473,345,11.0114,337,10.5354,10.3838433333,10.595713,8.994431,8.903889,9.498011,156,173,192,1.08438096829009
"CNR1",269,1.77363,637,4.50806,498,3.45206,3.24458333333,70.369331,68.666801,51.395382,63.4771713333333,5084,6738,5640,0.0658307932180586
"CNR2",29,0.118238,25,0.109406,17,0.0728697,0.100171233333,0.116182,0.044748,0.060199,0.0737096666666667,10,5,8,1.02464499248524
"CNRIP1",893,4.34788,888,4.64066,1013,5.1853,4.72461333333,44.668723,46.317617,53.269859,48.0853996666667,1023,1447,1823,0.116625582601042
"CNST",5785,9.89343,5443,9.99131,5036,9.05456,9.64643333333,35.140569,36.41063,36.878723,36.1433073333333,2865,4045,4322,0.286631269471677
"CNTD1",552,7.54097,630,9.23781,704,10.1111,8.96329333333,0.391795,0.416072,0.4936,0.433822333333333,17,16,23,6.94876422392407
"CNTF",1781,101.381,2015,123.114,2183,130.643,118.379333333,0.150764,0.332182,0.112225,0.198390333333333,4,13,5,99.6164021124447
"CNTFR",751,3.38937,798,3.86564,507,2.40561,3.22020666667,27.896667,28.891747,23.617096,26.8018366666667,755,1034,926,0.151795966477634
"CNTLN",706,0.334301,940,0.47775,850,0.423145,0.411732,0.98979,1.134317,0.819131,0.981079333333333,83,95,87,0.712607504528676
"CNTN1",6129,2.81788,8714,4.30023,4771,2.30611,3.14140666667,83.373369,58.150615,82.983798,74.8359273333333,5329,5218,7094,0.0546100880189232
"CNTN2",9567,47.2759,7437,39.446,5324,27.6593,38.1270666667,37.296662,36.637462,27.193913,33.7093456666667,2576,3297,3198,1.12727756502411
"CNTN3",321,0.216876,477,0.345912,263,0.186811,0.249866333333,2.125957,0.424114,0.77407,1.108047,103,45,30,0.592902498536797
"CNTN4",1141,0.207822,1532,0.299505,1981,0.379339,0.295555333333,2.512248,4.226003,4.330123,3.689458,107,216,213,0.276269738066318
"CNTN5",174,0.0227198,226,0.0316741,174,0.0238859,0.0260932666667,3.716463,4.014915,1.223395,2.98492433333333,244,253,127,0.257493789300734
"CNTN6",311,0.174385,419,0.252176,207,0.122027,0.182862666667,1.187734,0.980148,0.827659,0.998513666666667,66,68,60,0.591871192274559
"CNTNAP1",3905,39.0654,3123,33.5339,2210,23.2435,31.9476,70.906937,70.212683,61.590981,67.5702003333333,4852,6787,6590,0.480494439856311
"CNTNAP2",696,0.0527508,841,0.0684158,619,0.0493229,0.0568298333333,47.413924,34.867997,29.383733,37.2218846666667,4211,3110,2871,0.0276498619194192
"CNTNAP3",411,0.333109,404,0.351452,534,0.455013,0.379858,1.277245,0.893885,0.516508,0.895879333333333,21,6,6,0.727819527192131
"CNTNAP3B",679,0.495912,609,0.477411,1044,0.801629,0.591650666667,1.639937,1.099685,0.276984,1.00553533333333,82,35,25,0.793628833265964
"CNTNAP3C",140,0.19996,119,0.182432,163,0.24476,0.209050666667,0,0,0,0,0,0,0,1.209050666667
"CNTNAP4",146,0.0899748,186,0.123033,172,0.111438,0.1081486,0.07392,0.124266,0.178555,0.125580333333333,6,10,5,0.984513114864303
"CNTRL",1030,1.75128,1147,2.09325,1460,2.60981,2.15144666667,2.502048,3.266087,2.515873,2.761336,148,218,178,0.837853004004428
"CNTROB",551,5.40175,508,5.34548,525,5.41103,5.38608666667,23.89425,27.842686,24.865528,25.5341546666667,378,635,552,0.24067420827589
"COA3",484,23.7646,545,28.7225,432,22.3001,24.9290666667,44.346909,44.918032,43.5083,44.257747,409,563,582,0.572919961453229
"COA4",350,14.4379,359,15.8954,419,18.1714,16.1682333333,14.275182,14.492508,15.649725,14.805805,140,197,224,1.08619797177683
