"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"B2M",21988,519.724,26679,676.858,41754,1037.58,744.720666667,167.249708,164.689482,189.217308,173.718832666667,595,634,448,4.26811841222466
"B3GALNT1",636,5.16088,685,5.9662,578,4.93097,5.35268333333,46.164307,48.715412,54.362785,49.7475013333333,1352,1571,1141,0.125182189593978
"B3GALNT2",796,2.42845,1008,3.30079,907,2.90912,2.87945333333,3.839037,5.811169,9.684392,6.444866,165,214,140,0.521091089259363
"B3GALT1",222,7.6135,234,8.61366,247,8.90567,8.37761,8.668052,7.232063,9.506985,8.46903333333333,596,534,467,0.990345019378958
"B3GALT2",140,3.10222,233,5.54167,214,4.98535,4.54308,10.099827,10.711044,14.721702,11.844191,444,499,462,0.431563186813401
"B3GALT4",405,9.1768,452,10.993,408,9.71929,9.96303,1.391169,1.651387,1.205923,1.41615966666667,20,31,15,4.53737811753335
"B3GALT5",208,0.311385,200,0.32137,137,0.215622,0.282792333333,0.369684,0.345874,0.462751,0.392769666666667,63,69,55,0.921036955380514
"B3GALT6",330,20.5528,348,23.2636,274,17.941,20.5858,13.748914,11.317428,14.683261,13.2498676666667,403,387,294,1.51480704978711
"B3GAT1",630,3.26211,557,3.09567,410,2.23193,2.86323666667,36.402444,36.292765,47.272418,39.989209,1758,2043,1704,0.094250090717047
"B3GAT2",1012,1.76123,1161,2.16874,1115,2.04008,1.99001666667,9.453871,7.764626,14.100634,10.4397103333333,661,595,708,0.261371711306152
"B3GAT3",1559,39.7078,1729,47.2678,1139,30.4994,39.1583333333,24.504273,33.272969,40.857309,32.8781836666667,340,462,316,1.18537445007161
"B3GLCT",147,0.194107,220,0.311808,222,0.308188,0.271367666667,2.075297,3.055942,3.492851,2.87469666666667,115,163,138,0.328120566857363
"B3GNT2",1275,7.78353,1339,8.7738,1226,7.86856,8.14196333333,3.853962,3.168106,1.917867,2.97997833333333,121,109,42,2.29698821643418
"B3GNT3",3,0.0279533,5,0.0500061,0,0,0.0259864666667,0,0.026288,0.040977,0.0224216666666667,0,1,1,1.00348662407718
"B3GNT4",574,19.0207,599,21.305,463,16.13,18.8185666667,8.045401,7.088225,8.444594,7.85940666666667,101,104,88,2.23700834744012
"B3GNT5",1062,4.09994,1137,4.71144,1064,4.3185,4.37662666667,1.691769,1.807713,2.602706,2.03406266666667,86,68,58,1.77208820560617
"B3GNT6",2,0.0461191,3,0.0742527,1,0.0242431,0.0482049666667,0.035673,0.092541,0,0.042738,1,3,0,1.00524289578657
"B3GNT7",22,0.704561,16,0.549992,25,0.841732,0.698761666667,0.253832,0.188481,0.303219,0.248510666666667,12,10,10,1.36063047919521
"B3GNT8",92,4.7664,42,2.33557,48,2.61446,3.23881,0,0.599858,0.933635,0.511164333333333,0,3,5,2.80499605932997
"B3GNT9",168,10.138,238,15.4156,260,16.495,14.0162,0.232787,0.288398,0.442679,0.321288,7,10,9,11.3648197819098
"B3GNTL1",590,0.939962,536,0.916565,674,1.1289,0.995142333333,4.665059,5.405986,2.45559,4.175545,87,66,50,0.385494152467614
"B4GALNT1",1525,27.0996,1545,29.4688,1190,22.232,26.2668,41.255434,41.424477,49.495722,44.0585443333333,1943,1905,1450,0.605141608621134
"B4GALNT2",8,0.0314908,24,0.101402,12,0.0496607,0.0608511666667,0.255658,0.2841,0.291901,0.277219666666667,31,37,25,0.830594136899996
"B4GALNT3",694,1.17061,668,1.2094,640,1.13493,1.17164666667,1.199824,1.506031,1.093096,1.266317,50,65,35,0.958227232408353
"B4GALNT4",1911,26.4561,1843,27.3862,2059,29.9682,27.9368333333,161.884079,162.578489,190.750734,171.737767333333,1584,1704,1148,0.167518856935672
"B4GALT1",1196,3.3021,853,2.52783,1681,4.87938,3.56977,1.923071,2.101951,2.280693,2.101905,104,123,87,1.47321404104897
"B4GALT2",967,13.8153,946,14.5066,868,13.0375,13.7864666667,30.940774,37.373126,39.734855,36.0162516666667,733,976,660,0.399458778264556
"B4GALT3",412,10.8088,374,10.5316,343,9.46049,10.2669633333,60.978075,63.630297,62.469917,62.3594296666667,404,435,306,0.17782614825568
"B4GALT4",408,2.43975,448,2.87543,514,3.23136,2.84884666667,9.650297,6.542158,6.589098,7.593851,231,170,157,0.447860530357112
"B4GALT5",2045,4.41421,1778,4.11938,2138,4.85183,4.46180666667,50.033707,43.010595,51.288046,48.1107826666667,3134,2938,2275,0.111214001693708
"B4GALT6",339,0.931325,515,1.51862,309,0.89248,1.11414166667,8.484132,12.603061,11.300833,10.7960086666667,215,263,198,0.179225170683722
"B4GALT7",379,6.49191,358,6.58198,350,6.30288,6.45892333333,8.386252,9.422193,12.520066,10.1095036666667,146,181,126,0.671400231471187
"B4GAT1",2030,157.198,2111,175.461,1347,109.662,147.440333333,79.965218,84.258609,81.541632,81.9218196666667,1945,2283,1403,1.79012392552054
"B9D1",961,3.8255,1068,4.56327,1100,4.60358,4.33078333333,9.577309,11.74943,8.146103,9.82428066666667,117,129,71,0.492483842344012
"B9D2",52,0.931824,63,1.21175,62,1.16805,1.10387466667,3.85578,2.837809,3.974512,3.55603366666667,39,32,29,0.461777682211304
"BAALC",1079,2.10396,909,1.90248,1056,2.1648,2.05708,80.334948,89.95236,52.934598,74.407302,1248,1250,924,0.0405409014633623
"BAAT",19,0.143673,10,0.0811639,15,0.119248,0.114694966667,1.186941,1.630085,1.093142,1.30338933333333,41,54,28,0.483936844950948
"BABAM1",1526,19.2151,1597,21.5841,1291,17.0904,19.2965333333,100.712436,110.87154,117.532471,109.705482333333,459,589,393,0.183338104902405
"BABAM2",1136,0.442039,1307,0.545881,1409,0.576409,0.521443,18.373995,20.539282,21.47736,20.1302123333333,256,327,198,0.0720032045111015
"BACE1",2867,16.1293,3093,18.677,2883,17.0518,17.2860333333,56.679888,60.813993,56.341049,57.9449766666667,2372,2709,1803,0.310222081123339
"BACE2",890,1.3552,1032,1.68668,982,1.57204,1.53797333333,0.601431,0.447976,0.382829,0.477412,13,12,10,1.7178507642621
"BACH1",1285,0.514078,1421,0.610184,2883,1.21258,0.778947333333,11.937796,11.786605,12.209335,11.977912,662,499,397,0.137075003539321
"BACH2",791,0.373094,1031,0.521965,825,0.409104,0.434721,7.457218,9.907832,8.942348,8.76913266666667,890,1082,788,0.146862679518666
"BAD",678,7.96275,597,7.52573,470,5.80323,7.09723666667,67.72343,121.64044,105.08841,98.15076,289,426,283,0.0816659062085858
"BAG1",1155,11.9388,1201,13.3248,1320,14.3447,13.2027666667,49.090366,43.152352,47.732054,46.6582573333333,626,608,429,0.298012715139004
"BAG2",434,4.33056,483,5.17299,505,5.29765,4.93373333333,0.582509,0.782944,0.782796,0.716083,51,73,49,3.45771931388517
"BAG3",2940,19.4183,2199,15.5894,1776,12.3324,15.7800333333,5.59516,6.736836,4.531911,5.62130233333333,163,212,101,2.53424968209426
"BAG4",611,2.90302,695,3.54433,744,3.71638,3.38791,6.207144,6.303428,6.598431,6.36966766666667,339,344,247,0.595401339445293
"BAG5",891,24.7546,1036,30.8943,1051,30.6986,28.7825,9.786126,10.109928,11.757039,10.551031,567,605,478,2.57834127533724
"BAG6",2334,29.8105,2239,30.6946,2134,28.655,29.7200333333,329.816683,378.181383,402.203109,370.067058333333,3076,3589,2665,0.0827883603337914
"BAHCC1",451,1.11193,462,1.2226,579,1.50078,1.27843666667,8.455425,6.237219,12.700286,9.13097666666667,399,362,386,0.224898027271803
"BAHD1",736,4.509,521,3.42594,543,3.49736,3.81076666667,8.688715,7.996267,9.354583,8.679855,446,488,371,0.496987472092299
"BAIAP2",3814,8.09494,2998,6.82975,2877,6.41964,7.11477666667,28.42606,30.374208,38.136994,32.3124206666667,258,337,253,0.24359612733847
"BAIAP2L1",4497,7.1785,5223,8.94893,5072,8.51193,8.21312,1.527156,2.67091,1.531679,1.909915,54,132,52,3.16611309952353
"BAIAP2L2",467,3.16403,559,4.06514,482,3.43328,3.55415,2.479756,2.717005,2.354114,2.51695833333333,30,36,29,1.29491155946782
"BAIAP3",237,2.6137,228,2.69888,155,1.79712,2.3699,54.619691,28.982075,23.430381,35.6773823333333,644,410,167,0.0918795122665379
"BAK1",270,6.08865,239,5.78489,321,7.61027,6.49460333333,5.181239,5.383512,6.512168,5.69230633333333,145,166,129,1.11988348411377
"BAMBI",205,6.60397,233,8.05652,209,7.0784,7.24629666667,8.593116,7.114529,6.687669,7.46510466666667,161,149,88,0.974151766739722
"BANF2",4,0.0165592,4,0.0177737,2,0.00870455,0.0143458166667,0,0,0,0,0,0,0,1.0143458166667
"BANK1",151,0.0397566,200,0.05652,235,0.0650486,0.0537750666667,0.076142,0.194014,0.053107,0.107754333333333,2,2,1,0.951271446166042
"BANP",522,0.712027,561,0.821352,577,0.827447,0.786942,4.617705,5.557705,5.430438,5.20194933333333,68,73,57,0.288125862363274
"BAP1",1464,28.4146,1620,33.7486,1360,27.7509,29.9713666667,48.108401,54.560546,59.983546,54.2174976666667,1131,1250,920,0.560897685977476
"BARD1",160,0.33261,285,0.635917,269,0.587902,0.518809666667,0.20437,0.231419,14.204603,4.88013066666667,10,16,13,0.258295223825015
"BARHL1",1,0.0228454,4,0.0980844,2,0.0480361,0.0563219666667,0,0,0,0,0,0,0,1.0563219666667
"BARHL2",2,0.0606173,3,0.0975952,1,0.0318643,0.0633589333333,2.793379,1.29821,2.362569,2.151386,70,36,42,0.337425797199486
"BARX2",2,0.00457136,8,0.0196266,6,0.014418,0.0128719866667,0.043789,0,0.053042,0.032277,1,0,1,0.981201738163981
"BASP1",3462,2.86305,2986,2.65053,2627,2.28402,2.5992,363.388754,388.069514,417.330853,389.596373666667,6913,8413,5487,0.00921462727933962
"BATF",12,0.0853926,13,0.099294,50,0.374065,0.186250533333,0,0,0,0,0,0,0,1.186250533333
"BATF2",37,0.71235,22,0.454627,58,1.17397,0.780315666667,0.072962,0.065305,0.320693,0.152986666666667,1,1,2,1.54409042024221
"BATF3",81,1.05413,77,1.07557,117,1.60078,1.24349333333,8.080743,7.182183,4.690818,6.651248,52,52,21,0.293219267409709
"BAX",351,8.77998,320,8.59165,380,9.99328,9.12163666667,68.28824,67.873864,68.78757,68.316558,142,159,120,0.14602047416535
