"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"ACSBG1",4789,10.6958,4310,10.332,3127,7.34232,9.45670666667,6.630397,3.875408,5.355253,5.28701933333333,156,78,93,1.66322164960258
"ACSBG2",50,0.150998,40,0.129659,55,0.174624,0.151760333333,0.74582,0.53011,0.820644,0.698858,10,3,4,0.6779615090449
"ACSF2",272,0.975972,284,1.09377,288,1.08642,1.052054,42.632059,13.17411,6.555456,20.7872083333333,402,55,44,0.0941861834065478
"ACSF3",565,1.30309,532,1.31697,506,1.22691,1.28232333333,22.250491,16.962759,21.849371,20.354207,350,268,226,0.106879329835568
"ACSL1",3565,8.74427,2446,6.43963,4883,12.5918,9.25856666667,85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,0.112712201621688
"ACSL3",2690,5.61472,2686,6.01758,2925,6.41859,6.01696333333,127.281776,105.351012,89.76463,107.465806,3228,2050,1832,0.0646928612076141
"ACSL4",3112,4.98043,3490,5.99505,3392,5.70717,5.56088333333,69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,0.104518801494679
"ACSL5",712,2.28806,528,1.82122,820,2.77038,2.29322,0.206791,0.83348,0.182037,0.407436,6,12,5,2.33987193733854
"ACSL6",2020,5.66704,3290,9.90698,1953,5.7603,7.11144,13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,0.57233792688024
"ACSM1",14,0.0323286,10,0.0247856,19,0.0461265,0.0344135666667,0.060423,0,0,0.020141,2,0,0,1.01399077839897
"ACSM2A",2,0.00964948,7,0.0362504,1,0.00507238,0.0169907533333,0.816039,2.615985,1.21988,1.55063466666667,4,7,2,0.398720666124392
"ACSM2B",0,0,4,0.0186571,0,0,0.00621903333333,0.4576,0.459343,0.100414,0.339119,8,5,3,0.751403746293892
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,1.696961,2.786466,2.358993,2.28080666666667,15,14,19,0.720738395637455
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0.215017,0.529825,0.278182,0.341008,8,15,7,0.874729805241281
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,0.201606,0,0.029441,0.0770156666666667,1,0,1,3.6480434979745
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,7.426916,3.07265,5.466344,5.32197,515,157,255,0.948204436275401
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,183.462238,133.340645,131.295035,149.365972666667,1363,636,598,0.0758950964610748
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,6.876982,2.730375,3.127256,4.244871,286,78,82,0.370888944011588
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,0.266022280577522
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,25.800466,5.539749,5.485474,12.2752296666667,558,76,68,0.33832484354508
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,0.0772390854057426
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0,0.02739,0.030881,0.0194236666666667,0,1,1,1.00289107799799
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,869.621513,0.354562,0.525835,290.167303333333,16803,6,3,0.0132834626543633
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,0.316926423285204
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,5.162967,3.078347,2.858471,3.69992833333333,118,58,48,0.274692202753517
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.061689,0.082599,0,0.048096,2,2,0,2.20382674869478
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,158.27347,137.510766,210.020503,168.601579666667,387,170,252,0.0407294948563952
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,50.973446,92.448261,75.837415,73.086374,303,437,363,0.0559760152386456
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,0.0541218163638568
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,69.76771,1.253103,0.801863,23.940892,2414,37,25,0.0462264808599067
"ACTN3",5,0.0515641,10,0.110692,6,0.0650529,0.0757696666667,0.648357,0.142398,0.028312,0.273022333333333,33,2,1,0.84505168408936
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,209.643774,167.250481,183.429698,186.774651,3505,2178,2093,0.0562786116783676
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,0.0957836876700334
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,115.943189,124.852514,131.407319,124.067674,3642,2918,2824,0.245297597842909
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,30.556702,30.517172,34.362579,31.812151,1047,814,792,1.30717530018986
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,0.337939083478021
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,0.177435116796829
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,12.200305,11.066625,8.231572,10.4995006666667,240,204,198,0.258552675707774
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,2.300345,2.272068,2.6564,2.40960433333333,103,77,79,0.879830338084194
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,26.189179,23.847515,19.715424,23.250706,497,369,392,0.239355643226634
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,26.624084,28.334546,22.577852,25.845494,586,511,414,0.307503747183792
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,0.786164,0.893232,0.943422,0.874272666666667,22,19,18,2.5937279136529
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,7.530875,6.531985,5.489665,6.51750833333333,334,179,196,0.261411660113402
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,0.113451695420801
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.202768,0.064909,0.072133,0.11327,22,3,2,0.964661852021522
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,16.001132,14.786883,12.909514,14.565843,1121,784,770,0.157949256800933
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,4.136669,3.378978,3.850929,3.78885866666667,910,569,582,0.699152672146098
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,1.158399,0.437574,0.500078,0.698683666666667,37,18,23,2.68195706832801
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,16.513926,11.864692,15.383214,14.5872773333333,136,84,80,0.54696231747272
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,0,0,0,0,0,0,0,1.3365994
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,23.726514,23.728152,24.186164,23.8802766666667,153,116,104,0.291281460830353
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,13.526342,21.437315,22.138132,19.0339296666667,163,188,173,0.0794516948572196
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,2.752245,0.680643,2.280619,1.90450233333333,55,11,27,0.419063414994789
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0,0,0,0,0,0,0,1.00726776333333
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,12.105016,15.600091,15.33191,14.3456723333333,307,321,294,0.213449320575875
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,0.0698021850693358
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,21.676701,61.251494,63.202393,48.710196,1266,2768,2775,0.283275688552908
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,0.00539866449675037
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,30.979275,23.526472,41.074168,31.8599716666667,498,372,446,0.618540805192417
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,14.349408,16.247264,14.244751,14.947141,856,534,597,0.4065863592728
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0,0,0,0,0,0,0,1.0125490566667
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,0,0,0,0,0,0,0,1.0101789766667
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.188727,0.221899,0.309121,0.239915666666667,9,8,10,1.66019678220051
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,0.395597389192879
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,0.171173727951321
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,1.502507,0.416905,0.03323,0.650880666666667,52,9,3,2.38741665559513
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,0.184234,0.673702,0.264276,0.374070666666667,8,7,9,0.73821056995613
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,0.985926,0.562709,0.705876,0.751503666666667,77,43,33,0.670996977644732
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,1.225579,0.212729,0.396698,0.611668666666667,54,8,12,11.8211849168129
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0.297177,0.021595,0.063257,0.127343,18,1,2,0.910135188077897
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,5.896302,4.237317,5.824988,5.31953566666667,93,66,47,0.357551058472281
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,31.044422,15.040139,19.545192,21.8765843333333,1575,713,795,0.229041185679336
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0,0,0,0,0,0,0,1.0645283666667
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,1.47140897960311
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,30.984806,32.271974,30.357747,31.2048423333333,529,437,369,0.130931759361716
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,3.104435,1.18569,1.477975,1.9227,449,149,114,0.365887740787628
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,8.251614,7.895253,8.511647,8.21950466666667,354,284,270,0.268810536965218
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,1.91118,0.569069,0.357461,0.945903333333333,195,44,24,0.705390983793474
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,3.856279,2.752015,3.081575,3.22995633333333,417,225,219,0.417993519081954
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,38.568071,1.033011,1.581908,13.7276633333333,238,65,86,0.104007741440767
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,0.604486,0.821092,0.902747,0.776108333333333,37,26,26,0.591336414351583
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,0.836196,0.34132,0.027707,0.401741,21,6,2,0.722460882573885
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,0.691824,0.172356,0.296478,0.386886,17,12,6,0.742644360579528
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,1.05629,1.019052,1.068975,1.04810566666667,93,20,17,0.682570088750467
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,1.283844,0.25905,0.359154,0.634016,110,21,25,0.617905875258669
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,6.587764,4.025588,2.784121,4.46582433333333,750,346,213,0.192371531881772
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,25.829682,6.699742,10.583665,14.3710296666667,847,236,217,0.308996866377787
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,2.810816,3.243508,4.167592,3.40730533333333,494,438,505,0.35551776308358
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,1.385549,0.272905,0.54382,0.734091333333333,98,28,26,0.627491766100728
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,0.0850893688848772
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,1.292831,3.322689,5.300198,3.30523933333333,79,144,195,1.04867805258678
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,0.32970683659296
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,5.919842,5.793045,6.199496,5.97079433333333,392,254,315,0.181377655525867
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,0.70847,0.709747,0.641205,0.686474,50,37,29,2.26347792297421
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,1.068124,0.941684,1.198236,1.069348,69,31,31,0.572412341149483
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,1.307851,0.581012,0.686961,0.858608,61,25,23,8.06183982851683
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,5.943779,4.096958,2.883372,4.30803633333333,62,23,23,0.801061459701764
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,34.213031,38.13869,48.991537,40.4477526666667,519,451,555,0.101385231517739
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,1.058876,0.353861,4.97029,2.12767566666667,7,3,13,1.041991033384
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,0.24553038060334
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,0.0362880784170335
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,1.417302,0.902524,0.536378,0.952068,56,24,10,0.620062757376792
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,38.849966,55.207581,52.832268,48.9632716666667,508,481,421,0.1405616519041
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,3.889025,2.159954,2.429168,2.826049,236,114,122,1.06193186060346
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,0.789433,1.103201,1.650664,1.18109933333333,15,14,18,0.871393599985818
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,6.371801,4.972601,7.045702,6.13003466666667,158,98,124,0.196840090165106
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,11.198469,11.32432,12.399282,11.6406903333333,275,218,192,0.547473528014596
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,7.056568,12.014195,5.892048,8.320937,112,122,102,0.274085105392301
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,0.133920639459955
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,1.02543634480003
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,12.940722,10.140875,15.029355,12.7036506666667,374,286,287,0.0816235294186085
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,14.158841,11.038002,13.410534,12.8691256666667,322,189,174,0.642613928774938
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,0.882454,0.117475,0.194074,0.398001,22,5,5,5.87086847577362
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,15.25583,30.492998,24.515758,23.4215286666667,870,987,926,0.0769166702177366
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,72.815918,48.329999,61.034132,60.726683,3230,1716,1967,0.171318131576907
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,7.516,7.546295,5.754411,6.938902,737,407,340,0.722506294531662
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,0.668336,0.19604,0.591981,0.485452333333333,32,5,29,0.715272923601026
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,6.52854,10.236519,6.97731,7.914123,529,588,463,0.260642578075263
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,0.932518,1.91493,3.584293,2.14391366666667,47,65,121,37.0580786728558
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,7.602388,9.933134,7.812192,8.449238,766,669,518,0.141007278399909
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,181.509736,172.477131,177.693218,177.226695,4281,3516,3583,0.109691386766163
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,0.291696335758461
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,0.0356182354514883
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,0.201606,0.066185,0.048206,0.105332333333333,20,6,4,1.17321547637106
"ADGRA1",75,0.215689,82,0.253116,24,0.072563,0.180456,0.851701,0.725263,0.664019,0.746994333333333,60,38,32,0.675706828280115
"ADGRA2",1605,4.61885,1784,5.51054,1627,4.92249,5.01729333333,12.374584,8.841367,7.64648,9.62081033333333,1163,397,398,0.566556895799633
"ADGRA3",388,0.396402,603,0.661245,564,0.60579,0.554479,55.903032,22.5217,64.869103,47.7646116666667,956,392,414,0.0318771942782141
"ADGRB1",766,1.40008,581,1.13983,715,1.37394,1.30461666667,21.019601,17.595041,26.976846,21.8638293333333,989,754,770,0.100797492540328
"ADGRB2",536,2.47872,328,1.62809,225,1.09392,1.73357666667,18.911626,16.91334,18.434336,18.086434,1200,820,832,0.143220921554545
"ADGRB3",1909,0.442176,3346,0.831871,2361,0.574942,0.616329666667,5.500771,8.658558,10.683484,8.28093766666667,322,292,302,0.174155858461607
"ADGRD1",279,0.259865,304,0.303919,601,0.588513,0.384099,3.127697,0.24652,0.860047,1.41142133333333,49,10,12,0.573976426627505
"ADGRE1",71,0.2345,35,0.124077,287,0.996562,0.451713,0,0,0,0,0,0,0,1.451713
"ADGRE5",323,1.99921,240,1.59444,349,2.27102,1.95489,7.481854,2.967783,3.625122,4.69158633333333,171,73,78,0.519168088990304
"ADGRF1",4,0.015653,2,0.00840055,1,0.0041141,0.00938921666667,0.331628,0.272164,0.300118,0.301303333333333,13,9,7,0.775675579098906
"ADGRF2",1,0.00422366,4,0.0181338,2,0.0088809,0.0104127866667,0.010476,0,0,0.003492,1,0,0,1.0068967033785
"ADGRF3",59,0.266716,29,0.140713,70,0.332685,0.246704666667,0.063293,0.172733,0.239091,0.158372333333333,4,8,4,1.07625556204323
"ADGRF4",0,0,4,0.0207437,3,0.0152386,0.0119941,0.018054,0,0,0.006018,1,0,0,1.00594035096788
"ADGRF5",957,1.63233,1206,2.20793,1096,1.96538,1.93521333333,0.189589,0,0,0.0631963333333333,20,0,0,2.76074440938629
"ADGRG1",3435,10.9249,3158,10.7806,4000,13.3748,11.6934333333,37.215184,26.241016,24.257898,29.2380326666667,1259,725,770,0.419783703299348
"ADGRG2",1018,1.33385,1562,2.19675,1412,1.94506,1.82522,1.585699,16.05258,16.692148,11.4434756666667,138,1043,985,0.227044282134785
"ADGRG3",6,0.0496728,9,0.0799742,4,0.0348149,0.0548206333333,0,0,0,0,0,0,0,1.0548206333333
"ADGRG4",4,0.00602785,4,0.00646998,3,0.00475293,0.00575025333333,1.15453,2.423339,1.931793,1.836554,204,326,233,0.354567638526652
"ADGRG5",144,0.512993,309,1.18154,148,0.554305,0.749612666667,0.453469,1.110357,2.00311,1.18897866666667,26,40,47,0.799282648711819
"ADGRG6",1857,2.24645,2427,3.15133,1778,2.26128,2.55302,30.479615,16.683097,15.824211,20.995641,2021,965,1007,0.161532914635223
"ADGRG7",86,0.174945,66,0.144108,93,0.198895,0.172649333333,0,0,0,0,0,0,0,1.172649333333
"ADGRL1",1569,4.68993,1428,4.58154,1122,3.52593,4.2658,41.851819,49.252627,44.659058,45.2545013333333,3344,3253,2988,0.113844055134266
"ADGRL2",70,0.0178192,91,0.0248641,124,0.0331857,0.0252896666667,91.608301,53.137077,54.662472,66.4692833333333,3334,1327,1177,0.0151963918395462
"ADGRL3",1814,0.361318,2586,0.552868,1847,0.386774,0.433653333333,8.237129,20.488717,21.761381,16.8290756666667,1089,1927,1806,0.0804109736329947
"ADGRL4",524,0.233311,711,0.339793,496,0.23218,0.268428,5.950924,2.428008,3.913966,4.09763266666667,137,55,44,0.248826873755386
"ADGRV1",2309,0.63515,3095,0.913805,1742,0.503778,0.684244333333,13.19631,2.784456,6.068899,7.34988833333333,530,49,98,0.201708605683908
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,0,0,0,0,0,0,0,7.30982333333
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,0.05535,0.035988,0,0.030446,4,2,0,41.472268642219
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,0,0,0,0,0,0,0,8.17997
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,0.031894,1.138949,0,0.390281,1,4,0,0.887434266885615
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,72.572025,55.358625,70.925156,66.2852686666667,1716,1181,1349,0.428273537001953
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0.882803,0.377119,0.298046,0.519322666666667,9,3,2,0.831099735671905
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0.377781,0.52312,0,0.300300333333333,2,2,0,0.789178138589034
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,4.069013,2.070513,2.535716,2.89174733333333,53,32,15,1.49641780444465
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,10.750894,16.109525,19.319247,15.393222,428,397,404,1.38806554725483
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,0,0,0,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.072908,0.12475,0.144309,0.113989,6,8,8,0.945960088774036
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,32.256444,31.830242,37.463725,33.850137,1123,875,908,0.571604639602995
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,16.386789,15.287734,16.694558,16.123027,1044,831,809,0.661674480802956
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,20.554919,17.037931,20.523577,19.3721423333333,403,257,274,0.0628525453557683
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,10.690962,0.582258,1.265497,4.17957233333333,216,11,18,3.55068890179286
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,0.609662,0.257507,0.259439,0.375536,47,15,13,0.912999005478592
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,33.14152,33.326225,36.270268,34.2460043333333,2511,1887,1898,0.262664478100132
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,26.865206,4.853073,21.502089,17.7401226666667,500,309,373,0.180385692245913
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,10.025081,12.104348,16.995181,13.0415366666667,646,594,749,3.6269700775841
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,8.103956,13.398671,14.181675,11.8947673333333,306,364,298,0.120552259156673
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,4.458051,6.027596,2.924768,4.47013833333333,131,95,80,0.314419592679466
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,2.491963,0.55829,0.939664,1.32997233333333,68,13,19,0.518854515726152
"ADORA3",664,26.7775,630,27.2699,1046,44.3478,32.7984,0.033464,0,0.146614,0.060026,1,0,1,31.8845009462032
"ADPGK",1710,8.66452,1559,8.47881,2366,12.6038,9.91571,37.079191,32.770197,40.693949,36.847779,840,581,594,0.288410847040721
"ADPRH",458,7.49318,480,8.42912,678,11.6619,9.19473333333,1.159986,1.567333,1.146179,1.291166,66,70,49,4.44958302162742
"ADPRHL1",512,1.65902,625,2.17371,466,1.58747,1.80673333333,7.212688,2.904292,2.874422,4.33046733333333,309,129,110,0.526545452361838
"ADPRM",174,2.1767,212,2.8466,211,2.77505,2.59945,4.648023,4.004344,4.175622,4.27599633333333,100,60,54,0.682231330840576
"ADRA1A",36,0.0527929,43,0.0676834,22,0.0339183,0.0514648666667,0.148686,0,0.052587,0.067091,6,0,1,0.985356325436818
"ADRA1B",102,0.165096,120,0.208477,81,0.137835,0.170469333333,0.622868,0.88655,1.25758,0.922332666666667,13,27,30,0.608879697894641
