"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"ULK2",1243,2.23618,1379,2.66281,1463,2.76706,2.55535,10.65256,10.65256,0.305113211174197
"ULK4",256,0.0625031,263,0.068922,471,0.120898,0.0841077,2.3835,2.3835,0.320410137431654
"UMODL1",6,0.0130219,7,0.0163065,4,0.00912683,0.01281841,0.05227,0.05227,0.962508111036141
"UMPS",245,2.27171,284,2.82648,311,3.03169,2.70996,10.47484,10.47484,0.323312569064144
"UNC119",831,24.35,829,26.0732,501,15.4339,21.9523666667,88.52388,88.52388,0.256382617316184
"UNC119B",861,11.4098,917,13.0433,775,10.7973,11.7501333333,10.56892,10.56892,1.10210229937626
"UNC13A",4684,9.40153,3110,6.70012,1950,4.11485,6.73883333333,16.54857,16.54857,0.440995097226156
"UNC13B",1593,1.14362,1665,1.28298,1430,1.07929,1.16863,6.02146,6.02146,0.308857417118377
"UNC13C",180,0.0479932,308,0.0881452,172,0.0482141,0.0614508333333,4.85062,4.85062,0.181425358907825
"UNC13D",540,5.39287,422,4.52355,483,5.07121,4.99587666667,10.66301,10.66301,0.51409341727993
"UNC45A",1499,10.9507,1320,10.3503,1064,8.17181,9.82427,43.08065,43.08065,0.24555604329791
"UNC45B",52,0.218747,47,0.212216,33,0.145946,0.192303,0.01045,0.01045,1.17997228957395
"UNC50",993,17.4576,1143,21.5686,1449,26.7819,21.9360333333,43.55107,43.55107,0.514825644665773
"UNC5A",117,0.29042,112,0.298401,135,0.3523,0.313707,3.75296,3.75296,0.27639765535582
"UNC5B",263,0.508842,327,0.679071,445,0.905159,0.697690666667,2.90619,2.90619,0.434615486360622
"UNC5C",272,0.12288,364,0.176504,282,0.133937,0.144440333333,0.63769,0.63769,0.698813776314809
"UNC5CL",47,0.666087,75,1.14087,78,1.16216,0.989705666667,0.47043,0.47043,1.35314545178417
"UNC5D",516,0.160664,552,0.18448,526,0.172184,0.172442666667,0.44952,0.44952,0.808848906304846
"UNC79",520,0.24247,509,0.25475,402,0.19707,0.23143,1.25447,1.25447,0.546217070974553
"UNC80",342,0.262846,617,0.508981,409,0.330474,0.367433666667,0.83631,0.83631,0.744663845792377
"UNC93A",2,0.00779107,5,0.0209063,0,0,0.00956579,0,0,1.00956579
"UNC93B1",420,5.28514,393,5.30811,744,9.84279,6.81201333333,35.15657,35.15657,0.216060686434858
"UNG",442,5.7543,407,5.68729,445,6.09072,5.84410333333,11.78158,11.78158,0.535466142161611
"UNK",702,2.99163,756,3.45806,991,4.43999,3.62989333333,9.42945,9.42945,0.443924975270029
"UNKL",1575,5.33787,1317,4.79086,1216,4.3327,4.82047666667,29.94006,29.94006,0.188121052986646
"UPB1",28,0.142678,25,0.136735,19,0.101787,0.127066666667,0.36589,0.36589,0.82515185459078
"UPF1",1526,7.3443,1470,7.5937,1434,7.25576,7.39792,15.94224,15.94224,0.495679437901954
"UPF2",1199,1.7009,1362,2.07385,1410,2.10289,1.95921333333,6.73233,6.73233,0.382706549426887
"UPF3A",1616,11.6577,1711,13.2483,1962,14.8802,13.2620666667,34.12163,34.12163,0.406076445389921
"UPF3B",535,1.95991,589,2.31599,626,2.41098,2.22896,9.72216,9.72216,0.301148276093623
"UPK1A",22,0.321138,41,0.642382,26,0.399007,0.454175666667,3.41844,3.41844,0.329115177906003
"UPK1B",11,0.060761,23,0.136364,7,0.0406508,0.0792586,0.06272,0.06272,1.01556251881963
"UPK3A",2,0.0319786,3,0.0514862,8,0.13448,0.0726482666667,0.74223,0.74223,0.615675465734547
"UPP1",614,5.33419,512,4.77431,803,7.33422,5.81424,47.1995,47.1995,0.141375740412245
"UPP2",108,0.0727203,145,0.104795,125,0.0884871,0.0886674666667,0.15681,0.15681,0.941094446509539
"UPRT",279,0.328227,417,0.526558,346,0.427941,0.427575333333,8.3736,8.3736,0.152297445307353
"UQCR10",1026,58.8641,1000,61.5806,818,49.3395,56.5947333333,331.65094,331.65094,0.173138645973163
"UQCR11",1269,26.6939,1325,29.9163,1124,24.8574,27.1558666667,516.121,516.121,0.0544473472682409
"UQCRB",3131,56.3029,3476,67.0916,3098,58.5689,60.6544666667,379.6972,379.6972,0.161951458184352
"UQCRC1",2283,33.3059,2508,39.272,1975,30.2915,34.2898,544.92157,544.92157,0.0646426189021987
"UQCRC2",3947,22.7023,4674,28.8557,3945,23.8555,25.1378333333,200.64229,200.64229,0.129624759435632
"UQCRFS1",1862,41.5334,2111,50.5413,1782,41.7892,44.6213,193.75315,193.75315,0.234251923524729
"UQCRH",1497,19.9958,1493,21.4051,1390,19.5195,20.3068,495.11905,495.11905,0.0429469499306668
"UQCRQ",930,73.2507,964,81.4979,774,64.0926,72.9470666667,509.71274,509.71274,0.144791897430834
"URB1",1284,2.7357,1518,3.47149,1419,3.17851,3.12856666667,5.04925,5.04925,0.682492319985122
"URB2",230,1.18339,228,1.25914,230,1.24413,1.22888666667,1.64127,1.64127,0.843869300249501
"URGCP",1100,3.80397,1101,4.08669,927,3.37025,3.75363666667,23.38544,23.38544,0.19493749822312
"URI1",1873,3.51957,2106,4.24767,2025,4.00051,3.92258333333,34.93704,34.93704,0.136977985202176
"URM1",758,6.39781,816,7.39252,724,6.42449,6.73827333333,99.03008,99.03008,0.0773594636066471
"UROC1",3,0.0143165,4,0.0204887,6,0.0301026,0.0216359333333,0.04182,0.04182,0.980626147831007
"UROD",917,34.6301,1165,47.2228,938,37.2414,39.6981,170.25271,170.25271,0.237649377928092
"UROS",863,3.93859,839,4.10991,817,3.92004,3.98951333333,102.97121,102.97121,0.0479893744944394
"USB1",723,5.72226,581,4.93567,745,6.19903,5.61898666667,28.10016,28.10016,0.227455335869975
"USE1",256,9.9739,294,12.2946,201,8.23302,10.1671733333,68.11781,68.11781,0.161567233297756
"USF1",941,24.4376,865,24.1116,926,25.2824,24.6105333333,83.34919,83.34919,0.303625124714298
"USF2",1610,25.8992,1598,27.5917,1494,25.2668,26.2525666667,149.11486,149.11486,0.181544762901554
"USH1C",8,0.027663,15,0.0556726,7,0.0254476,0.0362610666667,0.14636,0.14636,0.903957802668184
"USH1G",4,0.0974068,5,0.130689,2,0.0512032,0.0930996666667,0.25089,0.25089,0.873857546760067
"USH2A",55,0.0120022,62,0.0145221,63,0.0144536,0.0136593,0.03136,0.03136,0.982837515513497
"USHBP1",1619,8.41378,1725,9.62219,1388,7.58354,8.53983666667,2.66575,2.66575,2.60242424242515
"USO1",2492,4.85373,2977,6.22367,3055,6.25571,5.77770333333,28.16289,28.16289,0.232408493579683
"USP1",678,7.63773,766,9.26198,868,10.28,9.05990333333,8.62449,8.62449,1.04524014605761
"USP10",1231,2.69003,1308,3.06794,1433,3.29218,3.01671666667,24.11722,24.11722,0.159918839213496
"USP11",2389,26.6869,2539,30.4428,2159,25.3555,27.4950666667,76.34505,76.34505,0.368414871626562
"USP12",3588,5.93265,3917,6.95169,4880,8.4831,7.12248,33.95437,33.95437,0.232373806193618
"USP13",649,0.831461,711,0.977704,1075,1.44792,1.085695,2.1326,2.1326,0.665803166698589
"USP14",4093,12.7126,4195,13.985,4084,13.3357,13.3444333333,44.94145,44.94145,0.312232925458382
"USP15",1803,2.00506,2242,2.67613,2406,2.81297,2.49805333333,33.83937,33.83937,0.100405183369562
"USP16",1479,8.65304,1732,10.8765,2187,13.452,10.9938466667,30.32685,30.32685,0.382861560185592
"USP18",161,1.033,187,1.28783,269,1.81453,1.37845333333,4.84017,4.84017,0.407257551292171
"USP19",1443,19.5525,1503,21.8593,1238,17.6358,19.6825333333,42.73567,42.73567,0.472898513577133
"USP2",146,0.962602,139,0.983669,142,0.984284,0.976851666667,3.79478,3.79478,0.412292465278282
"USP20",1500,5.55883,1347,5.35796,993,3.86883,4.92854,57.8416,57.8416,0.100754228301066
"USP21",466,12.9757,453,13.5389,389,11.3876,12.6340666667,13.86191,13.86191,0.917383207589065
"USP22",5507,21.7835,5445,23.118,4907,20.4064,21.7693,47.36676,47.36676,0.470763392048589
"USP24",1986,2.32845,2586,3.25429,3000,3.69782,3.09352,5.82284,5.82284,0.599973031758036
"USP25",1634,1.90248,2018,2.52192,2061,2.52281,2.31573666667,17.39534,17.39534,0.180248729660338
"USP28",442,0.993822,528,1.27427,513,1.21267,1.160254,2.42531,2.42531,0.630674011987236
"USP29",2,0.0273202,1,0.014662,6,0.0861675,0.0427165666667,0,0,1.0427165666667
"USP3",589,1.14166,653,1.35855,915,1.86458,1.45493,5.47786,5.47786,0.378972376679953
"USP30",330,0.887822,372,1.07422,359,1.01542,0.992487333333,5.89602,5.89602,0.288932940062964
"USP31",1269,2.52311,1081,2.30696,855,1.78722,2.20576333333,9.42945,9.42945,0.307376068088921
"USP32",4199,2.99237,4674,3.57518,4532,3.39545,3.321,17.79259,17.79259,0.229931052611694
"USP33",3493,9.55475,3652,10.7224,3572,10.2724,10.1831833333,31.43497,31.43497,0.34478784266796
"USP34",4587,2.82537,5452,3.60448,5661,3.66587,3.36524,39.05588,39.05588,0.108978756676922
"USP35",1198,7.92133,1120,7.94877,973,6.76382,7.54464,26.83524,26.83524,0.306972025389399
"USP37",605,0.894937,660,1.0479,847,1.31722,1.08668566667,1.94443,1.94443,0.708689174702744
"USP38",494,2.21524,583,2.8061,635,2.99368,2.67167333333,2.23714,2.23714,1.13423371659242
"USP39",1127,4.24067,1289,5.206,1434,5.67281,5.03982666667,34.78023,34.78023,0.168803461203855
"USP4",1808,4.96871,1880,5.54554,2025,5.85071,5.45498666667,25.44487,25.44487,0.24409220641546
"USP40",1271,2.433,1406,2.88883,1280,2.57599,2.63260666667,15.71226,15.71226,0.217361785100878
"USP41",58,0.252173,65,0.303336,106,0.484522,0.346677,0.02091,0.02091,1.31909472921217
"USP42",392,1.2082,391,1.29351,469,1.51972,1.34047666667,2.18487,2.18487,0.734873532254064
"USP43",63,0.129498,54,0.11914,48,0.103729,0.117455666667,0.4077,0.4077,0.793816627596079
"USP44",248,1.24081,343,1.84199,264,1.38866,1.49048666667,0.58542,0.58542,1.57086870776829
"USP45",692,1.35301,863,1.81112,887,1.8233,1.66247666667,4.62064,4.62064,0.473696352491887
"USP46",1766,4.51433,1939,5.32012,1704,4.57942,4.80462333333,9.15764,9.15764,0.571453933524913
"USP47",3343,4.84804,4286,6.67148,3909,5.95982,5.82644666667,28.8633,28.8633,0.228589829880489
"USP48",1892,3.13867,2236,3.98141,2095,3.65382,3.5913,19.30841,19.30841,0.2260787525956
"USP49",279,0.462149,299,0.531606,361,0.628671,0.540808666667,0.32407,0.32407,1.16369124492436
"USP5",5889,70.9275,5306,68.5931,4312,54.5996,64.7067333333,176.13827,176.13827,0.370934712940913
"USP50",128,0.484571,151,0.613571,158,0.628843,0.575661666667,1.26493,1.26493,0.695677864952559
"USP51",57,2.17088,67,2.73891,83,3.32337,2.74438666667,0.72132,0.72132,2.1752995762961
"USP53",3967,8.35672,6055,13.6908,10994,24.3482,15.46524,28.53923,28.53923,0.557402477992825
"USP54",2102,2.85959,3295,4.81135,2524,3.60993,3.76029,16.82037,16.82037,0.267126327904527
"USP6",576,1.71727,627,2.00643,610,1.91198,1.87856,1.83989,1.83989,1.01361672459145
"USP6NL",994,1.10039,1198,1.4235,1118,1.30118,1.27502333333,4.67291,4.67291,0.401032862028483
"USP7",3419,8.2479,3661,9.47947,3299,8.3669,8.69809,29.05147,29.05147,0.322715993593658
"USP8",2210,4.28783,2587,5.38744,2441,4.97911,4.88479333333,25.63304,25.63304,0.220958378515183
"USP9X",6467,7.4753,6449,8.00126,6752,8.20533,7.89396333333,14.7714,14.7714,0.56392985615291
"USP9Y",1917,1.03623,2381,1.38144,2334,1.32639,1.24802,0,0,2.24802
"USPL1",785,3.1835,877,3.81747,1068,4.55349,3.85148666667,6.36644,6.36644,0.658593115082727
"UST",2528,1.33846,2342,1.33093,1838,1.02308,1.23082333333,23.85587,23.85587,0.0897503621208994
"UTF1",0,0,2,0.279453,0,0,0.093151,0.4077,0.4077,0.776551111742559
"UTP14A",439,3.24406,434,3.44235,523,4.06317,3.58319333333,9.81624,9.81624,0.423732584828924
"UTP14C",1041,20.411,1119,23.5496,1140,23.4994,22.4866666667,4.96562,4.96562,3.93700347435807
"UTP15",395,3.84692,429,4.4845,429,4.3925,4.24130666667,4.7879,4.7879,0.905562754482628
"UTP18",719,3.35933,752,3.77122,962,4.72538,3.95197666667,34.43525,34.43525,0.139747191473744
"UTP20",748,1.22683,925,1.62842,993,1.71227,1.52250666667,2.17442,2.17442,0.794635450466542
"UTP23",2547,5.3636,3032,6.85325,3003,6.64845,6.28843333333,8.87539,8.87539,0.738040050401048
"UTP3",398,34.4209,469,43.5364,495,45.0073,40.9882,17.17581,17.17581,2.31011437729598
"UTP6",814,3.48499,879,4.0393,901,4.05546,3.85991666667,26.35436,26.35436,0.177665157096346
"UTRN",4981,1.5338,7707,2.54729,7066,2.28751,2.12286666667,9.42945,9.42945,0.299427742275
"UTS2",228,3.81892,298,5.35751,415,7.3079,5.49477666667,2.2476,2.2476,1.99986964733034
"UTY",844,0.634736,1207,0.974313,1311,1.03655,0.881866333333,0,0,1.881866333333
"UVRAG",1037,0.550609,1160,0.661093,1311,0.731821,0.647841,8.30042,8.30042,0.177179202659665
"UVSSA",612,2.61779,498,2.28641,780,3.50765,2.80395,1.64127,1.64127,1.44019732931506
"UXS1",1483,2.5642,1581,2.93415,1424,2.58856,2.69563666667,57.7266,57.7266,0.0629295185941294
"UXT",425,10.0538,431,10.9435,475,11.8133,10.9368666667,139.95722,139.95722,0.0846843224256267
"VAC14",1365,2.0969,1240,2.0446,1040,1.67965,1.94038333333,65.43115,65.43115,0.0442621169937597
"VAMP1",10558,210.773,9932,212.819,7991,167.715,197.102333333,567.95158,567.95158,0.348188387723609
"VAMP2",6065,240.916,5612,239.273,4413,184.292,221.493666667,291.21514,291.21514,0.761403624285176
"VAMP3",1997,34.4159,2387,44.1544,2618,47.4339,42.0014,77.90269,77.90269,0.54499282597336
"VAMP4",1320,5.50168,1644,7.35467,1451,6.35809,6.40481333333,17.23853,17.23853,0.405998363537522
"VAMP5",151,2.9389,172,3.59316,288,5.89303,4.14169666667,112.34839,112.34839,0.0453618853048552
"VAMP7",1708,4.77991,1840,5.52701,2005,5.89908,5.402,0,0,6.402
"VAMP8",317,2.7054,199,1.82291,667,5.98462,3.50431,104.38249,104.38249,0.042742489762768
"VANGL1",284,0.881958,283,0.943314,305,0.995789,0.940353666667,1.11857,1.11857,0.915878949794909
"VANGL2",234,1.45443,244,1.62782,294,1.92115,1.6678,1.71444,1.71444,0.982817818776617
"VAPA",4108,15.5946,4301,17.5248,4461,17.8039,16.9744333333,201.94903,201.94903,0.08856624411213
"VAPB",3680,10.3726,3670,11.1031,3522,10.4368,10.6375,38.9618,38.9618,0.291215610908418
"VARS2",685,9.7649,784,11.9959,480,7.19377,9.65152333333,12.05338,12.05338,0.815997338109363
"VASH1",2204,17.8688,2167,18.8575,1777,15.1464,17.2909,16.07814,16.07814,1.07101241704307
"VASH2",75,0.315584,79,0.356797,50,0.221188,0.297856333333,1.09766,1.09766,0.618716252077553
"VASN",146,2.18168,175,2.80684,168,2.63929,2.54260333333,13.09877,13.09877,0.251270382687993
"VASP",1028,8.80131,884,8.12357,933,8.39796,8.44094666667,52.33238,52.33238,0.177020914248905
"VAT1",13067,217.057,12580,224.295,7903,138.016,193.122666667,490.8643,490.8643,0.394667119908885
"VAT1L",21938,20.0087,18289,17.9041,15360,14.7283,17.5470333333,153.66232,153.66232,0.119919533945307
"VAV1",301,0.621132,237,0.524936,686,1.48826,0.878109333333,9.49217,9.49217,0.179001039187604
"VAV2",1714,1.29788,1529,1.24271,1373,1.09303,1.21120666667,16.10951,16.10951,0.129238456663575
"VAV3",251,0.111287,212,0.10089,468,0.218151,0.143442666667,1.62036,1.62036,0.436368539691875
"VAX2",58,0.156371,60,0.173628,45,0.12755,0.152516333333,3.23026,3.23026,0.272445744075542
"VBP1",1482,6.04422,1661,7.27113,1615,6.92472,6.74669,82.23062,82.23062,0.0930750005226442
"VCAM1",215,1.94573,259,2.51584,567,5.39466,3.28541,2.82256,2.82256,1.12108377631744
"VCAN",505,0.797057,795,1.34681,1201,1.99287,1.37891233333,2.21623,2.21623,0.7396586479605
"VCL",5055,6.99926,5191,7.71476,6156,8.96123,7.89175,26.62616,26.62616,0.321859787969084
"VCP",7521,79.3233,7194,81.4397,6658,73.8257,78.1962333333,218.9053,218.9053,0.360137901784541
"VCPIP1",772,3.48091,880,4.25891,1031,4.88733,4.20905,3.07346,3.07346,1.27877774668218
"VDAC1",4974,26.2484,5120,29.0006,4409,24.4611,26.5700333333,211.66073,211.66073,0.129643274210993
"VDAC2",4099,33.6272,4344,38.251,3938,33.9646,35.2809333333,175.5424,175.5424,0.205508327366684
"VDAC3",4692,57.2648,5043,66.0631,4095,52.5438,58.6239,376.51921,376.51921,0.157936069001628
"VDR",77,0.132515,58,0.107138,116,0.209879,0.149844,0.6586,0.6586,0.693261787049319
"VEGFA",1357,14.5404,761,8.75229,650,7.32231,10.205,10.76755,10.76755,0.952194806905431
"VEGFB",393,16.1318,471,20.7515,408,17.6071,18.1634666667,105.03064,105.03064,0.180735178687029
"VEGFC",166,0.265119,133,0.227995,135,0.226676,0.23993,3.43934,3.43934,0.279305031829056
"VEPH1",106,0.0676144,90,0.0616192,204,0.136805,0.0886795333333,0.80495,0.80495,0.60316326398698
"VEZF1",1140,11.9163,1375,15.4269,1384,15.2093,14.1841666667,13.36012,13.36012,1.05738438583382
"VEZT",3286,6.74937,3304,7.28411,3051,6.58834,6.87394,41.15712,41.15712,0.186776041627132
"VGF",2032,115.971,467,28.6078,1068,64.0821,69.5536333333,31.27816,31.27816,2.18580096676205
"VGLL1",3,0.0213108,1,0.00762464,1,0.00746822,0.0121345533333,0,0,1.0121345533333
"VGLL2",1,0.0218156,2,0.0468314,1,0.0229353,0.0305274333333,0.16726,0.16726,0.88286023108245
"VGLL3",790,1.2026,1449,2.36756,1965,3.1448,2.23832,2.14306,2.14306,1.03030804375354
"VGLL4",2746,2.22835,3246,2.8273,2802,2.3905,2.48205,38.39729,38.39729,0.0883829826873879
"VHLL",0,0,0,0,1,0.271695,0.090565,0.01045,0.01045,1.07928645652927
"VIL1",281,1.43644,301,1.65154,362,1.94549,1.67782333333,0.02091,0.02091,2.62297688663056
"VILL",187,1.70772,187,1.83298,232,2.22742,1.92270666667,6.83687,6.83687,0.372943109515661
"VIM",49917,932.37,52635,1055.25,67654,1328.53,1105.38333333,2459.28712,2459.28712,0.449696835924581
"VIP",24,0.467474,42,0.878084,7,0.143345,0.496301,0.30316,0.30316,1.14820973633322
"VIPAS39",722,4.03263,742,4.44832,764,4.48625,4.3224,19.83111,19.83111,0.255502467223302
"VIPR1",88,0.318457,156,0.605945,123,0.467963,0.464121666667,2.09079,2.09079,0.473704673131141
"VIPR2",15,0.0224562,6,0.00964134,27,0.042496,0.0248645133333,0.09409,0.09409,0.936727795093
"VIT",1940,2.86967,2954,4.69008,2804,4.3606,3.97345,29.98187,29.98187,0.160527753812149
"VKORC1",686,23.3204,641,23.3889,678,24.2315,23.6469333333,157.74981,157.74981,0.155256458784423
"VKORC1L1",2040,4.12055,2123,4.60273,2010,4.26834,4.33054,16.51721,16.51721,0.304303025424711
"VLDLR",603,2.75264,594,2.91044,581,2.78834,2.81714,3.78432,3.78432,0.797843789713063
"VMA21",854,11.6104,933,13.6147,999,14.2788,13.1679666667,13.25558,13.25558,0.993854102512841
"VMAC",120,3.50449,101,3.16596,144,4.42125,3.69723333333,1.96534,1.96534,1.58404544953698
"VMO1",42,6.38587,29,4.7327,27,4.31591,5.14482666667,7.78818,7.78818,0.699214930357594
"VMP1",2762,3.57252,2271,3.15289,4647,6.3192,4.34820333333,54.2559,54.2559,0.0967897244154923
"VNN1",30,0.157827,29,0.163757,35,0.193583,0.171722333333,0.41816,0.41816,0.826227176999069
"VNN3",5,0.0729189,3,0.0469604,3,0.045997,0.0552921,0.08363,0.08363,0.973849099784982
"VOPP1",2438,3.1104,2418,3.31115,3131,4.19956,3.54037,49.15438,49.15438,0.0905278860988811
"VPREB3",12,1.24563,19,2.1169,9,0.982171,1.44823366667,6.1051,6.1051,0.344574132196591
"VPS11",1181,14.4411,1157,15.1853,1102,14.1667,14.5977,47.3354,47.3354,0.32269723639403
"VPS13A",1845,1.32048,2356,1.80989,1606,1.20842,1.44626333333,4.18157,4.18157,0.472108517945333
"VPS13B",447,0.0903496,624,0.135377,628,0.133449,0.1197252,4.71472,4.71472,0.195937018786572
"VPS13C",3007,2.52455,4591,4.13711,3945,3.48205,3.38123666667,9.11583,9.11583,0.43310698842013
"VPS13D",3236,2.00457,3539,2.35307,3646,2.37448,2.24404,18.30483,18.30483,0.168042919828872
"VPS16",1155,7.75173,1125,8.10419,856,6.03988,7.2986,55.24902,55.24902,0.147533237023507
"VPS18",614,11.2603,577,11.3579,501,9.65953,10.7592433333,20.13427,20.13427,0.556406411638538
"VPS25",546,15.5073,575,17.5288,552,16.4825,16.5062,109.70355,109.70355,0.158135850205346
"VPS26A",1974,6.77503,2044,7.52984,2225,8.02846,7.44444333333,34.65478,34.65478,0.236839025043206
"VPS26B",1555,11.7509,1710,13.87,1565,12.4335,12.6848,34.21571,34.21571,0.388599292758828
"VPS28",1233,43.402,1335,50.4392,977,36.1559,43.3323666667,417.96904,417.96904,0.105812989586772
"VPS29",1474,23.3481,1729,29.3961,1999,33.2894,28.6778666667,176.62961,176.62961,0.167077249489542
"VPS33A",836,3.95463,1048,5.3211,832,4.13772,4.47115,20.20745,20.20745,0.257982454279039
"VPS33B",446,3.22126,429,3.32574,495,3.75867,3.43522333333,17.91804,17.91804,0.234444124937361
"VPS35",7828,40.9604,8407,47.2166,6772,37.2536,41.8102,65.94339,65.94339,0.639498537495636
"VPS36",2706,12.4296,3309,16.3143,2851,13.7678,14.1705666667,22.90456,22.90456,0.634630659033256
"VPS37A",1658,5.21922,1871,6.32172,1790,5.92396,5.82163333333,26.75161,26.75161,0.245810363194424
"VPS37B",859,4.87261,816,4.9682,675,4.02541,4.62207333333,17.92849,17.92849,0.297016472699618
"VPS37C",551,3.06959,459,2.74462,500,2.92844,2.91421666667,14.14417,14.14417,0.25846359798325
"VPS37D",56,2.28471,61,2.67125,25,1.07231,2.00942333333,6.69052,6.69052,0.391315975165528
"VPS39",2604,9.16874,2821,10.6614,2666,9.86886,9.89966666667,33.72438,33.72438,0.313890893564406
"VPS41",2611,2.1781,2925,2.61901,2746,2.40829,2.4018,30.13868,30.13868,0.109246763189705
"VPS45",1394,3.12015,1635,3.92799,1682,3.958,3.66871333333,46.0182,46.0182,0.099295875497786
"VPS4A",2137,23.9469,2149,25.8477,1876,22.1012,23.9652666667,123.1473,123.1473,0.201093915588176
"VPS4B",1468,7.70284,1590,8.95493,1780,9.81935,8.82570666667,21.31556,21.31556,0.440307420771426
"VPS51",1445,11.2001,1443,12.005,1223,9.96599,11.05703,207.05054,207.05054,0.0579524090636823
"VPS52",1354,10.8625,1330,11.4526,1310,11.049,11.1213666667,48.54805,48.54805,0.244638621836783
"VPS53",2793,2.29023,2402,2.11409,2360,2.03451,2.14627666667,8.55132,8.55132,0.329407523428175
"VPS54",934,1.28194,1236,1.82087,1364,1.96822,1.69034333333,11.60386,11.60386,0.21345392072984
"VPS72",555,3.82704,555,4.10774,511,3.70449,3.87975666667,43.33154,43.33154,0.110074151871782
"VPS8",3310,2.40466,3863,3.01225,3381,2.58232,2.66641,29.68916,29.68916,0.119469219750557
"VRK1",240,0.3121,253,0.353137,258,0.352728,0.339321666667,14.11281,14.11281,0.0886216174667054
"VRK2",701,0.485406,936,0.69567,1071,0.779677,0.653584333333,2.68666,2.68666,0.448531823746426
"VRK3",783,2.76459,750,2.84231,786,2.91763,2.84151,14.16508,14.16508,0.25331287405012
"VRTN",15,0.0460219,12,0.039518,11,0.0354817,0.0403405333333,0.01045,0.01045,1.02958140762363
"VSIG1",9,0.0459533,10,0.0548043,11,0.059048,0.0532685333333,0.05227,0.05227,1.00094893262499
"VSIG10",537,1.29516,544,1.40827,513,1.30078,1.33473666667,5.02834,5.02834,0.387293461661087
"VSIG10L",264,4.35552,273,4.83436,202,3.50369,4.23119,6.40826,6.40826,0.706129374508994
"VSIG2",41,1.49784,49,1.9214,13,0.499301,1.30618033333,0.24044,0.24044,1.85916314640773
"VSIG4",2772,26.336,1761,17.9579,5639,56.3244,33.5394333333,109.714,109.714,0.311969880352078
"VSIG8",94,1.96856,41,0.921605,31,0.682528,1.19089766667,0.21953,0.21953,1.79650985762548
"VSNL1",1606,2.37984,1815,2.88682,1706,2.65778,2.64148,200.25549,200.25549,0.01809381696867
"VSTM2A",779,4.7326,837,5.45793,511,3.26378,4.48477,18.6289,18.6289,0.279423197428282
"VSTM2B",999,4.59504,1637,8.0819,1267,6.12687,6.26793666667,86.68399,86.68399,0.0828878415166782
"VSTM2L",512,2.11756,519,2.30396,234,1.01747,1.81299666667,62.1068,62.1068,0.0445751752056831
"VSTM4",537,0.926214,509,0.942313,529,0.959248,0.942591666667,3.88886,3.88886,0.397350643435688
"VSTM5",400,2.15764,398,2.30432,362,2.05289,2.17161666667,12.34609,12.34609,0.237643884214028
"VSX1",1,0.0152164,8,0.13066,4,0.0639895,0.0699553,0.09409,0.09409,0.977940845817072
"VSX2",1,0.00750103,2,0.0161024,3,0.0236581,0.0157538433333,0.01045,0.01045,1.00524899137345
"VTA1",1244,2.80333,1483,3.58704,1347,3.19124,3.19387,24.67128,24.67128,0.16336816863047
"VTCN1",34,0.0881611,41,0.11411,28,0.0763299,0.092867,0.58542,0.58542,0.689323333879981
"VTI1A",1077,0.506126,1081,0.545267,1237,0.611154,0.554182333333,13.15104,13.15104,0.109828135128796
"VTI1B",2332,14.6884,2421,16.3675,2302,15.2437,15.4332,115.0246,115.0246,0.141635480751496
"VTN",102,3.06806,100,3.22853,97,3.06742,3.12133666667,1.0663,1.0663,1.99454903289455
"VWA1",2012,43.8163,2473,57.8059,2210,50.5986,50.7402666667,175.12424,175.12424,0.293771411968619
"VWA2",152,0.480742,253,0.858874,335,1.11391,0.817842,0.28226,0.28226,1.41768596072559
"VWA3A",28,0.0759243,37,0.107687,38,0.108329,0.0973134333333,0.12545,0.12545,0.974999718631037
"VWA3B",62,0.0478873,46,0.0381353,64,0.0519693,0.0459973,0.29271,0.29271,0.809150776276195
"VWA5A",1602,8.65981,1622,9.41104,1522,8.64966,8.90683666667,27.98517,27.98517,0.341789841724923
"VWA5B1",6,0.0163842,7,0.0205169,4,0.0114834,0.0161281666667,0.01045,0.01045,1.00561944348231
"VWA5B2",183,2.68632,216,3.40331,66,1.01857,2.3694,10.32848,10.32848,0.297427368896798
"VWA7",537,7.9916,569,9.08892,328,5.13182,7.40411333333,18.98434,18.98434,0.420534945528849
"VWA8",2082,0.922486,2664,1.26693,2064,0.961451,1.050289,6.55461,6.55461,0.271395743790877
"VWC2",225,0.265029,271,0.342627,150,0.185755,0.264470333333,10.81982,10.81982,0.106978814680173
"VWC2L",99,0.102995,109,0.121716,49,0.0535938,0.0927682666667,1.07675,1.07675,0.52619153324507
"VWCE",74,0.349106,83,0.420285,73,0.362065,0.377152,2.00715,2.00715,0.457959197246562
"VWF",3294,3.27157,2649,2.82393,1955,2.04135,2.71228333333,14.2278,14.2278,0.243783299841737
"WAC",2999,5.78153,3426,7.08915,3465,7.02276,6.63114666667,32.46991,32.46991,0.228000214720326
"WARS2",374,0.596929,369,0.632147,442,0.741671,0.656915666667,6.39781,6.39781,0.223973806662647
"WAS",230,2.70906,165,2.086,597,7.3927,4.06258666667,12.56562,12.56562,0.373192428113864
