"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"CTDSP2",3213,20.942,3443,24.0871,4100,28.095,24.3747,53.37363,53.37363,0.466672907436932
"CTDSPL",2257,3.21638,2127,3.25344,2201,3.29757,3.25579666667,36.91497,36.91497,0.112245813900684
"CTDSPL2",581,1.00082,773,1.42922,970,1.75667,1.39557,13.38452,13.38452,0.16653805618818
"CTF1",50,1.2561,72,1.94146,75,1.98087,1.72614333333,4.46572,4.46572,0.498771128658255
"CTH",153,0.933469,147,0.962645,158,1.01345,0.969854666667,2.10003,2.10003,0.635430839916711
"CTHRC1",47,0.71698,47,0.769569,161,2.5821,1.35621633333,1.68255,1.68255,0.878349456051145
"CTIF",4929,2.65616,4649,2.68903,3482,1.9727,2.43929666667,9.24772,9.24772,0.335615792261108
"CTLA4",5,0.141,2,0.0605368,18,0.533654,0.2450636,0.45543,0.45543,0.855460997780725
"CTNNA1",8664,4.6706,10678,6.17852,10488,5.94409,5.59773666667,538.5436,538.5436,0.0122283660980688
"CTNNA2",468,0.0558605,490,0.0627763,419,0.0525789,0.0570719,0.43013,0.43013,0.739143923978939
"CTNNA3",975,0.0954949,1112,0.116902,1040,0.107089,0.1064953,21.01294,21.01294,0.0502656755526522
"CTNNAL1",2240,5.51521,2825,7.46574,4046,10.4732,7.81805,92.50249,92.50249,0.0943081836644136
"CTNNB1",4770,12.7504,4889,14.027,6544,18.3902,15.0558666667,144.13031,144.13031,0.110630692284058
"CTNNBIP1",661,1.86069,731,2.20866,641,1.897,1.98878333333,23.55575,23.55575,0.121714194570722
"CTNNBL1",778,0.762822,780,0.820878,793,0.817439,0.800379666667,40.16622,40.16622,0.0437343935553714
"CTNND1",5111,13.4666,5750,16.2614,6735,18.6563,16.1281,68.06118,68.06118,0.248013428093757
"CTNND2",2673,0.500713,2885,0.580065,2202,0.433656,0.504811333333,10.31038,10.31038,0.133046929752404
"CTNS",867,6.04044,940,7.02939,1030,7.54441,6.87141333333,8.53927,8.53927,0.825158878334506
"CTPS1",625,3.32097,602,3.43338,784,4.37965,3.71133333333,13.005,13.005,0.336403665357372
"CTPS2",633,0.885115,806,1.20968,754,1.10842,1.06773833333,13.16946,13.16946,0.145929226189989
"CTR9",13668,47.3955,14498,53.9611,13309,48.5195,49.9587,24.58046,24.58046,1.99209474731885
"CTRB1",16,0.380246,24,0.612204,3,0.0749555,0.355801833333,0,0,1.355801833333
"CTRB2",11,0.628208,8,0.49039,3,0.180124,0.432907333333,0,0,1.432907333333
"CTRC",1,0.0161743,1,0.0173607,5,0.0850227,0.0395192333333,0,0,1.0395192333333
"CTRL",306,11.3115,302,11.9824,364,14.1461,12.48,2.22654,2.22654,4.1778499569198
"CTSA",2337,47.0522,2122,45.8571,2725,57.68,50.1964333333,75.51249,75.51249,0.669125175945783
"CTSB",24430,158.511,19529,136.005,34865,237.828,177.448,380.87696,380.87696,0.467291873277718
"CTSC",1216,4.80946,1127,4.7844,3535,14.6991,8.09765333333,18.45748,18.45748,0.46756585813425
"CTSD",18936,279.897,19217,304.885,12160,188.965,257.915666667,37.83848,37.83848,6.66647270096564
"CTSE",2,0.023879,1,0.0128153,0,0,0.0122314333333,0.15181,0.15181,0.878818063164324
"CTSF",1403,45.5751,1720,59.9706,796,27.1845,44.2434,61.15386,61.15386,0.727925827937316
"CTSG",1,0.0639221,4,0.274443,12,0.806437,0.3816007,0.39217,0.39217,0.99240803924808
"CTSH",954,5.84434,773,5.08284,1546,9.95713,6.96143666667,119.28418,119.28418,0.0661885600140434
"CTSK",406,5.88466,554,8.61878,617,9.40197,7.96847,14.15622,14.15622,0.591735274362605
"CTSO",669,3.92866,962,6.06364,1298,8.01366,6.00198666667,20.54486,20.54486,0.32499569116114
"CTSS",1503,7.3746,1002,5.27701,3525,18.1835,10.27837,9.817,9.817,1.0426523065545
"CTSW",21,0.939483,4,0.192075,28,1.31694,0.816166,0.16446,0.16446,1.55966370678254
"CTSZ",2335,33.7964,2258,35.079,3864,58.7975,42.5576333333,149.02616,149.02616,0.290333588044245
"CTTN",3582,16.3896,3449,16.9386,3526,16.9615,16.7632333333,112.49071,112.49071,0.156517069399777
"CTTNBP2",673,0.719146,656,0.752396,920,1.03354,0.835027333333,0.8476,0.8476,0.99319513603215
"CTTNBP2NL",1207,3.13582,1340,3.7367,1693,4.62422,3.83224666667,8.57723,8.57723,0.50455577099746
"CTU1",79,1.27742,60,1.04135,31,0.526994,0.948588,0.21506,0.21506,1.60369693677678
"CTU2",223,4.37042,227,4.77512,170,3.50272,4.21608666667,0.63254,0.63254,3.19507434223357
"CTXN1",78,8.2836,91,10.3731,57,6.36411,8.34027,0,0,9.34027
"CTXN2",206,1.40375,353,2.58189,132,0.945661,1.643767,0,0,2.643767
"CTXN3",8,0.14578,17,0.332504,13,0.249052,0.242445333333,0,0,1.242445333333
"CUBN",576,0.329004,785,0.481271,711,0.42696,0.412411666667,0.21506,0.21506,1.16242133447484
"CUEDC1",994,1.84401,1082,2.1545,955,1.8626,1.95370333333,30.23536,30.23536,0.0945628074505944
"CUEDC2",1269,23.7359,1334,26.7818,924,18.17,22.8959,24.11238,24.11238,0.951558553988113
"CUL1",2103,3.5601,2005,3.64316,2136,3.80157,3.66827666667,57.85201,57.85201,0.0793222978564368
"CUL2",1360,2.8942,1519,3.46967,1396,3.1233,3.16239,53.05736,53.05736,0.0769995057102308
"CUL3",2360,3.57741,2690,4.37673,2396,3.81841,3.92418333333,109.08765,109.08765,0.0447296616226252
"CUL4A",2236,6.63024,2484,7.90586,2630,8.19882,7.57830666667,154.02322,154.02322,0.0553356243449852
"CUL4B",1747,5.96255,2177,7.97514,2191,7.86176,7.26648333333,24.27684,24.27684,0.327037847030325
"CUL5",1134,2.00385,1530,2.90191,1396,2.59344,2.49973333333,28.74257,28.74257,0.117667482444523
"CUL7",837,8.95481,822,9.43938,781,8.78456,9.05958333333,2.23919,2.23919,3.10558606729769
"CUL9",940,3.87268,940,4.15673,995,4.30968,4.11303,8.29891,8.29891,0.549852617134696
"CUTA",1018,94.7994,1031,103.052,764,74.7979,90.8831,67.98528,67.98528,1.33192327406658
"CUTC",1616,5.26931,1784,6.24378,2068,7.08926,6.20078333333,93.41334,93.41334,0.0762687066608384
"CUX1",1961,0.731933,1993,0.798438,2232,0.875842,0.802071,111.02322,111.02322,0.0160865845491676
"CUX2",113,0.0623945,99,0.0586737,114,0.0661776,0.0624152666667,0,0,1.0624152666667
"CUZD1",29,0.361412,18,0.240778,31,0.406167,0.336119,0.797,0.797,0.74352754590985
"CWC15",707,11.2622,770,13.1654,722,12.0914,12.173,100.66224,100.66224,0.129576133675591
"CWC22",508,1.42173,726,2.18087,602,1.77128,1.79129333333,18.96352,18.96352,0.139819697795279
"CWC25",405,2.83978,405,3.04807,448,3.30252,3.06345666667,19.17858,19.17858,0.201374758118262
"CWC27",687,0.480417,834,0.625991,843,0.619765,0.575391,59.09178,59.09178,0.0262164142916053
"CWF19L1",483,2.38475,512,2.71335,596,3.09372,2.73060666667,18.7358,18.7358,0.189027385090546
"CWF19L2",523,0.694811,618,0.881239,662,0.924615,0.833555,13.33392,13.33392,0.127917206179468
"CWH43",13,0.0299588,13,0.0321562,14,0.0339193,0.0320114333333,0,0,1.0320114333333
"CX3CL1",463,6.43584,459,6.84822,296,4.32568,5.86991333333,4.27596,4.27596,1.30211626572794
"CX3CR1",478,4.57769,637,6.54784,1135,11.4275,7.51767666667,1.22713,1.22713,3.82450807392025
"CXADR",165,0.357914,200,0.465656,258,0.588373,0.470647666667,15.01647,15.01647,0.0918209609649942
"CXCL10",31,2.27549,23,1.8121,104,8.02574,4.03777666667,0.65784,0.65784,3.03875926909111
"CXCL11",1,0.0225884,6,0.145472,18,0.427462,0.198507466667,0.12651,0.12651,1.06391196408998
"CXCL12",826,8.83713,1068,12.2643,1309,14.7234,11.94161,192.07675,192.07675,0.06702831904929
"CXCL13",282,0.492248,332,0.622033,345,0.633128,0.582469666667,0.16446,0.16446,1.3589729717354
"CXCL14",91,1.84834,258,5.62473,667,14.2431,7.23872333333,1.30303,1.30303,3.57734086543814
"CXCL16",509,13.9027,465,13.6325,805,23.1162,16.8838,2.80847,2.80847,4.69579647469981
"CXCL17",4,0.0476376,6,0.0766976,4,0.0500828,0.0581393333333,0,0,1.0581393333333
"CXCL6",1,0.0140603,2,0.0301832,2,0.0295639,0.0246024666667,0.31627,0.31627,0.778413598020695
"CXCL9",31,0.868592,20,0.601485,172,5.06665,2.178909,0.60724,0.60724,1.97786827107339
"CXCR1",2,0.0847642,0,0,4,0.17823,0.0876647333333,0.13916,0.13916,0.954795404801169
"CXCR2",11,0.160636,12,0.188093,18,0.276351,0.20836,0.43013,0.43013,0.844930181172341
"CXCR3",1,0.0672955,0,0,2,0.141499,0.0695981666667,0,0,1.0695981666667
"CXCR4",844,38.6288,835,41.02,631,30.3624,36.6704,3.2133,3.2133,8.94083022808725
"CXCR5",288,3.62071,256,3.45447,270,3.56864,3.54794,0,0,4.54794
"CXCR6",28,0.659331,20,0.505494,47,1.16354,0.776121666667,2.13798,2.13798,0.566007962659737
"CXorf21",235,2.16554,72,0.712149,151,1.46289,1.44685966667,0.34157,0.34157,1.82387774523133
"CXorf38",503,4.25724,487,4.42414,610,5.42785,4.70307666667,5.86996,5.86996,0.830146997459956
"CXorf40A",657,11.3014,657,12.1304,724,13.0932,12.175,20.48161,20.48161,0.613315296199866
"CXorf40B",668,12.7206,663,13.5515,769,15.3956,13.8892333333,27.36363,27.36363,0.524941036577476
"CXorf56",427,2.73648,462,3.17795,476,3.20708,3.04050333333,22.58164,22.58164,0.171341065902541
"CXorf58",16,0.0881512,24,0.141925,29,0.167975,0.132683733333,0.73375,0.73375,0.653314337899351
"CXorf66",1,0.0178374,0,0,2,0.0375058,0.0184477333333,0,0,1.0184477333333
"CXXC1",614,17.9915,624,19.6256,584,17.9908,18.5359666667,18.43218,18.43218,1.00534096877962
"CXXC4",104,0.683188,180,1.26917,123,0.849474,0.933944,4.47838,4.47838,0.353013847159197
"CXXC5",1058,5.05225,933,4.78213,677,3.3988,4.41106,25.66843,25.66843,0.202901333149345
"CYB561",948,11.7867,938,12.5178,1009,13.189,12.4978333333,5.23742,5.23742,2.16400905074534
"CYB561D1",643,12.6485,538,11.3593,421,8.70661,10.9048033333,3.3145,3.3145,2.75925445203384
"CYB561D2",596,13.4072,643,15.5255,559,13.2204,14.0510333333,1.74581,1.74581,5.48145477411037
"CYB5A",1066,4.52804,1514,6.9027,1439,6.42617,5.95230333333,128.46865,128.46865,0.0536987396820002
"CYB5B",2214,9.26606,2269,10.1928,2026,8.91446,9.45777333333,92.60369,92.60369,0.11172394307671
"CYB5D1",572,22.0251,597,24.6738,568,22.9937,23.2308666667,39.25536,39.25536,0.601928952236423
"CYB5D2",2448,9.68813,2664,11.3163,2832,11.7831,10.9291766667,7.26155,7.26155,1.44393929307454
"CYB5R1",4222,136.513,3828,132.852,2941,99.9744,123.113133333,260.82108,260.82108,0.474037970254343
"CYB5R2",621,8.94895,682,10.5489,1039,15.7411,11.7463166667,2.87173,2.87173,3.29215019298866
"CYB5R3",5847,32.373,5513,32.7626,5165,30.0648,31.7334666667,90.14944,90.14944,0.359118681000125
"CYB5R4",473,0.766764,557,0.969162,835,1.42307,1.05299866667,18.21712,18.21712,0.106831755573676
"CYB5RL",251,1.44308,249,1.53659,260,1.57155,1.51707333333,2.71992,2.71992,0.67664716803856
"CYBA",617,13.8796,544,13.1351,1506,35.6169,20.8772,1.60665,1.60665,8.39284138645388
"CYBB",2753,14.3776,2128,11.9287,7415,40.7128,22.3397,10.52545,10.52545,2.02505758994226
"CYBRD1",5124,24.9466,5811,30.3664,6892,35.2765,30.1965,102.4713,102.4713,0.301499063025206
"CYC1",1036,72.7737,1141,86.0282,877,64.7668,74.5229,75.33538,75.33538,0.989356442582719
"CYCS",2471,81.8974,2543,90.4658,2596,90.4566,87.6066,1712.5484,1712.5484,0.0517094235564049
"CYFIP1",2872,4.40073,3043,5.00475,3836,6.17955,5.19501,14.6243,14.6243,0.39649840312846
"CYFIP2",5167,6.96951,4611,6.67574,3468,4.91792,6.18772333333,19.33039,19.33039,0.353545767362554
"CYGB",464,3.40304,451,3.55031,733,5.65185,4.20173333333,12.11944,12.11944,0.396490500610544
"CYHR1",1139,12.3622,1111,12.9428,830,9.47085,11.59195,2.92233,2.92233,3.21032396560208
"CYLC1",1,0.00683112,3,0.0219965,1,0.00718175,0.0120031233333,0,0,1.0120031233333
"CYLC2",0,0,5,0.0404506,1,0.00792415,0.0161249166667,0.03795,0.03795,0.978972895290428
"CYLD",1643,4.79295,2058,6.44393,2095,6.42521,5.88736333333,23.99852,23.99852,0.27551084357514
"CYP11A1",52,0.303946,76,0.476813,111,0.682111,0.487623333333,0.56928,0.56928,0.947965521342909
"CYP17A1",50,1.25828,67,1.80976,79,2.09012,1.71938666667,0.41748,0.41748,1.91846563385021
"CYP19A1",67,0.0896613,63,0.0904922,133,0.18712,0.1224245,1.46749,1.46749,0.454885126180856
"CYP1A1",9,0.262267,17,0.531729,1,0.0306365,0.2748775,0.39217,0.39217,0.915748435895042
"CYP1A2",2,0.0450081,1,0.0241547,0,0,0.0230542666667,0,0,1.0230542666667
"CYP1B1",2706,11.0118,2500,10.9197,8545,36.5578,19.4964333333,8.98205,8.98205,2.05332905899089
"CYP20A1",414,1.08479,478,1.34436,674,1.85671,1.42862,15.53515,15.53515,0.146876200094949
"CYP24A1",116,0.986568,106,0.967643,198,1.7704,1.241537,0,0,2.241537
"CYP26A1",3,0.118816,1,0.0425103,1,0.0416382,0.0676548333333,0,0,1.0676548333333
"CYP26B1",293,2.72256,448,4.46815,407,3.97596,3.72222333333,0.78435,0.78435,2.64646696742791
"CYP26C1",4,0.0799264,5,0.107236,7,0.14705,0.111404133333,0,0,1.111404133333
"CYP27A1",1118,5.82243,1285,7.18301,1158,6.3403,6.44858,6.26213,6.26213,1.02567428564347
"CYP27B1",58,1.523,75,2.11385,59,1.62878,1.75521,0.03795,0.03795,2.65447275880341
"CYP2D6",95,3.78654,75,3.20864,109,4.56755,3.85424333333,0.35422,0.35422,3.58453082462968
"CYP2E1",120,0.513632,177,0.813176,147,0.661495,0.662767666667,1.48014,1.48014,0.670432986310047
"CYP2F1",8,0.100186,11,0.14786,7,0.0921621,0.1134027,0.48073,0.48073,0.751928238098776
"CYP2J2",825,4.30666,861,4.82426,722,3.96243,4.36445,256.87404,256.87404,0.020802598043603
"CYP2R1",453,5.34252,453,5.73438,484,6.0011,5.69266666667,14.19417,14.19417,0.440475963258934
"CYP2S1",40,0.487646,44,0.575755,47,0.602394,0.555265,0.13916,0.13916,1.36527353488535
"CYP2U1",1977,15.7614,2644,22.6251,2237,18.7496,19.0453666667,12.67608,12.67608,1.46572458385005
"CYP39A1",146,0.24703,203,0.368666,171,0.30418,0.306625333333,6.18623,6.18623,0.181823478142642
"CYP3A4",27,0.172849,44,0.30234,32,0.215373,0.230187333333,0.45543,0.45543,0.845239780225088
"CYP3A43",13,0.0596243,18,0.088612,17,0.0819722,0.0767361666667,0.10121,0.10121,0.977775507547788
"CYP3A5",146,0.801951,174,1.02585,170,0.981708,0.936503,1.53074,1.53074,0.765192394319448
"CYP3A7",66,0.229501,71,0.264996,76,0.277839,0.257445333333,0.0506,0.0506,1.19688305095469
"CYP46A1",230,0.93435,254,1.10753,160,0.683345,0.908408333333,1.32833,1.32833,0.819646842729768
"CYP4A11",4,0.0567758,5,0.0761752,25,0.373062,0.168671,0.03795,0.03795,1.12594151934101
"CYP4A22",1,0.014202,8,0.12195,13,0.194103,0.110085,0.0506,0.0506,1.05662002665144
"CYP4B1",1852,5.25436,1451,4.41862,1884,5.61951,5.09749666667,46.20064,46.20064,0.129182499785384
"CYP4F11",347,2.69413,234,1.95005,266,2.17124,2.27180666667,0.21506,0.21506,2.69271201971096
"CYP4F12",523,3.78224,707,5.48792,671,5.10162,4.79059333333,4.28861,4.28861,1.09491782024577
"CYP4F2",4,0.034844,8,0.0747994,6,0.0549487,0.0548640333333,0.13916,0.13916,0.926001644486551
"CYP4F22",52,0.207438,60,0.256908,42,0.176146,0.213497333333,0,0,1.213497333333
"CYP4F3",114,0.90819,117,1.00046,103,0.862675,0.923775,0.10121,0.10121,1.74696470246365
"CYP4F8",3,0.0339837,1,0.0121588,1,0.0119093,0.0193506,0,0,1.0193506
"CYP4V2",1346,10.7387,1561,13.3675,1562,13.1016,12.4026,42.36745,42.36745,0.30904745379311
"CYP4X1",283,1.82549,413,2.85946,603,4.0893,2.92475,4.50368,4.50368,0.713113771149485
"CYP51A1",7285,56.1866,5579,46.1849,4227,34.2747,45.5487333333,30.26066,30.26066,1.48905152141062
"CYP7B1",564,0.467023,920,0.817688,705,0.613743,0.632818,0.98676,0.98676,0.821849644647567
"CYP8B1",97,0.851805,82,0.772899,137,1.26482,0.963174666667,0,0,1.963174666667
"CYS1",105,0.75909,107,0.830287,73,0.554836,0.714737666667,0.48073,0.48073,1.15803533842564
"CYSLTR1",184,0.571724,168,0.560297,179,0.584736,0.572252333333,2.30244,2.30244,0.476088084365802
"CYSTM1",3202,5.23295,3578,6.27633,2376,4.08234,5.19720666667,59.81288,59.81288,0.101906153214089
"CYTH1",1819,2.93559,1777,3.07816,2199,3.73101,3.24825333333,26.13651,26.13651,0.156551204754407
"CYTH2",899,11.9825,883,12.6325,747,10.4676,11.6942,6.14828,6.14828,1.77583978243717
"CYTH3",2695,4.24658,2484,4.20119,2243,3.71576,4.05451,17.16711,17.16711,0.278223118591785
"CYTH4",395,2.07132,359,2.02062,1001,5.51852,3.20348666667,1.30303,1.30303,1.82519839805387
"CYTIP",155,0.364235,90,0.227004,241,0.595396,0.395545,1.6952,1.6952,0.517789032353814
"CYTL1",41,1.46987,116,4.46368,92,3.46753,3.13369333333,0.29097,0.29097,3.20200572695725
"CYYR1",556,0.907121,738,1.29237,605,1.03773,1.07907366667,51.50132,51.50132,0.0396004075072779
"D2HGDH",1159,5.91776,925,5.0694,1435,7.70307,6.23007666667,0.7464,0.7464,4.13998892960948
"DAAM1",1156,1.10501,1186,1.21684,1302,1.30845,1.2101,55.04353,55.04353,0.0394354174335557
"DAAM2",2806,4.35429,3581,5.9645,3986,6.50287,5.60722,16.06649,16.06649,0.387145804438991
"DAB1",1479,0.166487,1354,0.163595,1791,0.211955,0.180679,1.51809,1.51809,0.468878793053465
"DAB2",1090,2.10118,984,2.03598,3321,6.73046,3.62254,27.93292,27.93292,0.159767489765983
"DAB2IP",2614,2.09024,2568,2.20407,2124,1.7856,2.02663666667,5.23742,5.23742,0.485238554830363
"DACH1",525,0.213674,688,0.300552,615,0.263151,0.259125666667,5.81936,5.81936,0.184639858676914
"DACH2",864,0.220623,952,0.260924,1142,0.306578,0.262708333333,0.01265,0.01265,1.24693461051005
"DACT1",457,5.56165,333,4.34983,657,8.40603,6.10583666667,1.68255,1.68255,2.64891117282809
"DACT2",1,0.00648282,0,0,0,0,0.00216094,0.15181,0.15181,0.870074873460032
"DACT3",270,3.46015,267,3.67268,212,2.85631,3.32971333333,9.7411,9.7411,0.403097758453976
"DAD1",1553,11.1567,1657,12.7769,1578,11.9181,11.9505666667,213.1403,213.1403,0.0604770174819966
"DAG1",4573,11.9388,5365,15.0339,5447,14.9505,13.9744,48.28802,48.28802,0.303814192576614
"DAGLA",791,2.07454,586,1.64962,362,0.99814,1.5741,0.21506,0.21506,2.11849620594868
"DAGLB",2695,6.27208,2726,6.80957,3779,9.2463,7.44265,2.83377,2.83377,2.20217957780462
"DALRD3",610,15.6577,671,18.4868,540,14.5724,16.2389666667,27.31303,27.31303,0.608870427033066
"DAND5",8,0.145522,14,0.273342,4,0.0764956,0.165119866667,9.29832,9.29832,0.11313688705216
"DAO",9,0.037336,12,0.0534326,7,0.0305296,0.0404327333333,0,0,1.0404327333333
"DAP3",1764,6.0365,1803,6.62251,2058,7.40406,6.68769,202.04557,202.04557,0.0378618947460907
"DAPK1",1284,1.06105,1322,1.17258,1311,1.13897,1.1242,1.41689,1.41689,0.878898088038761
"DAPK2",493,0.521986,314,0.356847,566,0.630038,0.502957,27.61665,27.61665,0.0525203683869356
"DAPK3",761,10.4921,751,11.1137,635,9.20432,10.27004,3.15004,3.15004,2.71564611425432
"DAPL1",85,0.220106,151,0.419691,71,0.19329,0.277695666667,0,0,1.277695666667
"DAPP1",96,0.314278,55,0.193261,136,0.468079,0.325206,0.53133,0.53133,0.865395440564738
"DARS2",407,2.0817,377,2.06969,526,2.82844,2.32661,23.13827,23.13827,0.137814764686947
"DAXX",663,25.9757,561,23.5915,572,23.5607,24.3759666667,27.64195,27.64195,0.885972032864382
"DAZAP1",1892,11.7547,1599,10.663,2042,13.3378,11.9185,55.06883,55.06883,0.230404308418777
"DAZAP2",3092,16.5498,3649,20.9637,4482,25.2211,20.9115333333,234.67192,234.67192,0.0929747308601721
"DAZL",3,0.00627549,3,0.00673578,5,0.010996,0.00800242333333,0,0,1.00800242333333
"DBF4",115,0.602627,139,0.781819,160,0.881473,0.755306333333,3.93439,3.93439,0.355729144500739
"DBH",125,0.950816,107,0.873596,102,0.815689,0.880033666667,0.03795,0.03795,1.81129502063394
"DBI",2814,87.1637,2798,93.025,2615,85.1572,88.4486333333,1260.27045,1260.27045,0.0709194711834405
"DBN1",2069,20.3132,1937,20.4121,1614,16.6594,19.1282333333,3.04884,3.04884,4.97135805151599
"DBNDD1",1495,17.1105,1570,19.2869,1001,12.0447,16.1473666667,0.8223,0.8223,9.40973860873621
"DBNDD2",1105,42.3896,1352,55.6692,963,38.8385,45.6324333333,338.06673,338.06673,0.137531728144781
"DBNL",2933,20.6468,2956,22.335,2750,20.3522,21.1113333333,11.3857,11.3857,1.785230817257
"DBP",284,6.75028,287,7.32193,209,5.22261,6.43160666667,1.73316,1.73316,2.71905291555196
"DBR1",217,2.72066,230,3.09516,329,4.33659,3.38413666667,13.005,13.005,0.313040818755444
"DBT",1205,3.34593,1436,4.27981,1506,4.39635,4.00736333333,44.42953,44.42953,0.11022265326826
"DBX2",4,0.0191829,1,0.00514749,7,0.0352932,0.01987453,0.0253,0.0253,0.994708407295426
"DCAF10",1108,2.88419,1460,4.07922,1335,3.65345,3.53895333333,18.00206,18.00206,0.238866382556944
"DCAF11",1376,21.7583,1382,23.4561,1305,21.6948,22.3030666667,61.38157,61.38157,0.373556912188969
"DCAF12",690,2.93913,878,4.01425,1215,5.44106,4.13148,17.76169,17.76169,0.273508409956672
"DCAF12L2",76,4.75712,93,6.24819,47,3.09291,4.69940666667,0,0,5.69940666667
"DCAF13",792,4.81425,843,5.50012,865,5.52787,5.28074666667,37.07943,37.07943,0.164938043102799
"DCAF15",412,8.03483,380,7.95433,404,8.28322,8.09079333333,3.95969,3.95969,1.83293579504566
"DCAF17",759,2.60832,852,3.14267,912,3.29498,3.01532333333,9.28567,9.28567,0.390380338211317
"DCAF4",415,2.17542,430,2.41938,296,1.63126,2.07535333333,5.92056,5.92056,0.44437926025206
"DCAF4L2",0,0,0,0,3,0.168552,0.056184,0,0,1.056184
"DCAF5",1503,2.56745,1574,2.88594,1735,3.11587,2.85642,39.55898,39.55898,0.0950817796700016
"DCAF6",3911,4.87822,4104,5.49441,4072,5.33973,5.23745333333,263.50304,263.50304,0.0235817831558004
"DCAF7",1958,7.80907,1965,8.41182,2128,8.9227,8.38119666667,25.2383,25.2383,0.35753828055438
"DCAF8",3399,12.6835,3949,15.8167,3749,14.7076,14.4026,167.12942,167.12942,0.0916115692304178
"DCAKD",754,3.48751,756,3.75324,785,3.81726,3.68600333333,13.91586,13.91586,0.314162464204545
"DCBLD1",1407,2.11821,1724,2.78582,1684,2.66536,2.52313,10.6393,10.6393,0.302692601788767
"DCBLD2",1268,2.09464,1487,2.63658,1565,2.71795,2.48305666667,37.72462,37.72462,0.0899442439117543
"DCC",206,0.0300977,231,0.0362258,196,0.0301065,0.0321433333333,0,0,1.0321433333333
"DCDC2",18,0.0168787,32,0.0322075,26,0.0256317,0.0249059666667,0.0253,0.0253,0.999615689716863
"DCDC2B",108,2.65627,99,2.61351,149,3.85277,3.04085,0,0,4.04085
"DCDC2C",150,0.181431,270,0.35053,211,0.268313,0.266758,0,0,1.266758
"DCHS1",178,0.901869,174,0.946266,338,1.80044,1.21619166667,0.61989,0.61989,1.36811244385113
"DCHS2",98,0.0658334,90,0.0648938,184,0.12995,0.0868924,0.01265,0.01265,1.0733149656841
"DCK",642,2.9225,733,3.58149,761,3.64202,3.38200333333,11.77787,11.77787,0.34293691619417
"DCLK1",4213,2.0295,4075,2.107,4570,2.31447,2.15032333333,9.32362,9.32362,0.305156847436267
"DCLK2",1461,1.42594,1432,1.50015,1216,1.24774,1.39127666667,17.53398,17.53398,0.129021217605177
