"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"ABCD4",1255,12.3263,1060,11.1747,982,10.14,11.2136666667,110.40653,110.40653,0.109631515017118
"ABCE1",1529,8.55123,1799,10.7992,1859,10.9305,10.0936433333,12.79985,12.79985,0.803895936064522
"ABCF1",1386,9.38973,1319,9.59125,1352,9.62952,9.53683333333,50.45259,50.45259,0.204787229045807
"ABCF2",1281,11.5773,1339,12.9891,1269,12.0575,12.2079666667,18.83674,18.83674,0.665833532460475
"ABCF2",1264,14.0453,1300,15.5048,1236,14.4391,14.6630666667,18.83674,18.83674,0.789598828572639
"ABCF3",1334,29.1675,1379,32.363,1039,23.8835,28.4713333333,38.0054,38.0054,0.755570596207192
"ABCG1",450,0.805841,586,1.12635,828,1.55885,1.16368033333,17.71649,17.71649,0.115602889929148
"ABCG2",670,0.82732,1233,1.63419,582,0.755544,1.07235133333,17.34308,17.34308,0.112977282622657
"ABCG4",401,5.1503,416,5.73484,237,3.20018,4.69510666667,5.18633,5.18633,0.920595355674528
"ABCG5",8,0.0529511,20,0.142087,8,0.055669,0.0835690333333,0.10373,0.10373,0.981733787550669
"ABCG8",24,0.0821356,29,0.106527,16,0.0575676,0.0820767333333,0.18671,0.18671,0.911829118599574
"ABHD1",84,2.08923,91,2.42934,76,1.98727,2.16861333333,7.0949,7.0949,0.391433289272258
"ABHD10",991,12.057,1290,16.846,1040,13.3026,14.0685333333,14.95737,14.95737,0.944299300780768
"ABHD11",188,11.8397,190,12.8433,172,11.3881,12.0237,16.18134,16.18134,0.758014217750187
"ABHD12",4523,8.22282,4462,8.70692,3868,7.39297,8.10757,147.18796,147.18796,0.0614595814666725
"ABHD12B",111,0.589088,70,0.398745,127,0.708596,0.565476333333,6.05763,6.05763,0.221813318824166
"ABHD13",357,3.93437,470,5.55962,462,5.35287,4.94895333333,1.72186,1.72186,2.18562061727275
"ABHD14A",256,4.57571,307,5.88975,216,4.05892,4.84146,73.3969,73.3969,0.0785175188751144
"ABHD14A-ACY1",514,6.20219,530,6.86433,401,5.08703,6.05118333333,0.78832,0.78832,3.94290917359868
"ABHD14B",619,7.25763,689,8.6709,638,7.86436,7.93096333333,11.78333,11.78333,0.698641381653294
"ABHD15",318,8.55867,325,9.38864,418,11.8275,9.92493666667,2.28198,2.28198,3.32876393721778
"ABHD16A",1232,13.1221,1310,14.9763,1014,11.3545,13.1509666667,50.39035,50.39035,0.275362332941885
"ABHD16B",39,4.56959,46,5.7851,51,6.28234,5.54567666667,4.23204,4.23204,1.25107542501013
"ABHD2",17724,26.9491,16264,26.543,12739,20.3636,24.6185666667,9.37688,9.37688,2.46881207710796
"ABHD3",1424,4.61714,1403,4.88271,1271,4.33258,4.61081,4.41875,4.41875,1.03544359861592
"ABHD4",738,8.60724,755,9.45138,690,8.46048,8.8397,21.57512,21.57512,0.435864792745288
"ABHD5",469,1.85103,419,1.77498,452,1.8755,1.83383666667,4.89589,4.89589,0.480646122412392
"ABHD6",462,1.38769,518,1.67002,434,1.3705,1.47607,33.79411,33.79411,0.0711634814053298
"ABHD8",802,7.73824,756,7.82943,603,6.11679,7.22815333333,42.59012,42.59012,0.188761887632564
"ABI1",1701,2.59542,1851,3.03145,2269,3.63979,3.08888666667,26.90666,26.90666,0.146520101892165
"ABI2",4245,6.20636,4621,7.25163,4889,7.5148,6.99093,41.15869,41.15869,0.189544077389501
"ABI3",335,4.56685,245,3.58491,572,8.19797,5.44991,5.29005,5.29005,1.02541474233114
"ABI3BP",385,0.275246,801,0.614658,1404,1.05528,0.648394666667,6.14061,6.14061,0.230847878075823
"ABL1",1330,1.3303,1558,1.67265,1785,1.87704,1.62666333333,41.69807,41.69807,0.061517144295515
"ABL2",1534,2.05583,1795,2.58207,2285,3.21949,2.61913,4.06608,4.06608,0.714384691911695
"ABLIM1",9790,5.07585,10498,5.84216,8705,4.74497,5.22099333333,28.96045,28.96045,0.207640183419475
"ABLIM2",835,0.75378,569,0.551329,725,0.688072,0.664393666667,57.71345,57.71345,0.0283477408782315
"ABLIM3",3540,5.19431,3148,4.95792,2904,4.47981,4.87734666667,20.45487,20.45487,0.273939980371356
"ABO",280,1.90898,318,2.32708,308,2.20766,2.14790666667,1.24472,1.24472,1.40236050227645
"ABR",3546,2.7384,3554,2.94588,3798,3.08355,2.92261,149.67739,149.67739,0.0260331692764256
"ABRA",10,0.16233,32,0.557555,60,1.02397,0.581285,0.26969,0.26969,1.24541029700163
"ABRACL",136,1.63203,150,1.93206,207,2.61154,2.05854333333,10.60085,10.60085,0.263648209685497
"ABT1",253,11.6712,303,15.003,253,12.2703,12.9815,5.91241,5.91241,2.02266647956357
"ABTB1",1543,33.7288,1425,33.4342,937,21.5334,29.5654666667,51.5106,51.5106,0.582081839984689
"ABTB2",364,0.307165,368,0.333318,470,0.416971,0.352484666667,17.65426,17.65426,0.0725027241320213
"AC004386.4",22,26.1454,23,29.3387,17,21.2403,25.5748,0,0,26.5748
"AC004593.2",698,0.310811,700,0.334564,695,0.32536,0.323578333333,0,0,1.323578333333
"AC006030.1",3776,4.34635,3514,4.34146,3423,4.14227,4.27669333333,0,0,5.27669333333
"AC009951.2",6,8.18902,5,7.32472,1,1.43489,5.64954333333,4.39801,4.39801,1.23185087343854
"AC013267.1",0,0,0,0,1,2.04073,0.680243333333,0,0,1.680243333333
"AC020922.1",1,0.02421,3,0.0779571,1,0.0254526,0.0425399,3.19478,3.19478,0.248532676326291
"AC023271.1",1,1.30372,0,0,0,0,0.434573333333,0,0,1.434573333333
"AC040160.1",503,7.32891,416,6.50587,572,8.76205,7.53227666667,0,0,8.53227666667
"AC073082.1",160,0.226452,281,0.426877,344,0.511861,0.388396666667,0.62236,0.62236,0.855788275516531
"AC092143.1",35977,371.287,32757,362.852,22575,244.935,326.358,0,0,327.358
"AC105052.1",4037,11.6867,4811,14.949,2513,7.64831,11.4280033333,0,0,12.4280033333
"AC138647.1",1,0.0426095,0,0,0,0,0.0142031666667,0.53938,0.53938,0.658838731610583
"ACAA1",1192,6.10428,1253,6.88731,1152,6.20224,6.39794333333,79.76571,79.76571,0.0915975769089382
"ACAA2",1316,7.23196,1158,6.83045,1297,7.49339,7.18526666667,30.05995,30.05995,0.263531224830368
"ACACA",4300,2.33406,4641,2.70393,4008,2.28723,2.44174,42.25819,42.25819,0.0795627371371756
"ACACB",3042,3.50477,3493,4.31955,2522,3.0548,3.62637333333,19.58357,19.58357,0.22476049263223
"ACAD10",802,1.97192,897,2.36727,684,1.76811,2.03576666667,21.69959,21.69959,0.133736629898161
"ACAD11",1114,1.90902,1115,2.05088,1118,2.01421,1.99137,21.80332,21.80332,0.131181336752718
"ACAD8",819,11.575,885,13.4252,746,11.0844,12.0282,25.95238,25.95238,0.483378462310193
"ACAD9",1039,4.97676,1126,5.78908,1091,5.49407,5.41997,22.19748,22.19748,0.276752905919091
"ACADL",894,4.07549,1008,4.93223,2279,10.9226,6.64344,1.59739,1.59739,2.94273867228256
"ACADM",1245,3.43988,1406,4.16965,1536,4.46173,4.02375333333,29.87324,29.87324,0.162721934378446
"ACADS",317,3.89038,354,4.66312,259,3.34173,3.96507666667,12.34346,12.34346,0.37209814146181
"ACADSB",866,3.0667,1330,5.05528,1095,4.07667,4.06621666667,7.24011,7.24011,0.614823912140736
"ACADVL",7556,162.126,6596,151.908,4694,105.887,139.973666667,537.46943,537.46943,0.261804401165355
"ACAN",7,0.0170047,96,0.250313,28,0.0715101,0.1129426,1.57664,1.57664,0.431935621584699
"ACAP1",124,1.44911,135,1.69337,286,3.51385,2.21877666667,64.37269,64.37269,0.0492373293292658
"ACAP2",1382,1.43455,1840,2.05005,1856,2.02545,1.83668333333,4.87515,4.87515,0.48282738880369
"ACAP3",1458,14.7916,1582,17.2268,1149,12.2551,14.7578333333,304.41664,304.41664,0.0515945474788145
"ACAT1",1814,10.2528,2004,12.1575,1738,10.3275,10.9126,101.6935,101.6935,0.116001499608057
"ACAT2",4118,42.1497,3190,35.046,2391,25.7292,34.3083,21.38841,21.38841,1.57707939063113
"ACBD3",1022,4.24464,1115,4.97056,1412,6.16543,5.12687666667,9.95775,9.95775,0.559136379883644
"ACBD4",398,6.0033,374,6.05507,392,6.21629,6.09155333333,21.11872,21.11872,0.320613187984205
"ACBD5",1433,5.33589,1976,7.89747,1715,6.71371,6.64902333333,28.48331,28.48331,0.259435705601915
"ACBD6",1053,0.788498,1177,0.945995,1134,0.892737,0.875743333333,200.71085,200.71085,0.00929916924812423
"ACBD7",50,0.656665,111,1.56472,52,0.717985,0.97979,18.40109,18.40109,0.102045297454937
"ACCS",561,5.35173,673,6.89107,851,8.53491,6.92590333333,17.9032,17.9032,0.419288974000698
"ACCSL",0,0,0,0,1,0.0153093,0.0051031,0,0,1.0051031
"ACD",257,13.5889,202,11.4642,154,8.5607,11.2046,14.29352,14.29352,0.798024261255748
"ACE",115,0.942326,128,1.12578,299,2.5758,1.54796866667,3.2985,3.2985,0.592757628630918
"ACE2",22,0.0934765,3,0.0136817,17,0.0759393,0.0610325,0.97503,0.97503,0.537223485212883
"ACER1",15,0.095391,7,0.0477809,21,0.140402,0.0945246333333,0.53938,0.53938,0.711016534795372
"ACER2",68,0.273112,56,0.241412,58,0.244905,0.253143,0.56012,0.56012,0.803235007563521
"ACER3",2305,2.4268,2576,2.91105,2484,2.74949,2.69578,38.85596,38.85596,0.092728415022496
"ACHE",4545,113.738,4051,108.812,2350,61.8271,94.7923666667,73.60435,73.60435,1.28400511051567
"ACIN1",2919,13.7634,2887,14.6109,2946,14.6037,14.326,97.73114,97.73114,0.155229646897625
"ACLY",16166,44.3873,15499,45.6773,11710,33.8027,41.2891,35.35,35.35,1.16338651994498
"ACMSD",92,0.253431,116,0.342981,116,0.335944,0.310785333333,0.12447,0.12447,1.16569168882496
"ACO1",1196,2.97775,1339,3.57832,1511,3.95513,3.50373333333,8.81676,8.81676,0.458780018389978
"ACO2",4207,12.2753,4508,14.1183,3468,10.6384,12.344,127.9778,127.9778,0.103459665151677
"ACOT1",311,8.16523,352,9.91953,320,8.83275,8.97250333333,1.84633,1.84633,3.50363567588087
"ACOT11",254,0.457761,264,0.510681,354,0.670729,0.546390333333,2.94583,2.94583,0.391904956202624
"ACOT12",11,0.0299403,9,0.0262934,9,0.025754,0.0273292333333,0,0,1.0273292333333
"ACOT13",1254,5.76037,1129,5.56656,1309,6.32165,5.88286,33.44144,33.44144,0.199842399156365
"ACOT2",367,7.97544,406,9.47011,427,9.75561,9.06705333333,8.81676,8.81676,1.02549653178136
"ACOT4",60,2.18784,50,1.95693,47,1.80177,1.98218,0.53938,0.53938,1.93726045550806
"ACOT6",18,0.351586,15,0.314478,34,0.698194,0.454752666667,0,0,1.454752666667
"ACOT7",6308,8.46892,5418,7.80757,3619,5.10815,7.12821333333,128.33047,128.33047,0.0628484017210329
"ACOT8",858,9.55638,927,11.0822,784,9.18037,9.93965,41.69807,41.69807,0.25620947269982
"ACOT9",1043,2.78521,1099,3.15001,1353,3.79848,3.24456666667,7.92471,7.92471,0.475597152923736
"ACOX1",1383,6.41366,1602,7.97419,1794,8.7467,7.71151666667,45.41148,45.41148,0.187701764017653
"ACOX2",360,1.95632,355,2.07064,277,1.58254,1.86983333333,6.45179,6.45179,0.385119995776854
"ACOX3",307,0.720462,365,0.919403,387,0.95482,0.864895,11.70035,11.70035,0.146838079265532
"ACOXL",127,0.0575309,110,0.0534848,122,0.0581026,0.0563727666667,0.20745,0.20745,0.874879097823264
"ACP2",881,16.0239,1004,19.6005,895,17.1141,17.5795,24.0853,24.0853,0.740652892331365
"ACP5",21,0.843569,32,1.37972,35,1.47811,1.23379966667,12.15675,12.15675,0.169783545835408
"ACP6",610,2.60726,652,2.99118,794,3.5679,3.05544666667,6.14061,6.14061,0.567941207637723
"ACPP",64,0.219532,44,0.161998,208,0.750099,0.377209666667,1.84633,1.84633,0.483854530805283
"ACR",11,0.268994,16,0.419962,20,0.514182,0.401046,1.05801,1.05801,0.680777061335951
"ACRBP",56,1.04532,49,0.981743,62,1.21672,1.081261,2.86285,2.86285,0.538788977050623
"ACSBG1",4789,10.6958,4310,10.332,3127,7.34232,9.45670666667,36.98888,36.98888,0.275257040130428
"ACSBG2",50,0.150998,40,0.129659,55,0.174624,0.151760333333,0.47714,0.47714,0.779723203848654
"ACSF2",272,0.975972,284,1.09377,288,1.08642,1.052054,20.97351,20.97351,0.0933876290132983
"ACSF3",565,1.30309,532,1.31697,506,1.22691,1.28232333333,41.9885,41.9885,0.0530914857073403
"ACSL1",3565,8.74427,2446,6.43963,4883,12.5918,9.25856666667,43.06726,43.06726,0.232793385989281
"ACSL3",2690,5.61472,2686,6.01758,2925,6.41859,6.01696333333,28.00617,28.00617,0.241912783843231
"ACSL4",3112,4.98043,3490,5.99505,3392,5.70717,5.56088333333,10.72532,10.72532,0.559548339263235
"ACSL5",712,2.28806,528,1.82122,820,2.77038,2.29322,6.67999,6.67999,0.428805245840164
"ACSL6",2020,5.66704,3290,9.90698,1953,5.7603,7.11144,16.26432,16.26432,0.469838371855943
"ACSM1",14,0.0323286,10,0.0247856,19,0.0461265,0.0344135666667,1.51441,1.51441,0.411394150781575
"ACSM2A",2,0.00964948,7,0.0362504,1,0.00507238,0.0169907533333,0,0,1.0169907533333
"ACSM2B",0,0,4,0.0186571,0,0,0.00621903333333,0,0,1.00621903333333
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,0.62236,0.62236,1.45750840339382
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0,0,1.173019666667
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,5.539,5.539,0.600856400061171
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,29.04343,29.04343,0.199528482600023
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,60.70077,60.70077,0.184957821433995
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,5.26931,5.26931,0.310283694165227
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,82.19291,82.19291,0.0496618842479485
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,69.72498,69.72498,0.0635042950878176
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,3491.18631,3491.18631,0.0523247187997252
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0,0,1.0223709
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,18.52556,18.52556,0.198084459549432
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,1159.14406,1159.14406,0.473838855265095
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,26.26356,26.26356,0.0473538183079172
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.74683,0.74683,1.32229352598707
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,67.56747,67.56747,0.100744371444214
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,40.0177,40.0177,0.101104157473481
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,25.99387,25.99387,0.114308668350629
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,64.70461,64.70461,0.0175471655134548
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,796.8895,796.8895,0.0132445616425207
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,63.0035,63.0035,0.300549709520573
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,75.76186,75.76186,0.399662019654031
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,70.53405,70.53405,0.599591849382217
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,55.16177,55.16177,0.589161155948254
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,37.94317,37.94317,0.337034709809191
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,43.35769,43.35769,0.067028437835018
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,9.43911,9.43911,0.287368686921586
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,18.31811,18.31811,0.300471595478543
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,13.44296,13.44296,0.571564970061539
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,0.26969,0.26969,3.8287718524443
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,9.12794,9.12794,0.19403396281307
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,11.99079,11.99079,0.396827803903381
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.58087,0.58087,0.679327901724999
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,8.40185,8.40185,0.261503143884448
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,0.85056,0.85056,1.80925953945292
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,11.2647,11.2647,0.371456021481977
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,14.97811,14.97811,0.533583342042958
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,14.35575,14.35575,0.0870422740667177
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,32.25895,32.25895,0.21790114640811
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,455.27652,455.27652,0.00348851978328186
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,13.42221,13.42221,0.0843955722921106
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0,0,1.00726776333333
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,6.32732,6.32732,0.447028836372644
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,25.70344,25.70344,0.191980508878257
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,19.9155,19.9155,0.673265759843178
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,1.95006,1.95006,0.35133703495295
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,157.24943,157.24943,0.128437956037504
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,11.9493,11.9493,0.500713552083896
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0,0,1.0125490566667
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,1.34844,1.34844,0.430148940005578
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.41491,0.41491,1.45486568050265
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,21.4299,21.4299,0.218348127573908
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,13.42221,13.42221,0.600555901857621
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,18.21438,18.21438,0.205124495299874
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,0.08298,0.08298,0.93663178452049
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,8.92048,8.92048,0.118467419587258
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,7.98694,7.98694,2.11994664850327
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0,0,1.0260345333333
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,7.5098,7.5098,0.265524062453877
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,17.84096,17.84096,0.278100478956486
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0.12447,0.12447,0.946693434833032
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,17.15637,17.15637,3.43937325210381
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,7.03266,7.03266,0.524936529950228
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,2.6554,2.6554,0.292548038518356
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,7.07415,7.07415,0.306942526457893
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,15.04035,15.04035,0.0855731119749257
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,0.43565,0.43565,1.2315636355191
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,0.41491,0.41491,1.08260666756189
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,5.41453,5.41453,0.163734136925589
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,6.4103,6.4103,0.136661544067042
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,1.74261,1.74261,0.375541205882973
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,4.02459,4.02459,0.278226813862823
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,0.06224,0.06224,0.950508441281321
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,0.66385,0.66385,0.631949394476666
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,36.36652,36.36652,0.127108438248999
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,0.12447,0.12447,1.39343453656656
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,0.91279,0.91279,0.568869574461023
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,5.06186,5.06186,0.38677292668092
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,6.43105,6.43105,0.607560169827952
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,7.2816,7.2816,0.389675505538785
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,7.07415,7.07415,0.15659188067264
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,11.47216,11.47216,0.306065402197374
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,10.72532,10.72532,0.101022431228572
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,1.95006,1.95006,5.07915093252341
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,0.95428,0.95428,2.17576976345764
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,176.12766,176.12766,0.0237240756186809
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,7.26086,7.26086,0.394512193645698
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,64.9743,64.9743,0.395379210794203
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,10.43489,10.43489,0.244978016112967
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,33.98081,33.98081,0.0346019622377812
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,20.76605,20.76605,0.322654776590148
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,3.09105,3.09105,0.993144384285208
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,8.67154,8.67154,0.19651430899319
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,25.14331,25.14331,0.0536839698824288
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,15.91165,15.91165,0.409211598710356
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,7.48906,7.48906,0.300943802965228
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,17.79947,17.79947,0.0764394067137531
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.6431,0.6431,0.662841945103767
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,248.83996,248.83996,0.00447702734715856
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,59.08264,59.08264,0.148337245722392
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,10.14446,10.14446,0.736462780610276
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,63.0035,63.0035,0.0293487491569524
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,16.90743,16.90743,0.590531416289216
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,3.21552,3.21552,1.36066408572845
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,7.01191,7.01191,0.13261554776992
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,14.23128,14.23128,0.152541349118393
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,2.96658,2.96658,29.3722551921303
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,22.09375,22.09375,0.0576957546233505
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,255.33325,255.33325,0.0762676450803788
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,36.0346,36.0346,0.203012498222473
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,920.53153,920.53153,0.0105969208309888
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,1.05801,1.05801,0.630119873081278
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,3.73416,3.73416,1.5440592065604
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,13.38072,13.38072,2.97168245632347
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,0.14522,0.14522,7.14270620492133
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,0,0,1.233783
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,34.64466,34.64466,0.808438066178777
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0.60161,0.60161,0.78839958957986
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0.10373,0.10373,0.929727919569732
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,16.92817,16.92817,0.324834046085016
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,28.64927,28.64927,0.767468024227915
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.6431,0.6431,0.641342056681456
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,39.66503,39.66503,0.489868075838134
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,167.16569,167.16569,0.0673732555077079
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,171.68817,171.68817,0.00741475805783338
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,26.78219,26.78219,0.661972652263914
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,0.4564,0.4564,0.862306371875858
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,12.46793,12.46793,0.687401355169651
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,5.24856,5.24856,0.540996645627153
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,13.62967,13.62967,3.48116077350344
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,60.86673,60.86673,0.0251264828985304
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,8.33961,8.33961,0.184153157001952
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,4.4395,4.4395,0.222247755614854
