"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"ABLIM1",9790,5.07585,10498,5.84216,8705,4.74497,5.22099333333,41.71011,41.71011,0.145656223627848
"ABLIM2",835,0.75378,569,0.551329,725,0.688072,0.664393666667,26.78261,26.78261,0.0599077504477441
"ABLIM3",3540,5.19431,3148,4.95792,2904,4.47981,4.87734666667,56.73071,56.73071,0.101806242581635
"ABO",280,1.90898,318,2.32708,308,2.20766,2.14790666667,1.36551,1.36551,1.33075178996073
"ABR",3546,2.7384,3554,2.94588,3798,3.08355,2.92261,123.85792,123.85792,0.0314165893521212
"ABRA",10,0.16233,32,0.557555,60,1.02397,0.581285,0.06207,0.06207,1.48887079006092
"ABRACL",136,1.63203,150,1.93206,207,2.61154,2.05854333333,5.05859,5.05859,0.504827580894235
"ABT1",253,11.6712,303,15.003,253,12.2703,12.9815,4.43791,4.43791,2.57111647673463
"ABTB1",1543,33.7288,1425,33.4342,937,21.5334,29.5654666667,48.9411,48.9411,0.612030305033329
"ABTB2",364,0.307165,368,0.333318,470,0.416971,0.352484666667,42.02045,42.02045,0.0314381803692662
"AC004386.4",22,26.1454,23,29.3387,17,21.2403,25.5748,0,0,26.5748
"AC004593.2",698,0.310811,700,0.334564,695,0.32536,0.323578333333,0,0,1.323578333333
"AC006030.1",3776,4.34635,3514,4.34146,3423,4.14227,4.27669333333,0,0,5.27669333333
"AC009951.2",6,8.18902,5,7.32472,1,1.43489,5.64954333333,2.32757,2.32757,1.99831809198003
"AC013267.1",0,0,0,0,1,2.04073,0.680243333333,0,0,1.680243333333
"AC020922.1",1,0.02421,3,0.0779571,1,0.0254526,0.0425399,3.59998,3.59998,0.226640094087366
"AC023271.1",1,1.30372,0,0,0,0,0.434573333333,0.18621,0.18621,1.20937551810641
"AC040160.1",503,7.32891,416,6.50587,572,8.76205,7.53227666667,0,0,8.53227666667
"AC073082.1",160,0.226452,281,0.426877,344,0.511861,0.388396666667,0.93103,0.93103,0.718992800042982
"AC092143.1",35977,371.287,32757,362.852,22575,244.935,326.358,0,0,327.358
"AC105052.1",4037,11.6867,4811,14.949,2513,7.64831,11.4280033333,0,0,12.4280033333
"AC138647.1",1,0.0426095,0,0,0,0,0.0142031666667,0,0,1.0142031666667
"ACAA1",1192,6.10428,1253,6.88731,1152,6.20224,6.39794333333,75.50647,75.50647,0.0966969634506729
"ACAA2",1316,7.23196,1158,6.83045,1297,7.49339,7.18526666667,75.22716,75.22716,0.107379924251015
"ACACA",4300,2.33406,4641,2.70393,4008,2.28723,2.44174,32.49292,32.49292,0.102760225146091
"ACACB",3042,3.50477,3493,4.31955,2522,3.0548,3.62637333333,5.52411,5.52411,0.709119455884404
"ACAD10",802,1.97192,897,2.36727,684,1.76811,2.03576666667,18.43438,18.43438,0.156205995080368
"ACAD11",1114,1.90902,1115,2.05088,1118,2.01421,1.99137,18.15507,18.15507,0.156165965459797
"ACAD8",819,11.575,885,13.4252,746,11.0844,12.0282,12.44476,12.44476,0.969016925553152
"ACAD9",1039,4.97676,1126,5.78908,1091,5.49407,5.41997,16.85163,16.85163,0.359629344771318
"ACADL",894,4.07549,1008,4.93223,2279,10.9226,6.64344,1.24137,1.24137,3.4101643191441
"ACADM",1245,3.43988,1406,4.16965,1536,4.46173,4.02375333333,40.59287,40.59287,0.120784002963248
"ACADS",317,3.89038,354,4.66312,259,3.34173,3.96507666667,15.76543,15.76543,0.296149676248685
"ACADSB",866,3.0667,1330,5.05528,1095,4.07667,4.06621666667,5.80342,5.80342,0.744657343904977
"ACADVL",7556,162.126,6596,151.908,4694,105.887,139.973666667,558.18304,558.18304,0.252106477812703
"ACAN",7,0.0170047,96,0.250313,28,0.0715101,0.1129426,2.23447,2.23447,0.344088088620392
"ACAP1",124,1.44911,135,1.69337,286,3.51385,2.21877666667,87.42364,87.42364,0.0364017661642294
"ACAP2",1382,1.43455,1840,2.05005,1856,2.02545,1.83668333333,12.22752,12.22752,0.214453150199735
"ACAP3",1458,14.7916,1582,17.2268,1149,12.2551,14.7578333333,106.66491,106.66491,0.146359973117518
"ACAT1",1814,10.2528,2004,12.1575,1738,10.3275,10.9126,92.14086,92.14086,0.127898754638941
"ACAT2",4118,42.1497,3190,35.046,2391,25.7292,34.3083,32.58602,32.58602,1.05127966933861
"ACBD3",1022,4.24464,1115,4.97056,1412,6.16543,5.12687666667,12.25855,12.25855,0.462107595979198
"ACBD4",398,6.0033,374,6.05507,392,6.21629,6.09155333333,16.63439,16.63439,0.402143387626677
"ACBD5",1433,5.33589,1976,7.89747,1715,6.71371,6.64902333333,44.13078,44.13078,0.16948573309236
"ACBD6",1053,0.788498,1177,0.945995,1134,0.892737,0.875743333333,167.8025,167.8025,0.0111120589643696
"ACBD7",50,0.656665,111,1.56472,52,0.717985,0.97979,9.15512,9.15512,0.194954860208447
"ACCS",561,5.35173,673,6.89107,851,8.53491,6.92590333333,16.07577,16.07577,0.464160815783417
"ACCSL",0,0,0,0,1,0.0153093,0.0051031,0,0,1.0051031
"ACD",257,13.5889,202,11.4642,154,8.5607,11.2046,14.86543,14.86543,0.769257435821153
"ACE",115,0.942326,128,1.12578,299,2.5758,1.54796866667,5.30687,5.30687,0.403998919697092
"ACE2",22,0.0934765,3,0.0136817,17,0.0759393,0.0610325,0.0931,0.0931,0.970663708718324
"ACER1",15,0.095391,7,0.0477809,21,0.140402,0.0945246333333,0,0,1.0945246333333
"ACER2",68,0.273112,56,0.241412,58,0.244905,0.253143,2.94826,2.94826,0.317391205239777
"ACER3",2305,2.4268,2576,2.91105,2484,2.74949,2.69578,43.29286,43.29286,0.0834396333856066
"ACHE",4545,113.738,4051,108.812,2350,61.8271,94.7923666667,34.35498,34.35498,2.70944479863091
"ACIN1",2919,13.7634,2887,14.6109,2946,14.6037,14.326,77.08922,77.08922,0.196262685169605
"ACLY",16166,44.3873,15499,45.6773,11710,33.8027,41.2891,28.27225,28.27225,1.44468225025408
"ACMSD",92,0.253431,116,0.342981,116,0.335944,0.310785333333,0.34138,0.34138,0.977191648401646
"ACO1",1196,2.97775,1339,3.57832,1511,3.95513,3.50373333333,7.69651,7.69651,0.517878244644116
"ACO2",4207,12.2753,4508,14.1183,3468,10.6384,12.344,73.39614,73.39614,0.179364144430074
"ACOT1",311,8.16523,352,9.91953,320,8.83275,8.97250333333,1.36551,1.36551,4.21579419800804
"ACOT11",254,0.457761,264,0.510681,354,0.670729,0.546390333333,1.61378,1.61378,0.591629874485611
"ACOT12",11,0.0299403,9,0.0262934,9,0.025754,0.0273292333333,0,0,1.0273292333333
"ACOT13",1254,5.76037,1129,5.56656,1309,6.32165,5.88286,37.45841,37.45841,0.178968917331736
"ACOT2",367,7.97544,406,9.47011,427,9.75561,9.06705333333,7.4172,7.4172,1.19600975779713
"ACOT4",60,2.18784,50,1.95693,47,1.80177,1.98218,0.65172,0.65172,1.80549972150243
"ACOT6",18,0.351586,15,0.314478,34,0.698194,0.454752666667,0.37241,0.37241,1.05999859128613
"ACOT7",6308,8.46892,5418,7.80757,3619,5.10815,7.12821333333,54.80659,54.80659,0.145649704332947
"ACOT8",858,9.55638,927,11.0822,784,9.18037,9.93965,44.47216,44.47216,0.240579070798484
"ACOT9",1043,2.78521,1099,3.15001,1353,3.79848,3.24456666667,12.19648,12.19648,0.321643852502334
"ACOX1",1383,6.41366,1602,7.97419,1794,8.7467,7.71151666667,43.5101,43.5101,0.195719997633571
"ACOX2",360,1.95632,355,2.07064,277,1.58254,1.86983333333,11.35856,11.35856,0.232214216974308
"ACOX3",307,0.720462,365,0.919403,387,0.95482,0.864895,11.85511,11.85511,0.145070326119341
"ACOXL",127,0.0575309,110,0.0534848,122,0.0581026,0.0563727666667,0,0,1.0563727666667
"ACP2",881,16.0239,1004,19.6005,895,17.1141,17.5795,24.85848,24.85848,0.718507042950707
"ACP5",21,0.843569,32,1.37972,35,1.47811,1.23379966667,37.21013,37.21013,0.0584609282059496
"ACP6",610,2.60726,652,2.99118,794,3.5679,3.05544666667,6.70341,6.70341,0.526448243916655
"ACPP",64,0.219532,44,0.161998,208,0.750099,0.377209666667,1.36551,1.36551,0.582204119478252
"ACR",11,0.268994,16,0.419962,20,0.514182,0.401046,1.05517,1.05517,0.681717814098104
"ACRBP",56,1.04532,49,0.981743,62,1.21672,1.081261,2.88619,2.88619,0.53555307383324
"ACSBG1",4789,10.6958,4310,10.332,3127,7.34232,9.45670666667,144.6509,144.6509,0.071792942348245
"ACSBG2",50,0.150998,40,0.129659,55,0.174624,0.151760333333,1.45861,1.45861,0.468459956370876
"ACSF2",272,0.975972,284,1.09377,288,1.08642,1.052054,25.57227,25.57227,0.0772253932388915
"ACSF3",565,1.30309,532,1.31697,506,1.22691,1.28232333333,30.53776,30.53776,0.0723679593392175
"ACSL1",3565,8.74427,2446,6.43963,4883,12.5918,9.25856666667,69.45478,69.45478,0.145604977641971
"ACSL3",2690,5.61472,2686,6.01758,2925,6.41859,6.01696333333,27.62053,27.62053,0.245172375680325
"ACSL4",3112,4.98043,3490,5.99505,3392,5.70717,5.56088333333,11.26545,11.26545,0.534907674266333
"ACSL5",712,2.28806,528,1.82122,820,2.77038,2.29322,6.39307,6.39307,0.445446884717715
"ACSL6",2020,5.66704,3290,9.90698,1953,5.7603,7.11144,6.70341,6.70341,1.05296745207642
"ACSM1",14,0.0323286,10,0.0247856,19,0.0461265,0.0344135666667,0,0,1.0344135666667
"ACSM2A",2,0.00964948,7,0.0362504,1,0.00507238,0.0169907533333,0.89999,0.89999,0.535261108391781
"ACSM2B",0,0,4,0.0186571,0,0,0.00621903333333,0.31034,0.31034,0.767906828253224
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,2.94826,2.94826,0.598897573445011
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0,0,1.173019666667
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,13.62406,13.62406,0.268666840808914
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,11.762,11.762,0.469716345400407
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,32.46188,32.46188,0.341045990243226
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,10.33442,10.33442,0.171624544234906
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,95.18222,95.18222,0.0429550977994686
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,176.80245,176.80245,0.02526028184651
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,3982.32224,3982.32224,0.0458731821473223
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0.06207,0.06207,0.962621013680831
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,18.06197,18.06197,0.202901903633255
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,1354.27508,1354.27508,0.405616056434093
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,42.08252,42.08252,0.0299665308962196
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.62069,0.62069,1.42520901591298
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,96.95117,96.95117,0.070522758091302
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,9.34133,9.34133,0.401018050869666
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,34.13774,34.13774,0.0878153612989908
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,55.02383,55.02383,0.0205792725464682
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,726.69933,726.69933,0.0145220645821812
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,66.44445,66.44445,0.285215956736247
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,66.07204,66.07204,0.457400729126474
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,44.81354,44.81354,0.936213035126733
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,57.28933,57.28933,0.567656779264747
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,51.64109,51.64109,0.249333742899321
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,18.93093,18.93093,0.14917651442607
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,4.2517,4.2517,0.571219478136603
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,17.22404,17.22404,0.318510238856478
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,20.32747,20.32747,0.387063725795887
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,0.74482,0.74482,2.78616323364588
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,14.33785,14.33785,0.128125150091636
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,8.5034,8.5034,0.542448667494791
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.49655,0.49655,0.717603220741038
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,2.94826,2.94826,0.62270806211597
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,0.24827,0.24827,2.68222686865021
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,17.75162,17.75162,0.242954830925008
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,20.60678,20.60678,0.394582317834032
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,10.92408,10.92408,0.112092454931533
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,30.01017,30.01017,0.233702792771855
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,605.10691,605.10691,0.00262615330794859
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,4.03446,4.03446,0.241767869179018
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0.40345,0.40345,0.717708335411543
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,8.5965,8.5965,0.341324788551034
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,30.755,30.755,0.161440403086128
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,4.84135,4.84135,2.41069102176723
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,0.55862,0.55862,0.664989114301947
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,204.26781,204.26781,0.0990181233643015
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,13.22061,13.22061,0.455950201854913
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0,0,1.0125490566667
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,0,0,1.0101789766667
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.15517,0.15517,1.78199226087935
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,11.63787,11.63787,0.387527856092047
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,6.54824,6.54824,1.14746528108937
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,14.02751,14.02751,0.262274987672608
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,0.52758,0.52758,0.66402642742115
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,1.70689,1.70689,0.434171195234014
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,5.2448,5.2448,3.0508316252402
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0,0,1.0260345333333
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,11.35856,11.35856,0.182833329018106
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,17.25507,17.25507,0.287026015238506
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0.40345,0.40345,0.758508223781895
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,29.29639,29.29639,2.06118726796493
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,7.94478,7.94478,0.471407532289223
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,21.87919,21.87919,0.0467402954387808
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,6.54824,6.54824,0.328328193062224
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,1.73792,1.73792,0.501337755181671
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,0.68275,0.68275,1.05071717922032
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,0.43448,0.43448,1.06783712564832
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,2.1724,2.1724,0.331067183625426
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,2.35861,2.35861,0.301524452079878
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,0.52758,0.52758,0.674244927707027
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,2.57585,2.57585,0.390949191567599
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,0,0,1.00966808666667
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,0.03103,0.03103,1.01982386545493
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,39.75495,39.75495,0.116540444780327
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,0.46551,0.46551,1.06916727510082
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,0.24827,0.24827,0.871708871745135
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,2.35861,2.35861,0.69807549353155
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,1.45861,1.45861,1.8363262168461
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,3.69308,3.69308,0.687637258830022
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,3.87929,3.87929,0.25912506396074
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,6.5172,6.5172,0.507808315153249
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,5.95859,5.95859,0.170224188137683
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,4.2517,4.2517,2.85313327113125
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,3.28964,3.28964,0.991240135146539
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,155.45084,155.45084,0.0268594914543124
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,12.04131,12.04131,0.249898974872923
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,49.18938,49.18938,0.519728808498929
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,7.44823,7.44823,0.331583854448802
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,53.87556,53.87556,0.0220572631362122
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,18.15507,18.15507,0.366635047535718
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,2.51378,2.51378,1.15630555508028
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,10.39649,10.39649,0.166770295064533
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,10.45856,10.45856,0.12248281343092
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,21.75505,21.75505,0.304127801667322
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,6.70341,6.70341,0.331636249401239
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,3.81722,3.81722,0.298309052385608
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.52758,0.52758,0.712967962398041
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,158.52324,158.52324,0.00701177040619912
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,65.66859,65.66859,0.133683543229728
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,21.13436,21.13436,0.37080267963474
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,44.5032,44.5032,0.0412811113650688
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,10.83097,10.83097,0.893832035750239
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,7.35513,7.35513,0.686513156189072
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,6.64134,6.64134,0.13904679458489
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,4.74825,4.74825,0.404192580350541
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,2.82412,2.82412,30.4664602575233
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,13.71716,13.71716,0.0905345415374298
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,190.92305,190.92305,0.101863394382801
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,11.04821,11.04821,0.624033500965704
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,985.92889,985.92889,0.00989473179437477
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,0.24827,0.24827,1.03887219912359
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,0.55862,0.55862,4.68993297489446
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,8.09995,8.09995,4.69617232328749
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,1.36551,1.36551,3.45801539625704
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,0.89999,0.89999,0.649362891383639
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,45.12388,45.12388,0.624763137879988
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0.18621,0.18621,1.06448998631524
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0.71379,0.71379,0.598771492812247
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,15.67232,15.67232,0.349302316654191
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,49.49972,49.49972,0.450593917485087
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.49655,0.49655,0.704145623823661
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,58.62381,58.62381,0.334103104112267
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,103.56148,103.56148,0.10835605999456
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,207.37124,207.37124,0.00614499870519559
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,24.61021,24.61021,0.7181139865702
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,0.18621,0.18621,1.05871894521206
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,11.6689,11.6689,0.730755893039648
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,4.03446,4.03446,0.671462281952781
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,27.18605,27.18605,1.80685953985393
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,48.59972,48.59972,0.0313407683215349
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,8.65857,8.65857,0.178071771149042
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,1.48965,1.48965,0.485576955261583
"ADORA3",664,26.7775,630,27.2699,1046,44.3478,32.7984,33.54809,33.54809,0.978300102842154
"ADPGK",1710,8.66452,1559,8.47881,2366,12.6038,9.91571,26.87571,26.87571,0.391585003574797
"ADPRH",458,7.49318,480,8.42912,678,11.6619,9.19473333333,3.10343,3.10343,2.48444187748542
"ADPRHL1",512,1.65902,625,2.17371,466,1.58747,1.80673333333,2.97929,2.97929,0.705335206363447
"ADPRHL2",433,15.0059,404,15.0278,355,12.9342,14.3226333333,36.31014,36.31014,0.410682815269522
"ADPRM",174,2.1767,212,2.8466,211,2.77505,2.59945,6.45514,6.45514,0.482814541376822
"ADRA1A",36,0.0527929,43,0.0676834,22,0.0339183,0.0514648666667,1.89309,1.89309,0.363440081942387
"ADRA1B",102,0.165096,120,0.208477,81,0.137835,0.170469333333,0.89999,0.89999,0.616039733542282
"ADRA1D",43,0.262128,34,0.222466,57,0.365307,0.283300333333,0.12414,0.12414,1.14158408501877
"ADRA2A",244,10.9891,189,9.13636,315,14.9149,11.68012,1.05517,1.05517,6.16986429346477
"ADRA2B",19,0.898074,39,1.97863,12,0.596318,1.157674,3.0724,3.0724,0.529828602298399
"ADRA2C",97,7.77687,72,6.19593,63,5.31021,6.42767,2.73102,2.73102,1.99078804187595
"ADRB1",7,0.4024,4,0.246809,9,0.543927,0.397712,1.39654,1.39654,0.583220810001085
"ADRB2",87,4.41441,76,4.13912,69,3.68079,4.07810666667,2.91722,2.91722,1.29635472775846
"ADRB3",0,0,1,0.0519426,0,0,0.0173142,0.0931,0.0931,0.930668923245815
"ADRM1",1226,31.6368,1193,33.0433,936,25.3931,30.0244,82.02367,82.02367,0.373681385079701
"ADSL",769,3.05576,924,3.94099,902,3.76824,3.58833,19.1792,19.1792,0.22737918252458
"ADTRP",5,0.00919537,2,0.00394793,11,0.0212682,0.0114705,0.83793,0.83793,0.550331351030779
"AEBP1",571,9.76249,591,10.8456,1723,30.9705,17.1928633333,65.82376,65.82376,0.272251416761044
"AEBP2",3430,1.89173,3710,2.19623,4471,2.59243,2.22679666667,10.61373,10.61373,0.277843265399661
"AEN",291,4.64481,252,4.31734,263,4.41335,4.4585,5.49307,5.49307,0.840665509535551
"AFAP1",754,0.726896,863,0.893002,787,0.797653,0.805850333333,4.2517,4.2517,0.343860146873013
"AFAP1L1",729,1.77427,795,2.07683,782,2.00096,1.95068666667,2.97929,2.97929,0.741510839036612
"AFAP1L2",4330,6.88098,5149,8.78266,4105,6.85826,7.5073,23.02746,23.02746,0.354065723135113
"AFF1",4294,3.64061,4334,3.94404,6012,5.35881,4.31448666667,9.74477,9.74477,0.494611486953187
"AFF2",2261,0.789915,1290,0.483738,813,0.298613,0.524088666667,0.93103,0.93103,0.789262034596563
"AFF3",764,0.206288,779,0.225765,999,0.283585,0.238546,26.19295,26.19295,0.0455465846846333
"AFF4",2859,5.6603,3213,6.82773,4184,8.70873,7.06558666667,9.62064,9.62064,0.759425671774017
"AFG3L2",2078,7.50501,2177,8.43926,2009,7.62823,7.8575,13.62406,13.62406,0.60567995481419
"AFM",0,0,0,0,1,0.00825205,0.00275068333333,0,0,1.00275068333333
"AFMID",399,3.41942,382,3.51385,430,3.87424,3.60250333333,129.35099,129.35099,0.0353085414489756
"AFP",1,0.00697764,1,0.00748943,2,0.0146716,0.00971289,0.49655,0.49655,0.674693722227791
"AFTPH",1428,3.63125,1550,4.23058,1534,4.10101,3.98761333333,11.45166,11.45166,0.40055810496994
"AGA",210,3.1453,252,4.0512,391,6.15684,4.45111333333,20.04816,20.04816,0.258982891299287
"AGAP1",3151,0.863144,3193,0.938802,3141,0.904567,0.902171,113.52349,113.52349,0.0166094396878754
