"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg__TPM","FoldChange"
"LINC01210",0,0,0,0,0,0,4.41831533333333,0,0,0,0,0,0,2.26730233333333,1.65834525873384
"LINC01213",0,0,0,0,0,0,24.7099333333333,0,0,0,0,0,0,5.75235433333333,3.80755097617063
"LINC01215",1.059692,1.150368,1.018961,35,41,24,1.02520333333333,0.211259,0.294791,0.26707,8,9,9,1.593959,0.780738374559248
"LINC01216",0,0,0,0,0,0,0.071073,0,0,0,0,0,0,0.21551,0.88117168924978
"LINC01221",0,0,0,0,0,0,61.594851,0,0,0,0,0,0,16.6056903333333,3.5553761207243
"LINC01224",2.091011,1.553686,2.042819,46,48,46,220.207820666667,0.273463,0.630954,0.284617,6,7,10,164.738707666667,1.33467808323665
"LINC01227",0,0,0.158538,0,0,1,8.261591,0,0,0,0,0,0,10.4481096666667,0.809006138975666
"LINC01229",0.17678,0.047481,0,2,1,0,64.538547,0.467531,0.609089,1.0464,7,6,8,100.116036,0.648151861886674
"LINC01231",0.035251,0.088553,0,1,3,0,649.944170333333,0.060725,0,0.085438,2,0,3,203.276950666667,3.18657669506495
"LINC01233",0,0,0,0,0,0,0.426748666666667,0,0,0,0,0,0,0.218700666666667,1.17071296150928
"LINC01234",1.663777,3.232271,2.346632,30,56,17,4.89088,3.080101,2.426523,3.871001,73,49,62,6.25846633333333,0.811587424873363
"LINC01235",0.074401,0.202254,0.256877,1,5,6,1.23130233333333,0,0,0.212054,0,0,3,1.60301666666667,0.857198634917179
"LINC01237",0.416522,2.079801,1.100819,3,15,5,12.7954373333333,1.934891,0.891526,1.51802,16,3,7,8.657921,1.42840652075466
"LINC01238",7.462447,8.161229,9.69113,50,59,44,5.35366266666667,5.628688,5.006048,4.403158,47,29,36,4.12251933333333,1.24033942152683
"LINC01239",0.072178,0.413706,0.49343,2,8,6,20.1563656666667,0.343558,0.989922,0.216968,10,21,5,18.8510633333333,1.06575478156586
"LINC01241",0,0,0,0,0,0,0.393800333333333,0,0.24311,0,0,1,0,0.079098,1.2916346182954
"LINC01243",0,0,0,0,0,0,1.911031,0,0,0,0,0,0,0.524588666666667,1.90938779990056
"LINC01247",0.229012,0.20127,0.028182,1,1,1,1.82937833333333,0,0.06152,0.019706,0,3,1,1.68089133333333,1.05538717595665
"LINC01249",0.073642,0.12111,0.414062,2,4,3,5.241598,0,0.035318,0.03192,0,1,1,2.90566566666667,1.59808814494021
"LINC01250",0.257133,0.471532,0.725298,2,8,9,13.1117763333333,0.087614,0.108645,0.032827,3,3,1,8.124916,1.54651027289822
"LINC01251",0.94133,0.822889,0.662881,2,3,1,0.514366666666667,0.403796,0.820349,0.457449,1,2,1,1.73029333333333,0.554653468247612
"LINC01252",0.706373,1.507235,0.397729,29,39,12,0.041384,0.568726,0.359891,0.354356,19,16,18,0.227484666666667,0.848388601731345
"LINC01254",0.133645,0,0.112075,5,0,3,33.9937423333333,0.092068,0.086091,0.181059,4,3,7,17.5459646666667,1.88686557762233
"LINC01255",0.067853,0.061799,0.272907,1,1,2,0.175452666666667,0.083435,0.413745,0,1,6,0,0.439123333333333,0.816783829044071
"LINC01256",0,0,0,0,0,0,1082.07293733333,0,0,0,0,0,0,306.001425,3.52790850183622
"LINC01257",0.206079,0.543515,0.328275,5,18,6,14.850912,0.072743,0.076873,0.040945,2,2,1,10.809382,1.34223044017037
"LINC01258",0.068671,0,0,1,0,0,24.12865,0.145988,0.289738,0,3,4,0,8.19313566666667,2.73341446391505
"LINC01259",0,0,0.199886,0,0,1,2.314074,0,0,0,0,0,0,2.202792,1.03474530971727
"LINC01260",1.526193,1.004554,0.658397,16,11,5,10.7094983333333,0.0819,0,0.005492,1,0,0,13.7334313333333,0.794757043923735
"LINC01262",0,0,0,0,0,0,40.9267053333333,0,0,0,0,0,0,34.626348,1.17684544408911
"LINC01264",0,0,0,0,0,0,3.22553766666667,0,0,0,0,0,0,1.608119,1.62014757250979
"LINC01265",0.41431,0.489988,0.276149,11,5,3,14.0575043333333,0.52849,0.684409,0.600071,5,6,5,26.5200653333333,0.547146387588518
"LINC01266",0.127439,0.153983,0.195659,5,4,3,41.047087,0.233062,0.258439,0.049766,6,7,1,31.0413016666667,1.31227774194151
"LINC01267",0,0.031399,0.048348,0,1,1,34.4477486666667,0.029431,0.036377,0.066587,1,1,2,35.814302,0.96287982498396
"LINC01269",0,0,0,0,0,0,49.7772416666667,0,0,0,0,0,0,63.9631726666667,0.781631185521224
"LINC01270",0.227982,0.047836,0.284651,3,2,2,119.382599333333,0.331526,0.08336,0.081483,6,3,3,36.13777,3.2415139447881
"LINC01271",0,0,0,0,0,0,5.52587366666667,0,0,0,0,0,0,5.189631,1.05432353991161
"LINC01273",0.53788,0.230444,0.547036,4,2,3,14.8700396666667,0.550448,0.339238,0.660411,5,2,6,10.0644923333333,1.43432153853602
"LINC01275",0.102805,0.188979,0,1,2,0,1.48525833333333,0.6167,0.217737,1.425299,7,2,9,1.00845833333333,1.23739601269631
"LINC01276",0,0,0,0,0,0,19.1602013333333,0.251373,0,0,3,0,0,22.8384623333333,0.845700576296958
"LINC01278",12.332104,13.529446,14.962203,359,406,315,12.0919206666667,11.277583,8.483787,9.576439,321,287,285,7.349042,1.56807459666231
"LINC01281",0,0,0,0,0,0,15.652233,0,0,0,0,0,0,14.4447923333333,1.07817785054065
"LINC01282",0,0,0,0,0,0,1.06919466666667,0,0,0,0,0,0,1.02539866666667,1.02162339727027
"LINC01284",0.081516,0.43014,0.454598,4,10,5,1.50520133333333,0.152527,0.378232,0.187583,2,4,3,2.426747,0.731072744306286
"LINC01285",1.820017,1.415123,1.926355,31,28,22,8.05913733333333,0.850455,1.020794,0.840052,18,17,18,4.138115,1.76312467380223
"LINC01287",1.872963,3.890217,3.280068,45,79,60,0,1.659309,1.617783,2.865816,47,40,52,1.064552,0.484366584130601
"LINC01289",0.033736,0.064983,0,1,3,0,0.116296333333333,0.030737,0.07277,0.066482,1,2,2,0.116612666666667,0.999716702718161
"LINC01290",0,0,0,0,0,0,0,0.242277,0.300936,0,1,1,0,0,1
"LINC01291",0,0,0,0,0,0,0.0627126666666667,0.315465,0,0.357382,1,0,1,0.0455896666666667,1.0163764051481
"LINC01298",0,0,0,0,0,0,0.0596543333333333,0,0,0,0,0,0,0.020713,1.03815110940424
"LINC01299",0.053329,0,0.074606,2,0,2,1.30247366666667,0.049783,0.03378,0.038633,2,1,1,0.335667333333333,1.72383767215489
"LINC01300",0,0,0,0,0,0,22.499841,0,0,0,0,0,0,5.6365,3.54099917124991
"LINC01303",0.029139,0.414372,0.020532,2,4,1,11.1148953333333,0.012511,0.015506,0.01413,1,1,1,15.629551,0.728516081602764
"LINC01304",0.418036,0.170257,0.064905,5,3,1,5.604424,0.33368,0.295916,0,6,3,0,3.94724166666667,1.33497096867109
"LINC01305",0,0,0,0,0,0,8.827245,0,0,0,0,0,0,11.0510496666667,0.815467969332353
"LINC01307",0,0.175318,0,0,1,0,7.57689766666667,0.117446,0.145942,0,1,1,0,6.47125366666667,1.14798640888515
"LINC01310",0.197142,0.088199,0.082092,10,5,3,74.3723283333333,0.068464,0.039147,0.091968,4,2,5,54.0187686666667,1.36993848026624
"LINC01315",8.41888,5.282396,4.619083,50,33,18,10.1670796666667,1.960032,1.337495,1.374622,14,12,11,14.477605,0.721499202665184
"LINC01317",0.244355,0.558261,0.127871,5,8,2,0,0.668062,0.400241,0.17597,7,5,3,0.425865,0.701328667159934
"LINC01318",0.199577,0.371718,0,1,2,0,0.665617333333333,0,0,0,0,0,0,0.849267,0.900690561900111
"LINC01324",6.589594,5.870039,7.275412,29,28,23,10.2976616666667,0,0,0,0,0,0,10.2046353333333,1.00830248647688
"LINC01327",0,0,0,0,0,0,52.0773033333333,0.216406,0,0,1,0,0,26.0747736666667,1.96039693578971
"LINC01331",0.094883,0.086186,0.131468,2,2,2,18.0195546666667,0.041381,0.289126,0.046424,1,2,1,18.498053,0.975459173624498
"LINC01333",0.282399,0,0,2,0,0,58.633031,0.052167,0,0,1,0,0,53.6305856666667,1.09156858328146
"LINC01337",0,0,0,0,0,0,11.0020526666667,0.951351,0.393896,1.07776,3,1,3,10.4137376666667,1.05154446485292
"LINC01339",0,0,0,0,0,0,14.523319,0,0.203883,0,0,1,0,12.2156513333333,1.17461626434152
"LINC01340",0.053691,0,0.206747,1,0,1,23.0538066666667,0.258508,0.222887,0.578366,3,4,4,16.3663706666667,1.38507965356492
"LINC01342",0,0,0.077709,0,0,1,0.590567666666667,0,0,0,0,0,0,0.264073,1.25828782567673
"LINC01343",0,0,0,0,0,0,6.903938,0,0,0,0,0,0,4.606513,1.4097778779787
"LINC01345",0,0,0,0,0,0,0.249971666666667,0,0,0,0,0,0,0.39219,0.89784560057655
"LINC01347",0.056015,0.155536,0.240045,3,9,9,0.154595333333333,0.044829,0.126346,0.180755,3,6,10,0.0760456666666667,1.07299845080924
"LINC01350",0,0,0,0,0,0,13.2376033333333,0,0,0,0,0,0,13.5798056666667,0.976529019579753
"LINC01352",0,0,0,0,0,0,0.991507,0,0,0,0,0,0,1.28534433333333,0.87142535632486
"LINC01354",0,0.062094,0,0,1,0,4.16498333333333,0,0,0,0,0,0,2.34795833333333,1.5427262884096
"LINC01356",1.473477,0.803911,1.688255,20,11,18,0.426655666666667,1.739203,1.715921,0.809267,24,21,14,0.229405666666667,1.16044337955169
"LINC01359",0.704757,0.763483,0.536743,17,16,8,8.14758366666667,0.767963,0.50899,0.661154,16,12,13,10.4842506666667,0.796532915570867
"LINC01360",0,0.041827,0.030454,0,2,1,441.811850333333,0.038115,0,0,2,0,0,196.028062,2.24745574736117
"LINC01361",0.115046,0.213016,0.161733,4,6,5,21.4288746666667,0.338952,0.249437,0.168895,8,4,4,8.259923,2.42214483496965
"LINC01362",0,0,0,0,0,0,6.16521366666667,0.084068,0.052144,0.047116,2,1,1,3.664697,1.53605125191768
"LINC01363",0.636146,0.689905,0.880718,6,7,6,327.016206333333,0.555616,1.028477,0.565918,6,9,5,164.134246666667,1.98636087277192
"LINC01364",0.208855,0.192782,0,2,2,0,17.263121,0,0,0,0,0,0,12.1583346666667,1.38795079032798
"LINC01365",0,0,0,0,0,0,60.9317023333333,0,0,0,0,0,0,83.9499523333333,0.729037517176241
"LINC01366",0.03359,0.060965,0.042848,1,2,1,1.258177,0.216046,0.099347,0.180665,3,2,4,3.09971566666667,0.550813076711743
"LINC01374",0.082429,0,0,1,0,0,22.3782956666667,0,0,0,0,0,0,16.2159103333333,1.35794710904144
"LINC01375",0,0,0,0,0,0,14.5613986666667,0,0,0,0,0,0,18.171507,0.811694076353344
"LINC01376",0.041956,0.761946,0.175803,1,4,3,10.0346953333333,0.073998,0,0.08333,2,0,2,378.786686666667,0.0290549819694399
"LINC01377",0,0,0,0,0,0,104.118307666667,0,0,0,0,0,0,54.577666,1.89137679273301
"LINC01381",0.326851,0.299694,0,1,1,0,1.25260733333333,0,0.713881,0.336175,0,2,1,1.977778,0.756472555487123
"LINC01386",0,0,0,0,0,0,0.174942,0,0,0,0,0,0,0.834371666666667,0.640514690316303
"LINC01387",0,0,0,0,0,0,8.03473766666667,0.842563,0.208189,0.380959,5,1,2,7.69694766666667,1.0388400635426
"LINC01391",0,0,0,0,0,0,29.0997416666667,0,0,0,0,0,0,29.5769856666667,0.984392052074634
"LINC01392",0,0,0,0,0,0,18.6439063333333,0,0,0,0,0,0,15.9531306666667,1.15871851161728
"LINC01393",0,0.123162,0,0,1,0,4.18212166666667,0,0,0.129994,0,0,1,3.833009,1.07223505411777
"LINC01395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01396",0.070172,0,0.358004,1,0,1,6.973654,0,0,0,0,0,0,4.14252133333333,1.55053396634751
"LINC01397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01398",0.079036,0.082264,0.111275,1,1,1,5.707942,0,0,0,0,0,0,5.601672,1.01609743713411
"LINC01399",0,0,0,0,0,0,33.39335,0,0,0,0,0,0,20.4741726666667,1.60161467144144
"LINC01402",0,5.548623,5.681841,0,3,2,13.4618676666667,5.191659,6.448635,0,3,3,0,8.02055666666667,1.60321232946821
"LINC01405",0.205951,0.489383,0.146848,2,5,1,0.979952666666667,0.491988,0.533635,0.704483,6,3,7,0.210582,1.63553783772323
"LINC01409",6.829284,15.762631,7.459507,100,106,89,2.10526566666667,13.25712,20.572788,13.904314,209,197,180,1.547033,1.21916978172904
"LINC01410",9.963562,11.587396,19.959075,43,66,49,11.2285393333333,21.181773,14.0288,15.837064,151,67,106,7.151082,1.50023510171206
"LINC01411",0.041017,0.110288,0,1,2,0,18.685186,0.127019,0.254454,0.116309,1,3,1,8.23260366666667,2.13213809567839
"LINC01413",0,0,0,0,0,0,132.577736666667,0,0,0,0,0,0,162.299615,0.817991742764774
"LINC01414",2.156971,1.638086,1.40013,12,12,7,48.8335726666667,0.205829,0.63121,1.02647,1,5,4,12.3173433333333,3.74200555015603
"LINC01416",0,0.031312,0,0,1,0,24.205115,0.226004,0.535196,0.122957,10,13,5,14.593964,1.61633789843301
"LINC01419",0,0.113639,0,0,2,0,3.13675333333333,0,0,0,0,0,0,4.825393,0.710124335531239
"LINC01425",0,0,0,0,0,0,0.189500666666667,0,0,0,0,0,0,1.421803,0.491163264174116
"LINC01426",0.063316,0.182501,0.146891,2,3,4,37.337141,0.275549,0.234082,0.208297,7,7,7,8.21272866666667,4.16132314182993
"LINC01427",0.285841,0.395358,0.241489,18,26,11,167.613105,0.479475,0.375321,0.266839,34,21,17,60.521572,2.74071515922903
"LINC01428",0,0,0,0,0,0,0.913776666666667,0,0,0,0,0,0,0.527779333333333,1.25265254275377
"LINC01429",0.033991,0.031209,0,1,1,0,0.318264,0.12208,0.201322,0.034778,4,6,1,0.309531333333333,1.00666854350437
"LINC01431",0.618251,0.883295,0.487413,2,3,1,0,0.530029,0.368794,0.928722,2,1,3,0,1
"LINC01432",0,0,0,0,0,0,2.467515,0,0,0,0,0,0,1.00911566666667,1.72589117566983
"LINC01433",0.118469,0,0,1,0,0,9.646566,0.318796,0.519507,0.120235,3,4,1,7.112956,1.31229184529042
"LINC01435",0.200184,1.342188,1.682676,1,8,6,16.1178136666667,0.175583,0.20486,0.18779,1,1,1,13.172194,1.20784500033422
"LINC01441",0,0.095195,0,0,3,0,11.900408,0.031904,0.037666,0.055219,1,1,2,10.491579,1.12259664228911
"LINC01442",0,0.143641,0,0,1,0,88.7049326666667,0.045426,0.056434,0,1,1,0,26.882668,3.2172291642488
"LINC01443",0.08171,0.084596,0,2,2,0,1.827445,0.115407,0.141892,0.052134,3,3,1,0.559465,1.81308653929392
"LINC01444",0,0,0,0,0,0,0.175415333333333,0,0,0,0,0,0,0.003802,1.17096333074982
"LINC01445",0.423738,0.485935,0.54599,35,44,32,2.57808233333333,0.682246,0.743747,0.338898,65,57,29,3.28541966666667,0.834943275489394
"LINC01446",0.385106,0.50923,0.39243,8,11,5,1.847362,0.846836,0.736609,0.440029,17,15,9,5.93771033333333,0.410418115371493
"LINC01447",0.098663,0.078389,0.087416,3,3,2,41.6438506666667,0.164614,0.204369,0.081529,7,7,3,47.48603,0.87950798748973
"LINC01448",0,0.142132,0,0,2,0,47.627873,0,0,0.153049,0,0,2,54.2531753333333,0.880091917009946
"LINC01449",0.083708,0,0.117701,1,0,1,0.145573666666667,0.143706,0.262824,0.242911,2,3,3,0.115988,1.0265107390641
"LINC01450",0,0,0,0,0,0,0.152746333333333,0,0,0,0,0,0,1832.80528466667,0.000628608905739341
"LINC01451",0.128957,0,0,1,0,0,37.0097656666667,0.276951,0.785294,0.088515,9,10,4,27.294788,1.3433486643076
"LINC01455",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609933333333333,0.993937643002779
"LINC01456",0.771386,0.708195,0.434962,5,5,2,6.77537466666667,0.531599,0.823027,1.348071,4,5,9,13.531555,0.535068316272186
"LINC01460",0.054491,0.116431,0.076605,2,5,2,20.6712953333333,0.072703,0.088691,0.079618,3,3,3,27.0915623333333,0.771452120611258
"LINC01465",0.046699,0.245004,0.134316,1,6,2,68.9524243333333,0.378272,0.194773,0.356313,10,4,8,141.520065333333,0.490825093082332
"LINC01467",0.132084,0,0.18623,1,0,1,25.3649523333333,0.113984,0,0.128543,1,0,1,19.398158,1.29251633080464
"LINC01470",1.480115,0.28511,3.812109,19,8,27,1.61132966666667,0,0.059976,0,0,1,0,3.44684366666667,0.587232172392538
"LINC01471",0,0,0,0,0,0,89.399674,4.326382,0,0,1,0,0,88.4899063333333,1.01016614838413
"LINC01474",0.307548,0,0,2,0,0,0.254896666666667,0,0,0,0,0,0,0.757026666666667,0.714216061983503
"LINC01475",0,0,0,0,0,0,338.834777,0,0,0,0,0,0,277.832155,1.21877900703382
"LINC01477",0,0,0,0,0,0,33.3124253333333,0,0,0,0,0,0,19.85863,1.64499899242344
"LINC01478",0,0,0,0,0,0,46.72254,0,0.110028,0,0,1,0,128.479146,0.368573175482637
"LINC01479",0.36205,0,0,1,0,0,33.0533346666667,0,0,0,0,0,0,24.3199383333333,1.34492170629957
"LINC01480",0,0.584551,0,0,4,0,198.271122666667,0.121382,0.393146,0,1,1,0,102.876234666667,1.91835142375075
"LINC01482",0.091271,0.576634,0,3,5,0,98.1748783333333,0.052158,0.423034,0.542809,2,7,2,31.607115,3.04151036770145
"LINC01483",0.100782,0.033096,0.070648,4,1,2,9.63474833333333,0.11454,0.027627,0.024766,5,1,1,11.567688,0.846197672422591
"LINC01484",0.096123,0.213041,0.104242,4,6,2,25.443484,0.096674,0.172211,0.088446,3,4,2,14.6555403333333,1.68908152877338
"LINC01485",0.038841,0.789229,0.077291,2,5,3,3.26324166666667,0.539841,0.142059,0.01763,4,7,1,10.9307996666667,0.357330756175354
"LINC01486",0.314047,0.281737,0,2,2,0,11.5955856666667,0.792454,0.607586,0.861388,6,4,6,14.9850903333333,0.787958366453606
"LINC01487",0,0,0,0,0,0,125.706391333333,0,0,0,0,0,0,54.6620103333333,2.27635312800506
"LINC01490",0,0,0,0,0,0,42.741169,0.279121,0,0,1,0,0,277.331034666667,0.157155198493711
"LINC01492",0.046273,0.127789,0.159277,2,6,5,0,0.039294,0.096736,0.13868,2,4,6,0,1
"LINC01493",0,0,0,0,0,0,47.0416713333333,0,0,0,0,0,0,18.6627003333333,2.44328960513579
"LINC01494",0.18452,0.169034,0.130087,2,2,1,16.0705796666667,0.079248,0,0.179037,1,0,2,9.49921233333333,1.62589145973077
"LINC01495",0.123272,0.453638,0,1,4,0,2.81860566666667,0.212964,0.39695,0.119806,2,3,1,0.684449,2.26697612493264
"LINC01497",0.133165,0,0,2,0,0,22.1941223333333,0.057473,0.071398,0,1,1,0,25.774046,0.866291270782658
"LINC01498",0,0,0,0,0,0,0.392143333333333,0,0.027683,0.025218,0,1,1,0.367489,1.01802890797172
"LINC01499",0,0.0769,0.456611,0,2,1,8.03924433333333,0,0,0.26998,0,0,2,3.96928433333333,1.81902336976357
"LINC01500",0.143788,0.401205,0,3,5,0,16.4968573333333,0,0.174905,0.093472,0,2,2,11.9799853333333,1.34798745021694
"LINC01502",0,0,0,0,0,0,0.270061666666667,0.027841,0.033547,0.10696,1,1,1,1.31689066666667,0.548175054153037
"LINC01503",4.94042,4.350338,3.249838,35,31,16,0.200873333333333,1.769591,1.900837,2.595499,12,17,14,0.594585,0.753094587829017
"LINC01504",0.679424,0.551913,0.835389,6,9,7,0.119639333333333,1.066424,0.574277,0.749813,11,9,12,8.21029566666667,0.12156388609602
"LINC01505",0.733058,0.908886,1.401037,16,23,22,1.453079,1.074182,1.704218,1.114444,22,29,18,1.47450033333333,0.991343168135897
"LINC01506",0.288162,0.26422,0,1,1,0,0.0825493333333333,0,0,0,0,0,0,0.0220303333333333,1.0592144851539
"LINC01508",0.247311,0.151885,0.463104,3,2,4,0.204308,0.263203,0.441535,0.296102,4,5,4,0,1.204308
"LINC01511",0.123537,0.036571,0.273204,3,1,5,18.3792366666667,0.10454,0.045569,0.038807,3,1,1,18.2948156666667,1.00437532036887
"LINC01514",0.190815,0,0,3,0,0,0,0.166558,0.067904,0,3,1,0,0,1
"LINC01516",0.025622,0,0,1,0,0,1.55030166666667,0.066748,0.036645,0.065358,3,1,3,0.223795333333333,2.0839282494404
"LINC01518",0.199722,0,0,1,0,0,0.0751273333333333,0.409279,0.209486,0.192912,4,1,1,0.0807593333333333,0.994788849074632
"LINC01519",0,0,0.057044,0,0,1,9.319249,0.103619,0.042921,0,3,1,0,9.53465666666667,0.97955247394552
"LINC01520",0,0,0,0,0,0,6.279789,0,0,0,0,0,0,10.4006946666667,0.638539072648322
"LINC01524",0.218196,0.548148,0.443603,5,8,4,35.0614933333333,0.184573,0.169204,0.180873,4,6,5,35.7933673333333,0.980108534416828
"LINC01525",0,0,0,0,0,0,45.070688,0,0,0,0,0,0,107.165253333333,0.425928720917648
"LINC01526",0,0,0,0,0,0,73.486248,0,0,0.255439,0,0,1,49.7749446666667,1.46698826535403
"LINC01527",0,0.045638,0,0,1,0,2.20538566666667,0,0,0,0,0,0,3.21837733333333,0.759862244028747
"LINC01529",1.284828,1.754245,1.545034,32,48,27,0.260346,0.923196,1.161074,0.860977,27,23,22,0.0869053333333333,1.15957292815443
"LINC01531",0.186823,0.158218,0.133064,4,6,4,47.7848676666667,0.119792,0.336703,0.113382,6,6,5,38.132571,1.24665633818608
"LINC01533",0,0,0.096537,0,0,1,16.095934,0.058815,0,0.066466,1,0,1,29.1169676666667,0.567651238637869
"LINC01534",3.575703,3.237895,2.498673,66,99,52,12.939037,1.272072,0.991986,2.282364,32,27,28,8.27157133333333,1.503416896539
"LINC01535",1.588637,7.442095,1.25194,39,56,25,12.3505533333333,3.670051,5.39666,4.656804,46,21,38,11.2924326666667,1.08607902889198
"LINC01537",0.442617,0.467015,0.456861,14,16,10,16.2014496666667,0.408717,0.223031,0.331539,15,7,11,33.9422803333333,0.492281828849541
"LINC01538",0.081389,0,0,1,0,0,14.208674,0,0.173787,0,0,2,0,12.5628133333333,1.12135097831227
"LINC01539",0,0,0,0,0,0,0,0.072679,0,0,1,0,0,0.205448666666667,0.829566639917751
"LINC01541",0.137248,0.031581,0,4,1,0,32.3547793333333,0.063752,0.111052,0,2,3,0,14.2996783333333,2.18009677109769
"LINC01545",0.394412,0.361642,1.110975,1,1,2,5.94131333333333,0.676753,0.282827,0.383337,2,1,1,3.701121,1.47652301085918
"LINC01547",2.427031,1.929499,1.817672,55,54,50,0,1.01399,1.2465,1.064786,34,21,31,0,1
"LINC01550",0,0.525598,0,0,4,0,7.77326533333333,0.103081,0.305107,0.073479,3,2,2,1.76224066666667,3.17614081901143
"LINC01551",0.642694,0.59742,0.340383,9,5,3,38.628942,2.194345,0.813334,0.058553,13,14,5,18.7477946666667,2.00675278778808
"LINC01553",0,0,0.024899,0,0,1,54.2066493333333,0.062537,0.077745,0.035563,4,4,2,93.1266973333333,0.586514250445106
"LINC01554",0,0.11175,0.157901,0,0,3,178.180292666667,0.101795,0.051773,0.057318,2,1,1,138.423841333333,1.28514815653575
"LINC01555",0.322995,0,0.03791,1,0,1,479.604116,0,0,0,0,0,0,693.985491,0.691531150252459
"LINC01558",0.050841,0.047429,0.063464,1,1,1,8.26883433333333,0,0.054503,0.104019,0,1,2,10.1865276666667,0.828571171459431
"LINC01559",0,0,0,0,0,0,0,0.024464,0,0,1,0,0,0,1
"LINC01561",0.551143,0.470942,0.155363,15,14,3,31.6085676666667,0.063069,0.351943,0.071285,2,9,2,23.751091,1.31745981082881
"LINC01562",0.490329,0.549531,0.274835,15,18,6,1.85398966666667,0.51045,0.48487,0.36997,18,13,11,0.528536333333333,1.86713891219247
"LINC01563",0.345422,0.127983,0,4,1,0,5.00024133333333,0.197333,0.134292,0.151042,5,3,2,9.84016033333333,0.553519611225923
"LINC01564",0,0,0,0,0,0,0.0946403333333333,0,0,0,0,0,0,0,1.09464033333333
"LINC01565",0,0,0,0,0,0,29.552622,0.048924,0,0,2,0,0,28.8732066666667,1.02274330107626
"LINC01566",0.027911,0.025958,0,1,1,0,65.1973686666667,0,0.030257,0,0,1,0,15.1860723333333,4.08977343628577
"LINC01567",0.080274,0.122187,0.199418,3,5,5,46.514019,0.022952,0.132745,0.210607,1,5,8,141.651860333333,0.333076756860895
"LINC01568",1.141218,0.726125,0.720055,7,7,6,0.037545,1.175181,0.994973,0.613466,9,5,5,0.0470703333333333,0.99090287153585
"LINC01572",9.464405,7.25665,8.153273,302,259,192,5.48563,1.446876,2.474217,1.409744,40,38,27,17.4908563333333,0.35074795256012
"LINC01574",0,0,0,0,0,0,2.52561933333333,0,0,0.274469,0,0,1,1.71060333333333,1.30067697105564
"LINC01580",0.055619,0.050776,0,1,1,0,5.24188033333333,0,0.058878,0.107735,0,1,2,3.477796,1.39396263995352
"LINC01581",0,0,0,0,0,0,0.0225973333333333,0,0,0,0,0,0,0.311103666666667,0.779951547182514
"LINC01582",0,0,0,0,0,0,52.47588,0,0,0,0,0,0,51.6865923333333,1.01498080691332
"LINC01583",0.126958,0.146893,0,4,5,0,743.736142,0.109848,0.272095,0.094125,4,8,3,384.911333333333,1.92981153356471
"LINC01584",0,0,0,0,0,0,49.696982,0,0,0,0,0,0,47.0462316666667,1.05517082695941
"LINC01585",0,0,0.588356,0,0,1,23.301132,0.358399,0,1.62408,2,0,6,38.0847343333333,0.621755076873449
"LINC01586",0.661776,1.269627,12.663153,7,11,4,24.5987313333333,0.098071,0.065225,0.060967,2,1,1,5.45532,3.96552476613604
"LINC01587",0.994456,0.472569,0.727906,4,2,2,1.55375033333333,0,0.274325,0.250405,0,1,1,0.455211333333333,1.75489997558201
