"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"MED13",15.211043,25.022424,8.743799,533,515,410,0.118261,22.766207,23.100886,8.574934,1051,542,538,0.14168,0.97948724686427
"MED13L",18.756382,19.765747,61.067656,725,741,609,5.20194933333333,32.399014,22.615451,19.548947,1444,834,576,6.61917733333333,0.81399199178634
"MED14",14.25366,19.680183,23.664756,570,586,511,55.678585,25.220433,19.613715,15.426117,1141,677,642,55.8548573333333,0.996899608202341
"MED14OS",0.714504,1.068736,0.676445,6,10,4,14.8869666666667,0.758906,0.885236,0.742814,9,8,6,17.739576,0.847776207245386
"MED15",32.64272,33.279921,41.950541,540,604,469,0,60.100839,56.66039,75.997635,1393,1009,1087,0,1
"MED15P9",0.088893,0.224191,0,2,1,0,0.390296333333333,0.108426,0.082124,0,3,2,0,0.678723,0.828186861878543
"MED16",17.924351,26.16501,26.027519,355,439,315,0.200196666666667,18.418645,21.81628,30.326684,540,424,437,0.197443,1.00229962233415
"MED17",20.744094,26.654709,21.012725,365,418,270,0.119347666666667,18.047403,25.412494,27.824852,447,379,392,0.08073,1.03573294594086
"MED18",5.573665,12.180541,10.46655,64,97,93,2.35480933333333,11.135756,6.403013,4.902081,103,70,71,1.37049866666667,1.41523358798205
"MED19",9.24661,11.345327,9.308554,121,162,87,0.584404333333333,8.02799,10.534923,10.885556,158,150,134,0.464312,1.08201280419291
"MED20",4.58285,4.299085,5.012483,111,130,82,0.185998666666667,8.808231,8.14514,10.197433,274,168,188,0.639580666666667,0.72335487407146
"MED21",14.039859,13.060467,15.373229,211,232,184,0.730109666666667,14.657182,12.179204,11.709721,267,180,185,1.70074266666667,0.640605152064346
"MED22",11.475656,12.776118,13.05627,218,281,192,0.555729,9.894469,11.565933,10.096097,468,323,320,0.680032333333333,0.926011344622931
"MED23",9.475456,10.778439,13.219943,408,481,375,19.6848446666667,11.109144,11.136146,12.476926,668,426,473,21.6649393333333,0.91263622471936
"MED24",153.689397,133.839936,177.562502,1056,1185,927,175.850959666667,100.322608,126.827158,126.445412,1090,926,891,151.858021666667,1.15696224338374
"MED25",16.129888,18.32872,17.426821,340,413,272,4.405664,15.228624,15.566339,18.000442,565,431,470,6.53528733333333,0.71737994330851
"MED26",1.889957,2.437822,3.199069,68,99,59,2.15500733333333,2.116527,2.80728,3.533379,104,102,94,1.24525233333333,1.40519053760401
"MED27",16.854696,17.406148,14.092597,197,204,152,12.197155,14.25756,14.518324,19.760558,229,212,244,9.909991,1.20963940300226
"MED28",26.699639,33.548198,22.151414,1217,1345,1105,13.3602976666667,34.48737,23.955377,21.292455,1880,1217,1251,76.445807,0.185423823741247
"MED29",21.571984,21.150022,21.416225,500,595,453,0.107293333333333,16.483782,14.398154,15.039927,718,498,524,0.164841666666667,0.950595574505834
"MED30",4.20184,4.95042,5.292121,40,47,24,4.87842966666667,7.307555,2.742654,5.934452,70,28,42,5.27838933333333,0.936295816421706
"MED31",9.139861,11.771865,9.187295,48,66,35,120.343424666667,13.458423,10.650559,6.486729,96,58,32,93.7833546666667,1.28021871660279
"MED4",36.626576,33.650903,36.216238,506,547,364,15.9006986666667,35.06962,28.624611,37.645336,570,436,488,22.5543616666667,0.717518857264723
"MED4.AS1",0,0.451436,0,0,2,0,4.92957366666667,0.350466,0,0,2,0,0,8.116745,0.650404685736704
"MED6",17.11608,15.701906,21.125779,212,246,209,8.60635666666667,19.580719,18.054779,17.281038,349,256,245,7.28447533333333,1.15956126129251
"MED7",9.237905,9.359229,11.788166,223,254,213,0,7.406762,8.491144,9.770691,242,213,226,0.0158966666666667,0.984352083053066
"MED8",22.777655,22.030583,24.5463,462,492,357,0.026826,19.075455,27.226337,28.276918,514,524,494,0.020719,1.00598303744713
"MED9",4.503045,5.435737,5.925148,127,171,120,24.2555593333333,5.766988,5.635423,6.066165,241,163,159,16.477848,1.44500394632871
"MEDAG",1.756213,0.966178,0.494688,20,22,9,0.0716083333333333,3.259797,0.754868,0.618825,79,22,16,0.142009,0.938353667382072
"MEF2A",12.001533,12.797572,15.231076,766,851,668,1.390481,15.623529,10.705013,12.306668,1145,767,715,10.3447433333333,0.210712656052451
"MEF2C",8.416867,5.674661,9.659641,197,245,183,1.05804266666667,98.847383,18.865106,21.228562,3355,677,627,0.233951,1.66784796695061
"MEF2C.AS1",1.88988,1.952648,1.974257,7,14,8,0,3.598204,2.457435,1.587178,35,11,10,0,1
"MEF2C.AS2",0.040032,0,0.056113,1,0,1,112.174976,0.395412,0,0.28317,9,0,2,152.077984333333,0.739328888428247
"MEF2D",9.373477,10.813762,9.638898,586,790,516,2.256059,15.703286,10.422102,17.186777,1208,744,712,3.486881,0.725684278232474
"MEFV",0.215696,0.072258,0.278087,6,3,3,8.61670833333333,0.176945,0.152109,0.184362,7,4,4,6.426512,1.29491588155157
"MEG3",0,0.050664,0.015503,0,4,2,64.4887506666667,4.152122,4.781702,1.892998,81,70,33,80.8264163333333,0.800337514475612
"MEG9",0.406088,0.292044,0.082447,8,8,2,6.63627466666667,0.144032,0.042035,0,6,1,0,5.72579366666667,1.13537153310432
"MEGF10",1.32443,0.506086,1.611494,31,52,65,0.890399333333333,39.554699,14.851186,15.135284,2498,669,665,1.51443633333333,0.751818333307041
"MEGF11",8.453566,11.771697,4.672641,161,108,70,0.106891333333333,1.023518,1.423652,0.400467,28,10,12,0.0573086666666667,1.04689516716342
"MEGF6",0.915152,0.612332,0.817665,23,41,21,5.508475,8.54123,1.262777,3.488506,425,80,135,5.57079133333333,0.990516160052564
"MEGF8",165.591841,156.155878,211.798904,2753,3331,2156,0.0200676666666667,202.44823,171.281907,230.994528,4295,3245,2944,0,1.02006766666667
"MEGF9",12.635401,11.609068,14.710913,1040,1041,856,658.521652666667,19.789173,17.05442,18.810624,2255,1484,1476,551.364336333333,1.19399752895826
"MEI1",0.90587,2.995336,3.599792,11,21,10,221.362843,1.205866,6.493784,2.364453,16,25,16,139.170866666667,1.58636989474275
"MEI4",0.078552,0.147616,0.242495,5,10,11,16.8257456666667,0.139168,0.104828,0.083852,12,7,5,15.495395,1.08064982176339
"MEIG1",1.081398,1.311434,0.332506,4,6,1,0,0.82027,0.223794,1.26984,5,1,5,0,1
"MEIKIN",0.396628,0.054785,0,1,1,0,0.328368333333333,0,0,0,0,0,0,0.270444666666667,1.04559322274038
"MEIOB",0.135819,0.277026,0.892211,3,7,8,0,0.473156,0.317052,0.346441,8,4,6,0,1
"MEIOC",1.404171,2.72068,3.209624,51,37,35,82.8103266666667,0.640227,1.491352,1.522367,35,25,24,71.248456,1.16002931144531
"MEIS1",4.433752,11.966207,15.568008,60,116,123,0.802532666666667,17.226029,1.758956,3.109235,399,13,36,0.770537,1.01807116522652
"MEIS1.AS2",0,0,0,0,0,0,1.65972033333333,0.225102,0.148735,0,2,1,0,1.01731666666667,1.31844463354786
"MEIS2",20.468345,26.305537,41.22123,469,659,556,61.0897786666667,61.925764,87.261418,103.196361,1833,2026,2107,49.4321046666667,1.23115580991616
"MEIS3",113.255549,113.673577,128.584225,1214,1412,942,0,73.247228,66.747914,70.884286,1292,898,863,0,1
"MELK",0.799839,0.8183,1.419151,12,9,29,1.13199933333333,7.816256,2.034545,5.484752,202,51,105,4.23159133333333,0.407524058645254
"MELTF",0.760919,0.780044,0.498796,13,16,10,4.44371033333333,1.701404,9.319891,7.137335,43,83,71,6.30486166666667,0.745217443086419
"MELTF.AS1",10.775752,10.591635,13.9554,8,10,10,13.2546363333333,25.314667,17.793055,8.380399,40,7,13,9.19876333333333,1.39768282363646
"MEMO1",34.467751,37.009629,42.344141,342,382,280,644.062053,34.694932,33.276866,32.144937,466,397,359,648.804794333333,0.99270128294729
"MEN1",9.994302,11.668062,10.427557,345,394,244,0.876598666666667,12.157537,10.767307,13.350317,556,373,421,1.776399,0.6759110151915
"MEOX1",0,0.066469,0.040948,0,1,1,0.138365,0.599686,0.071946,0.061789,29,1,2,0.0212773333333333,1.11464825747626
"MEOX2",0.502346,0.801769,1.316588,15,26,28,0.219530666666667,3.383223,6.391339,7.250132,140,202,206,6.48096233333333,0.163017886246097
"MEP1A",0,0.049396,0.15127,0,2,4,19.218647,0.019181,0.025268,0,1,1,0,20.6685846666667,0.93308572345765
"MEP1B",0.933079,0.308649,0.471464,4,2,2,2.70039133333333,0.241165,0.876047,0.036271,2,4,1,4.21425333333333,0.709668498397981
"MEPCE",5.865176,7.323001,7.177211,154,223,158,4.55111,10.487125,12.580657,12.593581,377,328,328,11.236739,0.453642919081628
"MEPE",0.040468,0,0,1,0,0,44.537483,0,0,0,0,0,0,38.8228393333333,1.14350166292345
"MERTK",0.682583,0.859563,0.666351,23,11,7,8.59086133333333,4.821407,6.667552,5.929912,169,184,183,7.987482,1.0671355262056
"MESD",9.094346,8.101391,10.369989,433,476,362,10.017634,11.787037,10.67184,13.424864,790,562,643,12.683427,0.805180895107636
"MESP1",2.446526,6.088836,0.492239,13,26,4,0,1.991391,2.952346,4.795304,12,11,18,0,1
"MESP2",0.178042,0.481197,0.092966,2,5,1,16.9915336666667,0.164879,0.49091,0.248881,2,3,3,19.588844,0.873848656421248
"MEST",18.189999,27.46659,26.607533,256,308,175,6.422475,19.55879,6.943706,7.443643,288,66,74,8.98606366666667,0.743283364472842
"MET",2.441569,4.487542,6.229716,220,316,221,8.272624,3.857589,6.300929,2.911909,232,355,228,8.56343566666667,0.969591297855405
"METAP1",20.967666,20.538846,27.637886,493,562,430,4.592575,30.703561,20.549618,20.230945,595,394,468,6.58934866666667,0.736897887504268
"METAP1D",8.563859,3.939156,6.76441,48,59,49,30.48327,10.351703,10.882877,5.723611,210,113,136,30.960149,0.985078949412908
"METAP2",150.812332,159.699715,129.217648,827,888,690,71.0647253333333,167.632783,117.414622,157.065941,1023,763,856,72.3850446666667,0.982008332360762
"METRN",2.748078,3.820286,6.359622,43,68,62,0.110244333333333,17.508581,14.572971,29.542484,256,199,292,0.0687706666666667,1.03880501959884
"METRNL",10.825295,23.367837,21.152799,138,212,132,0.308770333333333,19.529207,16.786818,26.161743,244,155,197,0.379857333333333,0.948482355180681
"METTL1",7.960054,10.559257,7.624952,36,62,42,39.7105386666667,11.935085,11.732034,12.997015,100,69,77,7.47848733333333,4.80162758592708
"METTL11B",0.037778,0.17499,0,1,5,0,9.470854,0.109813,0.036,0.321796,4,1,2,13.5140526666667,0.721428689868793
"METTL14",13.430633,15.001882,20.531372,271,299,219,0.171731,19.862773,13.253911,12.806591,386,236,275,0.512957333333333,0.774464007797532
"METTL14.DT",0.644731,0.779499,0.594176,21,24,13,73.126577,0.506151,0.538376,0.191719,17,12,7,61.3454656666667,1.18896500663451
"METTL15",5.009087,4.930162,6.822177,200,222,187,0.0313433333333333,5.420423,5.528462,5.008449,320,219,191,0.142241666666667,0.902911672223479
"METTL16",3.240999,4.225252,7.204364,200,222,165,20.1599716666667,5.235542,3.523087,5.963369,392,249,287,19.0548286666667,1.05510608035445
"METTL17",72.09283,74.800879,78.409037,268,294,234,0,114.544423,86.337177,110.904175,655,355,441,0.0228366666666667,0.97767320295518
"METTL18",2.449655,4.148305,3.820952,41,68,47,20.738849,3.481357,3.503967,3.655796,76,55,56,17.8859223333333,1.15106101869493
"METTL21A",12.104567,9.726319,13.234599,207,218,182,0.179084,9.762105,11.874168,12.154314,291,219,231,0.0576053333333333,1.11486200271305
"METTL21C",0.085025,0,0.119282,1,0,1,14.6706443333333,0.061561,0,0.08945,1,0,1,10.9759073333333,1.30851416073638
"METTL21EP",0.073631,0.413868,0.179693,2,6,4,5.90575366666667,0.109091,0.284133,0.471737,3,5,6,4.715627,1.20822329145458
"METTL22",62.956789,73.736335,34.531023,232,295,170,0.180378,81.574025,52.364153,63.984094,357,218,193,0.519322666666667,0.776910675985439
"METTL23",10.366464,10.196604,12.405554,67,93,62,17.5980756666667,12.43598,11.720243,19.046934,149,92,144,11.0309746666667,1.54584945791591
"METTL24",0.192941,0.343947,0.138631,2,4,1,0,1.408618,1.635583,0.512367,21,18,5,0,1
"METTL25",1.904794,0.899614,0.806362,18,7,4,0.0268476666666667,2.136961,2.259714,2.950158,31,20,23,0.0177853333333333,1.00890397320195
"METTL26",22.872336,31.12806,28.694579,128,200,122,37.6142966666667,30.316858,23.793784,28.341272,279,147,172,38.2029333333333,0.984984882083654
"METTL27",0,0.22399,0.312739,0,2,2,2.06975966666667,1.283655,0.229672,0.70024,13,2,6,3.52367566666667,0.678598532004984
"METTL2A",12.264328,10.94332,14.217589,399,401,342,0.948925333333333,11.094685,9.6184,15.001724,429,325,366,2.469741,0.561691876521427
"METTL2B",12.124971,21.784437,21.362432,489,589,410,0.0238656666666667,13.176045,13.515138,22.204531,546,385,489,0,1.02386566666667
"METTL3",19.819933,18.155044,26.142579,440,432,375,15.2926036666667,32.512831,25.558628,30.368177,936,576,628,15.5475236666667,0.984594673793184
"METTL4",7.031141,6.883322,4.463808,95,116,71,10.7671836666667,9.750792,5.10468,8.908036,164,70,100,29.675445,0.383602704595375
"METTL5",125.978632,181.990686,78.808844,201,282,163,9.43653,106.216196,87.848292,112.67348,258,204,214,8.64385233333334,1.08219512693354
"METTL6",22.956956,19.216473,24.011689,318,348,234,1.62736766666667,16.015434,18.89205,21.863906,296,283,256,1.67278666666667,0.983006874223657
"METTL7A",0.249126,0.373775,1.40786,12,16,14,99.9494533333333,3.221332,0.353779,0.608711,145,16,22,66.8252673333333,1.48837531059344
"METTL7B",0,0.119693,0.092247,0,2,1,47.9616393333333,0.416681,0.121982,0.070049,9,2,1,56.8023296666667,0.847053044672842
"METTL8",7.98172,5.224646,9.235769,226,245,164,0.0435653333333333,7.828643,9.416669,8.504189,327,247,226,0.539423,0.677893816925779
"METTL9",95.386779,85.946762,130.094796,1679,1645,1437,1.87367133333333,97.216635,75.184289,111.226508,2049,1391,1616,3.21944933333333,0.681053641438835
"MEX3A",16.878592,13.699066,18.424935,1385,1291,1107,62.0656783333333,15.422005,12.944349,14.916721,1707,1090,1128,48.500361,1.27404481622535
"MEX3B",5.085401,4.908633,7.23612,212,224,214,15.8415726666667,5.475438,4.324572,5.752051,324,196,229,13.2378413333333,1.18287402369329
"MEX3C",17.095212,13.526647,15.962789,566,607,431,2.735327,22.119099,24.932106,26.06835,1101,863,1001,3.65559033333333,0.802331548215404
"MEX3D",6.972484,8.145782,9.671129,130,185,119,3.22574066666667,10.764089,6.37924,11.271261,313,138,195,0.288752,3.27894014260825
"MFAP1",15.569418,16.216343,17.79312,380,411,317,0.017736,16.590038,15.753127,19.374577,582,419,460,0.0136843333333333,1.00399697078611
"MFAP2",3.480586,5.195541,5.800536,28,50,42,0.204805666666667,33.686101,11.526923,12.933716,445,115,130,0.183701666666667,1.01782881666411
"MFAP3",21.896999,25.797892,26.109073,507,591,425,7.19322866666667,11.650476,14.695084,14.095198,372,364,334,6.643037,1.07198600067835
"MFAP3L",6.845825,9.845793,8.778288,474,537,331,0,7.845373,7.152457,5.336613,572,496,374,0,1
"MFAP4",0.650721,0.438533,1.965923,8,9,30,0.0833,8.305033,0.83004,1.391595,266,14,19,0.104559666666667,0.980752812810173
"MFAP5",1.681459,1.347157,0.763608,10,9,2,50.3135623333333,2.273378,0,1.322532,31,0,3,61.825105,0.816768429329857
"MFF",68.985412,66.359523,73.659479,800,923,675,18.0770856666667,62.703387,55.733441,83.313061,1051,720,932,3.58744033333333,4.15854687592304
"MFF.DT",0.783037,0.864112,1.132388,39,41,33,24.4414936666667,1.308659,1.380966,1.37201,77,48,35,28.2723536666667,0.869130441520925
"MFGE8",9.134044,16.021868,8.819554,127,235,66,0.175285,134.48878,130.651656,157.387022,2513,2204,2214,0.145377333333333,1.026111627842
"MFHAS1",12.262984,14.931364,15.139747,518,533,364,4.132684,5.828273,10.368133,9.749087,413,376,374,8.320937,0.550661805781972
"MFN1",32.526538,41.698136,67.623261,710,778,626,10.4620146666667,55.771752,49.548835,45.65737,1146,861,843,12.0421203333333,0.878845952476899
"MFN2",77.054918,111.499678,84.279675,1806,2115,1446,2.15336,67.498192,84.294327,86.010064,2046,1883,1843,3.11555466666667,0.76620534907243
"MFNG",0,0.340855,0.248578,0,1,1,12.3077096666667,1.392453,1.163302,1.985347,19,7,10,15.1348816666667,0.824778882274625
"MFRP",0,1.553614,0,0,6,0,0.347564666666667,0.037963,0.025051,0,3,1,0,0.879811333333333,0.716861656683986
"MFSD1",28.081965,33.849264,29.424675,407,384,310,0.04357,23.830305,29.868827,37.812292,376,436,515,0.634016,0.638653477077336
"MFSD10",39.724006,46.003465,60.067579,563,728,544,22.4142566666667,52.592359,46.319473,62.331974,1107,746,819,25.7124043333333,0.87653123150165
"MFSD11",18.526679,23.786983,21.510423,293,388,230,13.877741,17.562441,20.964595,22.02739,374,343,339,12.5368253333333,1.09905687882112
"MFSD12",42.952057,52.815938,43.774062,499,636,323,13.0856023333333,74.548627,68.363954,86.521096,1342,926,1033,17.270911,0.770930487994459
"MFSD13A",4.932027,8.311303,8.380209,86,100,67,28.60484,8.589241,5.737251,6.146548,98,80,81,23.4215286666667,1.21224352513232
"MFSD14A",25.889065,23.687713,22.791188,910,849,573,0.330169666666667,20.054844,23.758143,22.526694,961,707,749,8.249751,0.143805997228106
"MFSD14B",3.668652,4.57339,4.974237,154,187,134,0.962120333333333,8.801709,8.436794,11.757445,489,366,444,1.190243,0.895845955600969
"MFSD14C",12.518213,21.146438,13.162114,589,682,519,0.252107666666667,19.824876,19.752751,12.806615,1166,931,845,0.511324333333333,0.828483760269415
"MFSD2A",2.507081,2.210151,5.443595,45,55,59,5.19790066666667,2.993517,2.587319,3.941969,104,63,60,20.9743826666667,0.282051184812958
"MFSD2B",0.298097,0.235369,4.453925,5,7,20,1.17324933333333,3.792884,1.166531,3.5808,37,10,22,0.905151,1.14072287883393
"MFSD3",6.980775,9.521094,7.092788,97,158,66,27.1770036666667,10.574324,10.392165,10.742132,217,167,146,44.5110213333333,0.619124837043136
"MFSD4A",3.073172,3.610975,3.640512,89,135,72,49.498304,3.19354,2.351494,2.280156,162,63,51,59.7544896666667,0.831186374489558
"MFSD4B",2.987659,2.752811,4.760923,174,235,146,0.311357333333333,4.408433,6.643995,8.769969,383,270,257,0.0329783333333333,1.26949161566796
"MFSD5",9.042312,11.338035,8.187687,134,195,125,0.22856,10.279696,14.926507,10.046513,197,180,167,0.255667666666667,0.978411750667573
"MFSD6",37.90833,32.22327,30.494536,1088,1099,771,3.50046433333333,16.331909,28.066495,25.261883,792,933,886,6.60746566666667,0.5915852309466
"MFSD6L",0,0,0,0,0,0,2.688877,0,0,0,0,0,0,1.441433,1.51094746405083
"MFSD8",41.378212,55.456139,42.241524,339,342,295,34.469194,27.064873,49.484026,40.799506,425,327,323,25.9784273333333,1.31472430033666
"MFSD9",27.100171,22.703107,29.036374,362,396,311,7.459862,15.312564,22.736545,26.956294,405,498,486,9.719568,0.78919803484618
"MGA",5.479584,4.417137,6.326584,417,405,286,2.242685,4.521953,3.349149,4.498118,872,469,413,1.10353933333333,1.54153761168874
"MGAM",0.282235,0.2864,0.794412,3,9,5,16.6521426666667,0.1522,0.09657,0.083944,6,13,9,25.561494,0.664576422797101
"MGAM2",0,0.036722,0.028089,0,4,1,0,1.638246,1.885839,1.323246,218,197,128,0,1
"MGARP",0.145541,0.606415,0.378128,2,9,4,1.05275666666667,0.052831,0.276235,0.153886,1,4,2,0.0264083333333333,1.99994154373259
"MGAT1",43.738947,31.913507,33.780596,373,470,326,0.0273026666666667,40.260331,30.934464,29.962966,920,528,635,0.00800666666666667,1.0191427305375
"MGAT2",8.869198,8.090189,8.543126,286,288,195,0.17533,9.888736,11.276008,14.095812,449,391,435,0.109983333333333,1.05887175483115
"MGAT3",24.060105,27.030349,33.05455,1394,1853,1340,1.71007833333333,17.032246,22.346297,23.78223,1446,1449,1411,1.46338766666667,1.10014285205888
"MGAT3.AS1",1.401097,2.306112,1.184646,5,9,3,0.788653,0.990703,0.782383,1.20063,5,3,4,0.541520333333333,1.16031748743286
"MGAT4A",7.150805,8.414808,9.333186,531,668,473,0.365092666666667,3.93873,9.216906,10.750402,433,730,726,0.171672333333333,1.16508056717791
"MGAT4B",151.331273,177.442279,205.767326,1141,1464,1019,56.3885116666667,137.426222,123.847673,152.519895,1528,1161,1211,51.8901126666667,1.08505179462087
"MGAT4C",3.888214,3.290391,7.170798,326,254,342,324.258194333333,1.192254,2.330794,2.018153,131,175,170,373.058358,0.869538635822524
"MGAT4D",0.291735,0.267496,0,1,1,0,4.973168,0,0,0,0,0,0,7.43129933333333,0.708451658973243
"MGAT4EP",0.159429,0.292005,0.118813,2,9,3,74.0899866666667,0.11308,0.02657,0.170436,5,1,2,72.6192873333333,1.01997709277834
"MGAT5",28.667993,29.408345,26.204177,2173,2755,1599,26.3760686666667,34.217332,31.245251,21.050902,3794,2813,2255,17.8920916666667,1.44907557880259
"MGAT5B",21.647007,20.649897,26.244546,905,1002,864,5.48708566666667,6.766341,12.712329,14.519026,416,620,579,5.70758766666667,0.967126482580946
"MGC12916",3.891144,4.30492,3.809781,74,91,51,2.36626133333333,6.355654,4.036485,3.711131,173,83,67,2.38841,0.993463404172852
"MGC15885",0.18995,0.261385,0.138347,4,8,3,1.48531833333333,0.033764,0.267444,0,1,8,0,1.47519866666667,1.00408842603341
"MGC16275",0,0.086063,0,0,3,0,0.370116333333333,0.553019,0.451269,0.259764,7,7,3,0.403245,0.976391388056493
"MGC27382",0.201939,0.121305,0.14812,5,3,3,10.651391,0.224994,0.062539,0.074908,8,2,2,5.308653,1.84689045347715
"MGC32805",0.333367,0,0,1,0,0,0.0645793333333333,0,0,0.573104,0,0,2,0.225034333333333,0.869019997534763
"MGC4859",0.026406,0.074237,0,1,3,0,6.43808833333333,0.019345,0,0,1,0,0,4.7407,1.29567619512138
